user_id,register_date,channel,city_tier,user_type
U01194,2023-07-15,自然搜索,三线,新客
U01195,2024-09-11,自然搜索,一线,新客
U01196,2023-01-18,付费广告,二线,老客带新
U01197,2024-04-28,社交媒体,四线及以下,新客
U01198,2023-12-03,社交媒体,一线,新客
U01199,2023-10-31,自然搜索,二线,新客
U01200,2023-08-13,付费广告,二线,新客
U01201,2024-02-05,付费广告,三线,新客
U01202,2023-02-14,自然搜索,一线,老客带新
U01203,2023-09-01,内容营销,三线,新客
U01204,2024-09-18,自然搜索,一线,新客
U01205,2023-08-15,付费广告,一线,新客
U01206,2023-02-06,社交媒体,三线,新客
U01207,2024-09-18,付费广告,二线,新客
U01208,2023-12-02,社交媒体,四线及以下,新客
U01209,2023-02-16,口碑推荐,一线,新客
U01210,2023-05-16,自然搜索,二线,老客带新
U01211,2023-12-01,内容营销,一线,新客
U01212,2024-03-07,社交媒体,二线,新客
U01213,2024-04-18,付费广告,四线及以下,老客带新
U01214,2023-06-14,付费广告,四线及以下,新客
U01215,2024-06-06,付费广告,一线,新客
U01216,2023-11-10,社交媒体,二线,新客
U01217,2024-09-15,口碑推荐,三线,新客
U01218,2023-11-20,口碑推荐,一线,老客带新
U01219,2024-04-10,内容营销,一线,老客带新
U01220,2024-09-20,口碑推荐,四线及以下,老客带新
U01221,2024-03-21,社交媒体,四线及以下,新客
U01222,2023-04-12,付费广告,四线及以下,新客
U01223,2024-07-09,付费广告,三线,老客带新
U01224,2023-04-22,自然搜索,三线,老客带新
U01225,2024-01-18,社交媒体,二线,新客
U01226,2024-06-26,付费广告,一线,新客
U01227,2024-01-30,自然搜索,一线,新客
U01228,2024-04-16,自然搜索,三线,新客
U01229,2024-08-07,付费广告,三线,新客
U01230,2024-03-24,社交媒体,三线,老客带新
U01231,2023-03-10,付费广告,四线及以下,老客带新
U01232,2024-04-05,社交媒体,四线及以下,新客
U01233,2023-04-19,付费广告,四线及以下,新客
U01234,2023-02-17,社交媒体,一线,新客
U01235,2023-12-31,自然搜索,三线,新客
U01236,2023-11-04,自然搜索,二线,新客
U01237,2023-12-07,社交媒体,一线,新客
U01238,2023-07-13,付费广告,四线及以下,老客带新
U01239,2023-07-24,自然搜索,四线及以下,老客带新
U01240,2024-05-05,付费广告,一线,新客
U01241,2023-10-22,自然搜索,一线,新客
U01242,2023-04-21,付费广告,三线,老客带新
U01243,2023-04-23,付费广告,三线,新客
U01244,2023-07-22,社交媒体,四线及以下,新客
U01245,2023-01-13,口碑推荐,一线,新客
U01246,2024-12-04,付费广告,一线,新客
U01247,2023-10-13,内容营销,一线,新客
U01248,2024-01-19,付费广告,一线,新客
U01249,2024-10-14,社交媒体,一线,老客带新
U01250,2024-09-14,社交媒体,四线及以下,新客
U01251,2023-09-24,社交媒体,二线,老客带新
U01252,2023-09-13,付费广告,二线,老客带新
U01253,2023-10-22,付费广告,一线,新客
U01254,2023-10-06,自然搜索,一线,新客
U01255,2024-12-07,自然搜索,三线,新客
U01256,2024-05-21,付费广告,三线,新客
U01257,2023-05-05,付费广告,三线,新客
U01258,2024-06-18,付费广告,二线,新客
U01259,2024-06-28,自然搜索,二线,新客
U01260,2023-07-10,社交媒体,二线,新客
U01261,2024-06-13,内容营销,二线,老客带新
U01262,2023-04-11,内容营销,三线,新客
U01263,2023-01-24,付费广告,一线,新客
U01264,2024-05-30,社交媒体,三线,新客
U01265,2024-03-13,内容营销,一线,新客
U01266,2023-03-14,付费广告,三线,新客
U01267,2023-02-01,付费广告,四线及以下,新客
U01268,2024-11-12,内容营销,三线,新客
U01269,2024-05-17,付费广告,二线,新客
U01270,2024-03-31,付费广告,四线及以下,新客
U01271,2024-02-28,自然搜索,三线,新客
U01272,2023-07-11,自然搜索,一线,新客
U01273,2023-10-07,口碑推荐,一线,新客
U01274,2024-02-08,社交媒体,三线,老客带新
U01275,2023-02-03,付费广告,三线,新客
U01276,2023-07-21,自然搜索,二线,老客带新
U01277,2024-05-28,社交媒体,二线,新客
U01278,2023-10-20,社交媒体,四线及以下,新客
U01279,2023-07-09,自然搜索,一线,新客
U01280,2024-05-06,内容营销,二线,新客
U01281,2023-07-24,自然搜索,一线,新客
U01282,2024-02-14,付费广告,三线,老客带新
U01283,2023-04-27,社交媒体,一线,新客
U01284,2023-06-10,付费广告,三线,老客带新
U01285,2023-07-13,口碑推荐,一线,新客
U01286,2024-01-30,社交媒体,三线,新客
U01287,2023-08-04,口碑推荐,三线,老客带新
U01288,2023-01-05,自然搜索,二线,新客
U01289,2023-03-11,自然搜索,二线,新客
U01290,2023-07-31,付费广告,二线,老客带新
U01291,2023-06-09,付费广告,二线,新客
U01292,2023-07-04,社交媒体,三线,新客
U01293,2024-01-13,口碑推荐,一线,老客带新
U01294,2023-02-28,社交媒体,三线,新客
U01295,2023-05-13,内容营销,一线,老客带新
U01296,2024-08-31,社交媒体,一线,新客
U01297,2023-06-08,付费广告,二线,新客
U01298,2024-05-28,付费广告,二线,新客
U01299,2024-10-04,社交媒体,二线,新客
U01300,2023-03-24,自然搜索,三线,新客
U01301,2023-06-02,自然搜索,一线,新客
U01302,2024-11-03,付费广告,一线,新客
U01303,2023-02-06,口碑推荐,三线,新客
U01304,2024-04-28,自然搜索,三线,新客
U01305,2023-02-23,口碑推荐,一线,新客
U01306,2024-08-01,口碑推荐,三线,新客
U01307,2024-10-04,付费广告,二线,新客
U01308,2023-04-06,自然搜索,三线,新客
U01309,2024-01-11,自然搜索,四线及以下,新客
U01310,2024-11-07,社交媒体,四线及以下,新客
U01311,2023-10-23,社交媒体,三线,新客
U01312,2024-11-07,内容营销,一线,新客
U01313,2023-12-14,社交媒体,三线,新客
U01314,2024-04-07,自然搜索,二线,新客
U01315,2023-08-19,自然搜索,一线,老客带新
U01316,2023-03-18,社交媒体,二线,老客带新
U01317,2024-01-19,自然搜索,四线及以下,新客
U01318,2024-07-02,付费广告,四线及以下,新客
U01319,2024-09-27,付费广告,一线,老客带新
U01320,2024-08-01,自然搜索,三线,新客
U01321,2024-12-03,自然搜索,三线,新客
U01322,2023-01-26,付费广告,一线,新客
U01323,2024-09-12,付费广告,二线,新客
U01324,2023-06-22,自然搜索,三线,新客
U01325,2024-06-02,社交媒体,二线,新客
U01326,2023-07-01,口碑推荐,一线,新客
U01327,2024-09-08,付费广告,三线,新客
U01328,2023-12-03,口碑推荐,四线及以下,老客带新
U01329,2024-07-26,付费广告,三线,新客
U01330,2024-01-30,付费广告,三线,新客
U01331,2023-01-24,内容营销,二线,新客
U01332,2024-06-07,社交媒体,一线,新客
U01333,2023-02-09,口碑推荐,三线,新客
U01334,2024-08-25,自然搜索,二线,新客
U01335,2023-08-30,自然搜索,四线及以下,新客
U01336,2023-10-31,内容营销,一线,新客
U01337,2024-08-16,付费广告,二线,新客
U01338,2023-04-19,付费广告,二线,新客
U01339,2024-10-28,社交媒体,四线及以下,新客
U01340,2023-03-24,口碑推荐,一线,新客
U01341,2023-11-12,内容营销,一线,新客
U01342,2024-10-20,付费广告,一线,新客
U01343,2023-05-21,内容营销,三线,新客
U01344,2023-10-10,自然搜索,一线,新客
U01345,2024-03-13,自然搜索,一线,新客
U01346,2023-10-04,社交媒体,一线,新客
U01347,2024-06-07,自然搜索,三线,老客带新
U01348,2023-03-26,付费广告,一线,老客带新
U01349,2023-10-12,社交媒体,二线,新客
U01350,2023-06-03,付费广告,一线,新客
U01351,2024-04-02,自然搜索,二线,新客
U01352,2024-08-07,付费广告,三线,新客
U01353,2023-09-13,付费广告,二线,新客
U01354,2024-08-26,付费广告,四线及以下,新客
U01355,2023-02-27,口碑推荐,四线及以下,新客
U01356,2023-02-03,口碑推荐,二线,新客
U01357,2024-06-08,付费广告,三线,新客
U01358,2024-08-11,口碑推荐,三线,新客
U01359,2023-10-23,自然搜索,四线及以下,新客
U01360,2023-02-25,付费广告,二线,新客
U01361,2024-09-23,口碑推荐,二线,新客
U01362,2023-04-15,付费广告,二线,新客
U01363,2023-01-15,内容营销,四线及以下,新客
U01364,2024-04-17,付费广告,一线,新客
U01365,2024-02-15,口碑推荐,一线,新客
U01366,2023-03-05,付费广告,二线,新客
U01367,2023-09-04,付费广告,一线,新客
U01368,2024-01-17,付费广告,二线,新客
U01369,2023-02-08,社交媒体,一线,新客
U01370,2024-08-25,付费广告,二线,新客
U01371,2023-04-26,内容营销,四线及以下,老客带新
U01372,2024-02-29,付费广告,二线,新客
U01373,2024-01-24,自然搜索,三线,新客
U01374,2023-12-25,付费广告,一线,新客
U01375,2024-01-10,社交媒体,一线,老客带新
U01376,2024-08-11,内容营销,三线,新客
U01377,2023-06-11,付费广告,三线,新客
U01378,2023-02-28,社交媒体,二线,新客
U01379,2024-11-10,付费广告,四线及以下,老客带新
U01380,2024-06-29,社交媒体,四线及以下,新客
U01381,2024-06-26,内容营销,四线及以下,新客
U01382,2023-10-23,自然搜索,二线,新客
U01383,2023-02-11,付费广告,一线,新客
U01384,2024-06-18,内容营销,三线,老客带新
U01385,2024-03-05,内容营销,三线,新客
U01386,2024-11-10,社交媒体,一线,新客
U01387,2023-09-01,付费广告,三线,老客带新
U01388,2024-09-01,付费广告,一线,老客带新
U01389,2024-02-14,付费广告,二线,新客
U01390,2023-07-16,口碑推荐,二线,新客
U01391,2024-04-23,社交媒体,三线,新客
U01392,2023-01-05,付费广告,二线,新客
U01393,2023-04-08,自然搜索,三线,老客带新
U01394,2023-08-16,付费广告,二线,老客带新
U01395,2023-05-08,自然搜索,三线,新客
U01396,2024-08-13,自然搜索,四线及以下,老客带新
U01397,2023-04-29,付费广告,三线,新客
U01398,2023-06-07,自然搜索,四线及以下,新客
U01399,2024-05-30,自然搜索,一线,新客
U01400,2024-07-27,付费广告,二线,老客带新
U01401,2023-07-27,自然搜索,一线,新客
U01402,2024-10-06,自然搜索,一线,新客
U01403,2023-07-05,付费广告,三线,老客带新
U01404,2024-09-27,自然搜索,一线,新客
U01405,2024-10-24,付费广告,二线,新客
U01406,2024-09-14,自然搜索,二线,老客带新
U01407,2023-06-15,口碑推荐,二线,新客
U01408,2024-09-02,内容营销,二线,老客带新
U01409,2024-11-17,社交媒体,三线,老客带新
U01410,2024-11-28,付费广告,一线,新客
U01411,2023-05-02,内容营销,二线,新客
U01412,2024-01-17,社交媒体,三线,新客
U01413,2024-06-07,自然搜索,三线,新客
U01414,2024-09-13,付费广告,二线,新客
U01415,2024-05-30,内容营销,四线及以下,新客
U01416,2023-12-31,付费广告,二线,新客
U01417,2024-04-28,自然搜索,二线,新客
U01418,2024-05-23,社交媒体,一线,新客
U01419,2023-11-18,口碑推荐,二线,新客
U01420,2024-08-16,自然搜索,三线,新客
U01421,2024-09-18,付费广告,一线,新客
U01422,2023-04-03,自然搜索,二线,新客
U01423,2024-08-09,社交媒体,三线,新客
U01424,2024-06-02,付费广告,二线,新客
U01425,2023-03-11,付费广告,一线,新客
U01426,2024-07-30,口碑推荐,三线,新客
U01427,2023-10-19,付费广告,一线,新客
U01428,2023-10-11,社交媒体,四线及以下,新客
U01429,2024-05-04,付费广告,一线,新客
U01430,2024-05-19,付费广告,三线,新客
U01431,2023-09-07,社交媒体,二线,新客
U01432,2023-01-03,自然搜索,四线及以下,新客
U01433,2024-03-27,付费广告,一线,新客
U01434,2023-10-16,自然搜索,三线,老客带新
U01435,2023-08-20,社交媒体,二线,新客
U01436,2023-11-20,内容营销,二线,新客
U01437,2023-02-08,内容营销,二线,老客带新
U01438,2024-09-30,付费广告,三线,新客
U01439,2024-05-10,付费广告,四线及以下,新客
U01440,2024-05-23,付费广告,一线,新客
U01441,2024-11-15,口碑推荐,一线,新客
U01442,2024-01-15,自然搜索,三线,新客
U01443,2023-05-13,内容营销,一线,新客
U01444,2023-01-24,付费广告,四线及以下,新客
U01445,2023-05-09,内容营销,三线,新客
U01446,2024-01-04,口碑推荐,三线,新客
U01447,2024-11-02,口碑推荐,一线,新客
U01448,2023-01-14,付费广告,一线,新客
U01449,2024-07-18,自然搜索,三线,新客
U01450,2023-03-26,付费广告,四线及以下,新客
U01451,2024-04-30,付费广告,四线及以下,新客
U01452,2024-08-14,自然搜索,一线,新客
U01453,2023-08-25,付费广告,一线,新客
U01454,2024-01-30,付费广告,一线,新客
U01455,2023-11-17,社交媒体,四线及以下,新客
U01456,2024-03-15,社交媒体,一线,新客
U01457,2023-07-19,自然搜索,一线,新客
U01458,2024-07-05,内容营销,一线,新客
U01459,2023-05-06,自然搜索,二线,新客
U01460,2024-09-30,付费广告,四线及以下,新客
U01461,2023-10-04,付费广告,二线,新客
U01462,2024-03-12,口碑推荐,一线,新客
U01463,2024-05-03,自然搜索,二线,老客带新
U01464,2023-08-24,付费广告,二线,新客
U01465,2023-08-31,社交媒体,一线,新客
U01466,2024-03-14,自然搜索,一线,新客
U01467,2023-03-19,社交媒体,三线,新客
U01468,2023-04-05,内容营销,一线,新客
U01469,2024-02-04,内容营销,一线,新客
U01470,2023-09-23,自然搜索,二线,新客
U01471,2024-11-09,自然搜索,三线,新客
U01472,2023-10-19,付费广告,二线,新客
U01473,2023-04-13,付费广告,三线,新客
U01474,2023-08-01,自然搜索,二线,新客
U01475,2024-10-05,自然搜索,三线,新客
U01476,2024-09-08,内容营销,一线,新客
U01477,2023-02-11,内容营销,四线及以下,新客
U01478,2023-10-13,自然搜索,一线,新客
U01479,2024-05-03,付费广告,二线,老客带新
U01480,2024-06-17,付费广告,三线,新客
U01481,2023-09-23,自然搜索,二线,新客
U01482,2023-08-26,社交媒体,四线及以下,新客
U01483,2024-02-23,社交媒体,二线,新客
U01484,2024-06-16,内容营销,四线及以下,老客带新
U01485,2024-08-13,社交媒体,三线,老客带新
U01486,2024-09-04,付费广告,四线及以下,新客
U01487,2024-07-08,社交媒体,四线及以下,新客
U01488,2024-05-19,付费广告,四线及以下,新客
U01489,2024-08-26,社交媒体,三线,新客
U01490,2024-10-29,付费广告,二线,新客
U01491,2024-05-07,自然搜索,一线,新客
U01492,2023-09-13,自然搜索,三线,新客
U01493,2024-06-15,付费广告,四线及以下,新客
U01494,2024-01-17,内容营销,三线,老客带新
U01495,2023-08-13,自然搜索,四线及以下,新客
U01496,2023-08-13,付费广告,三线,新客
U01497,2023-07-23,付费广告,一线,新客
U01498,2023-12-08,社交媒体,一线,新客
U01499,2024-10-14,自然搜索,二线,新客
U01500,2023-11-22,内容营销,一线,新客
U01501,2024-10-20,内容营销,二线,新客
U01502,2024-01-14,社交媒体,四线及以下,新客
U01503,2023-02-21,社交媒体,三线,新客
U01504,2024-03-16,自然搜索,二线,新客
U01505,2024-06-09,付费广告,一线,新客
U01506,2024-07-17,口碑推荐,二线,新客
U01507,2024-12-03,自然搜索,二线,新客
U01508,2024-01-18,付费广告,二线,新客
U01509,2023-11-02,社交媒体,一线,新客
U01510,2023-01-25,付费广告,二线,新客
U01511,2023-03-24,内容营销,一线,新客
U01512,2024-07-17,自然搜索,四线及以下,新客
U01513,2023-07-12,口碑推荐,一线,新客
U01514,2024-03-21,付费广告,一线,新客
U01515,2023-05-16,口碑推荐,一线,新客
U01516,2023-08-09,付费广告,二线,新客
U01517,2024-04-03,付费广告,三线,新客
U01518,2023-01-13,内容营销,三线,新客
U01519,2023-05-04,付费广告,二线,新客
U01520,2023-01-05,付费广告,三线,新客
U01521,2023-08-02,付费广告,二线,新客
U01522,2023-09-30,社交媒体,三线,老客带新
U01523,2023-11-22,付费广告,一线,新客
U01524,2023-10-19,内容营销,二线,新客
U01525,2024-02-02,付费广告,三线,新客
U01526,2023-02-09,付费广告,三线,老客带新
U01527,2024-04-08,口碑推荐,三线,老客带新
U01528,2023-09-18,社交媒体,一线,新客
U01529,2023-04-23,内容营销,一线,新客
U01530,2023-10-24,内容营销,四线及以下,老客带新
U01531,2024-10-04,付费广告,一线,新客
U01532,2024-05-09,自然搜索,一线,新客
U01533,2024-02-20,自然搜索,一线,新客
U01534,2023-02-21,社交媒体,二线,新客
U01535,2024-08-04,内容营销,一线,新客
U01536,2024-04-14,自然搜索,二线,新客
U01537,2024-10-28,自然搜索,二线,新客
U01538,2024-12-10,自然搜索,四线及以下,新客
U01539,2023-05-27,口碑推荐,一线,新客
U01540,2023-04-16,付费广告,二线,新客
U01541,2023-04-21,付费广告,二线,新客
U01542,2023-10-22,付费广告,三线,新客
U01543,2024-09-25,口碑推荐,二线,新客
U01544,2023-05-07,社交媒体,三线,老客带新
U01545,2024-09-14,社交媒体,一线,新客
U01546,2023-08-06,自然搜索,三线,新客
U01547,2024-09-02,付费广告,二线,新客
U01548,2023-06-14,社交媒体,一线,新客
U01549,2023-04-29,内容营销,四线及以下,新客
U01550,2024-01-16,自然搜索,三线,老客带新
U01551,2024-05-18,自然搜索,一线,新客
U01552,2023-07-04,自然搜索,一线,新客
U01553,2024-01-29,付费广告,一线,新客
U01554,2024-11-26,口碑推荐,三线,新客
U01555,2024-04-21,自然搜索,一线,新客
U01556,2024-11-11,付费广告,一线,新客
U01557,2023-04-25,付费广告,一线,新客
U01558,2024-11-23,自然搜索,三线,老客带新
U01559,2024-06-13,付费广告,三线,新客
U01560,2024-07-11,付费广告,三线,新客
U01561,2024-02-14,付费广告,一线,新客
U01562,2024-10-16,社交媒体,四线及以下,新客
U01563,2024-01-08,付费广告,三线,新客
U01564,2023-06-21,自然搜索,四线及以下,新客
U01565,2023-04-20,内容营销,二线,新客
U01566,2024-04-08,社交媒体,二线,老客带新
U01567,2023-04-24,口碑推荐,三线,新客
U01568,2024-05-18,自然搜索,一线,新客
U01569,2023-01-19,自然搜索,二线,老客带新
U01570,2024-08-10,自然搜索,三线,新客
U01571,2024-03-07,自然搜索,三线,新客
U01572,2024-10-05,付费广告,四线及以下,新客
U01573,2023-01-18,内容营销,三线,新客
U01574,2023-06-04,付费广告,一线,新客
U01575,2024-08-09,付费广告,一线,新客
U01576,2024-03-23,社交媒体,二线,新客
U01577,2024-03-02,自然搜索,二线,新客
U01578,2024-03-10,社交媒体,一线,新客
U01579,2023-11-04,社交媒体,一线,新客
U01580,2023-09-24,口碑推荐,二线,新客
U01581,2024-03-31,内容营销,三线,新客
U01582,2024-08-03,付费广告,四线及以下,老客带新
U01583,2024-05-28,付费广告,三线,老客带新
U01584,2024-01-07,内容营销,三线,新客
U01585,2024-05-17,口碑推荐,三线,新客
U01586,2024-01-02,付费广告,四线及以下,新客
U01587,2024-05-22,内容营销,三线,新客
U01588,2024-01-15,自然搜索,四线及以下,新客
U01589,2024-09-11,内容营销,四线及以下,新客
U01590,2023-10-01,自然搜索,四线及以下,新客
U01591,2024-02-21,付费广告,二线,新客
U01592,2024-06-29,内容营销,一线,新客
U01593,2023-05-21,付费广告,一线,新客
U01594,2024-05-16,付费广告,一线,新客
U01595,2023-10-03,付费广告,一线,新客
U01596,2023-04-07,内容营销,一线,老客带新
U01597,2023-04-08,口碑推荐,二线,新客
U01598,2023-07-18,社交媒体,二线,新客
U01599,2023-03-03,社交媒体,三线,新客
U01600,2024-12-16,口碑推荐,一线,新客
U01601,2023-04-07,付费广告,三线,新客
U01602,2023-09-20,付费广告,三线,新客
U01603,2024-02-23,社交媒体,二线,新客
U01604,2023-12-25,付费广告,四线及以下,新客
U01605,2024-08-17,自然搜索,一线,新客
U01606,2023-04-22,自然搜索,一线,新客
U01607,2024-12-03,自然搜索,二线,新客
U01608,2023-10-20,内容营销,一线,老客带新
U01609,2023-07-03,付费广告,二线,新客
U01610,2024-11-19,社交媒体,二线,新客
U01611,2024-02-19,付费广告,一线,新客
U01612,2023-10-14,付费广告,一线,新客
U01613,2024-04-17,付费广告,二线,新客
U01614,2023-10-23,口碑推荐,三线,新客
U01615,2024-01-02,社交媒体,二线,老客带新
U01616,2023-12-06,内容营销,一线,老客带新
U01617,2023-12-31,社交媒体,一线,新客
U01618,2024-12-02,社交媒体,一线,新客
U01619,2024-08-11,社交媒体,一线,新客
U01620,2023-11-22,内容营销,四线及以下,新客
U01621,2024-08-27,口碑推荐,一线,新客
U01622,2024-05-26,自然搜索,三线,新客
U01623,2023-07-06,付费广告,四线及以下,新客
U01624,2024-03-14,社交媒体,一线,新客
U01625,2024-12-02,社交媒体,二线,新客
U01626,2024-08-17,自然搜索,四线及以下,新客
U01627,2024-03-12,内容营销,三线,老客带新
U01628,2023-07-21,内容营销,二线,新客
U01629,2023-10-24,自然搜索,三线,新客
U01630,2023-12-21,内容营销,三线,新客
U01631,2024-02-20,自然搜索,二线,新客
U01632,2023-05-27,自然搜索,四线及以下,新客
U01633,2024-09-10,自然搜索,二线,老客带新
U01634,2023-05-04,自然搜索,二线,新客
U01635,2024-11-17,口碑推荐,四线及以下,新客
U01636,2023-05-25,自然搜索,三线,新客
U01637,2024-05-14,付费广告,二线,新客
U01638,2024-07-19,自然搜索,一线,新客
U01639,2024-09-04,付费广告,三线,新客
U01640,2023-08-30,自然搜索,三线,老客带新
U01641,2024-06-15,社交媒体,三线,新客
U01642,2023-04-11,自然搜索,四线及以下,新客
U01643,2023-07-22,内容营销,四线及以下,新客
U01644,2024-10-23,口碑推荐,二线,新客
U01645,2024-05-19,自然搜索,一线,新客
U01646,2023-02-28,内容营销,二线,新客
U01647,2023-11-06,自然搜索,三线,新客
U01648,2023-07-22,自然搜索,三线,新客
U01649,2024-05-12,自然搜索,二线,新客
U01650,2023-02-06,付费广告,二线,新客
U01651,2024-02-01,付费广告,一线,新客
U01652,2023-02-01,口碑推荐,一线,老客带新
U01653,2023-10-19,付费广告,二线,新客
U01654,2023-05-03,社交媒体,一线,老客带新
U01655,2024-10-08,自然搜索,二线,新客
U01656,2023-02-10,口碑推荐,二线,新客
U01657,2023-02-16,自然搜索,二线,新客
U01658,2024-04-14,自然搜索,一线,新客
U01659,2023-07-22,自然搜索,三线,新客
U01660,2023-12-21,自然搜索,二线,新客
U01661,2024-03-04,付费广告,三线,新客
U01662,2023-06-28,口碑推荐,三线,新客
U01663,2023-10-01,自然搜索,一线,新客
U01664,2024-07-11,社交媒体,二线,老客带新
U01665,2023-07-21,社交媒体,四线及以下,新客
U01666,2024-08-19,内容营销,三线,新客
U01667,2023-04-15,自然搜索,四线及以下,新客
U01668,2024-08-15,付费广告,三线,老客带新
U01669,2024-03-20,内容营销,一线,新客
U01670,2023-08-20,社交媒体,一线,新客
U01671,2024-03-18,付费广告,二线,新客
U01672,2024-08-21,自然搜索,二线,新客
U01673,2024-02-22,付费广告,一线,新客
U01674,2023-09-06,社交媒体,三线,新客
U01675,2024-04-27,社交媒体,二线,老客带新
U01676,2024-11-24,自然搜索,二线,老客带新
U01677,2023-08-11,社交媒体,三线,新客
U01678,2023-01-11,社交媒体,三线,新客
U01679,2024-07-27,付费广告,二线,新客
U01680,2023-06-07,社交媒体,三线,新客
U01681,2024-08-16,口碑推荐,四线及以下,新客
U01682,2024-06-05,付费广告,二线,新客
U01683,2024-06-29,内容营销,一线,老客带新
U01684,2024-07-05,自然搜索,一线,新客
U01685,2024-12-03,自然搜索,二线,新客
U01686,2023-10-06,付费广告,二线,新客
U01687,2024-12-19,自然搜索,四线及以下,新客
U01688,2023-09-02,自然搜索,三线,新客
U01689,2023-05-22,自然搜索,三线,新客
U01690,2023-08-22,口碑推荐,四线及以下,新客
U01691,2023-09-13,自然搜索,四线及以下,新客
U01692,2024-03-12,社交媒体,二线,新客
U01693,2024-02-03,自然搜索,一线,新客
U01694,2024-06-04,内容营销,三线,新客
U01695,2024-07-30,社交媒体,二线,新客
U01696,2023-11-29,自然搜索,二线,新客
U01697,2023-07-16,口碑推荐,三线,新客
U01698,2023-03-15,付费广告,四线及以下,新客
U01699,2023-03-29,口碑推荐,二线,新客
U01700,2024-06-05,付费广告,三线,新客
U01701,2023-08-05,社交媒体,一线,新客
U01702,2023-01-29,口碑推荐,三线,新客
U01703,2023-01-24,付费广告,一线,新客
U01704,2023-08-04,自然搜索,四线及以下,新客
U01705,2024-04-06,口碑推荐,一线,新客
U01706,2023-05-05,付费广告,三线,新客
U01707,2023-06-14,付费广告,一线,新客
U01708,2024-10-11,自然搜索,一线,新客
U01709,2023-09-10,付费广告,二线,老客带新
U01710,2023-11-11,内容营销,二线,新客
U01711,2024-11-07,付费广告,一线,老客带新
U01712,2023-01-14,付费广告,二线,新客
U01713,2024-11-12,社交媒体,三线,新客
U01714,2024-09-05,口碑推荐,三线,老客带新
U01715,2023-02-04,付费广告,一线,新客
U01716,2023-06-26,付费广告,三线,新客
U01717,2024-11-18,内容营销,一线,新客
U01718,2023-05-26,社交媒体,二线,老客带新
U01719,2023-03-03,自然搜索,一线,新客
U01720,2023-04-26,自然搜索,二线,新客
U01721,2024-07-26,付费广告,一线,新客
U01722,2023-05-04,自然搜索,四线及以下,新客
U01723,2023-09-18,付费广告,二线,新客
U01724,2023-06-18,内容营销,一线,新客
U01725,2023-06-19,自然搜索,一线,新客
U01726,2023-12-22,社交媒体,四线及以下,新客
U01727,2023-10-30,付费广告,三线,新客
U01728,2024-03-08,口碑推荐,三线,新客
U01729,2023-12-06,社交媒体,四线及以下,新客
U01730,2024-09-16,自然搜索,四线及以下,新客
U01731,2023-02-22,付费广告,三线,新客
U01732,2023-03-14,自然搜索,一线,新客
U01733,2024-04-16,内容营销,三线,新客
U01734,2024-12-17,内容营销,一线,新客
U01735,2023-01-22,付费广告,三线,新客
U01736,2023-03-22,付费广告,三线,新客
U01737,2023-02-09,付费广告,三线,新客
U01738,2024-07-09,社交媒体,二线,新客
U01739,2024-06-20,付费广告,三线,新客
U01740,2023-11-22,付费广告,四线及以下,老客带新
U01741,2024-11-07,付费广告,一线,新客
U01742,2024-10-09,自然搜索,二线,新客
U01743,2023-05-13,社交媒体,三线,新客
U01744,2023-11-12,自然搜索,四线及以下,新客
U01745,2023-03-03,社交媒体,一线,新客
U01746,2024-08-09,自然搜索,一线,新客
U01747,2023-02-02,自然搜索,一线,新客
U01748,2023-03-10,社交媒体,一线,新客
U01749,2024-12-19,内容营销,四线及以下,新客
U01750,2024-03-03,口碑推荐,三线,新客
U01751,2023-06-09,自然搜索,三线,新客
U01752,2024-08-21,自然搜索,二线,老客带新
U01753,2023-01-09,内容营销,三线,新客
U01754,2024-11-14,付费广告,一线,新客
U01755,2023-03-06,自然搜索,二线,新客
U01756,2024-03-02,内容营销,二线,新客
U01757,2024-03-17,口碑推荐,一线,新客
U01758,2023-03-27,内容营销,二线,新客
U01759,2024-09-13,内容营销,二线,新客
U01760,2024-02-15,内容营销,一线,老客带新
U01761,2024-01-30,自然搜索,一线,新客
U01762,2023-12-14,自然搜索,三线,新客
U01763,2023-07-09,社交媒体,一线,新客
U01764,2023-03-30,付费广告,四线及以下,老客带新
U01765,2024-01-11,付费广告,一线,新客
U01766,2024-06-13,付费广告,三线,新客
U01767,2023-01-07,付费广告,四线及以下,老客带新
U01768,2024-11-18,社交媒体,四线及以下,新客
U01769,2023-02-24,自然搜索,四线及以下,新客
U01770,2024-02-01,付费广告,一线,新客
U01771,2024-01-30,付费广告,二线,老客带新
U01772,2024-08-31,社交媒体,二线,新客
U01773,2023-03-21,自然搜索,一线,新客
U01774,2024-02-22,付费广告,一线,新客
U01775,2024-08-10,社交媒体,四线及以下,新客
U01776,2023-08-23,付费广告,二线,老客带新
U01777,2024-02-21,自然搜索,三线,新客
U01778,2023-06-23,付费广告,四线及以下,新客
U01779,2024-10-08,付费广告,三线,老客带新
U01780,2024-07-08,内容营销,三线,新客
U01781,2024-06-27,自然搜索,三线,新客
U01782,2023-10-17,社交媒体,一线,老客带新
U01783,2023-09-26,自然搜索,二线,新客
U01784,2024-08-06,付费广告,四线及以下,新客
U01785,2023-07-14,社交媒体,四线及以下,新客
U01786,2023-09-25,付费广告,四线及以下,新客
U01787,2024-11-16,付费广告,二线,老客带新
U01788,2024-07-09,自然搜索,四线及以下,新客
U01789,2024-08-07,付费广告,一线,新客
