user_id,order_id,order_date,order_amount,category,country,is_first_order
U05003,ORD020538,2023-06-07,272.67,服饰,越南,0
U05003,ORD020539,2023-10-19,295.07,家居,越南,0
U05003,ORD020540,2023-12-27,323.8,3C数码,越南,0
U05003,ORD020541,2024-01-20,293.47,食品,越南,0
U05003,ORD020542,2024-06-28,262.75,食品,越南,0
U05003,ORD020543,2024-12-13,325.36,服饰,越南,0
U05003,ORD020544,2024-10-20,209.33,家居,越南,0
U05003,ORD020545,2023-03-10,250.84,美妆,越南,0
U05003,ORD020546,2023-01-19,196.11,3C数码,越南,0
U05003,ORD020547,2023-12-01,251.0,食品,越南,0
U05003,ORD020548,2023-12-10,219.25,3C数码,越南,0
U05003,ORD020549,2024-05-05,200.91,家居,越南,0
U05003,ORD020550,2023-06-24,333.04,服饰,越南,0
U05003,ORD020551,2024-02-24,278.42,美妆,越南,0
U05003,ORD020552,2024-05-10,217.71,家居,越南,0
U05003,ORD020553,2023-02-26,253.46,家居,越南,0
U05003,ORD020554,2023-08-19,313.51,家居,越南,0
U05003,ORD020555,2024-10-01,193.37,家居,越南,1
U05003,ORD020556,2023-05-12,218.44,3C数码,越南,0
U05003,ORD020557,2023-12-22,244.92,服饰,越南,0
U05003,ORD020558,2023-02-26,304.68,3C数码,越南,0
U05003,ORD020559,2023-03-23,277.79,3C数码,越南,0
U05003,ORD020560,2023-05-24,298.21,家居,越南,1
U05003,ORD020561,2023-05-28,229.21,3C数码,越南,1
U05003,ORD020562,2023-08-16,183.97,服饰,越南,0
U05003,ORD020563,2024-08-04,259.93,3C数码,越南,0
U05003,ORD020564,2024-11-09,327.59,3C数码,越南,0
U05003,ORD020565,2024-06-18,237.98,家居,越南,0
U05003,ORD020566,2024-02-03,350.96,食品,越南,0
U05003,ORD020567,2023-09-17,310.47,食品,越南,0
U05003,ORD020568,2023-09-19,340.35,食品,越南,0
U05006,ORD020569,2023-09-13,181.53,食品,菲律宾,0
U05006,ORD020570,2024-03-09,119.19,食品,菲律宾,0
U05006,ORD020571,2023-02-20,185.99,美妆,菲律宾,0
U05006,ORD020572,2023-01-21,150.66,食品,菲律宾,0
U05006,ORD020573,2023-09-24,161.81,家居,菲律宾,1
U05006,ORD020574,2024-06-21,142.77,服饰,菲律宾,0
U05006,ORD020575,2023-11-15,122.23,美妆,菲律宾,0
U05006,ORD020576,2024-05-01,125.2,服饰,菲律宾,0
U05006,ORD020577,2023-01-05,113.23,家居,菲律宾,0
U05007,ORD020578,2023-10-16,96.87,食品,菲律宾,0
U05007,ORD020579,2023-10-19,75.8,美妆,菲律宾,0
U05007,ORD020580,2023-01-06,79.73,美妆,菲律宾,0
U05007,ORD020581,2024-12-02,128.97,3C数码,菲律宾,0
U05007,ORD020582,2023-07-28,87.35,服饰,菲律宾,0
U05009,ORD020583,2023-05-02,67.79,食品,越南,0
U05009,ORD020584,2024-11-28,61.63,家居,越南,0
U05009,ORD020585,2024-11-13,36.82,美妆,越南,0
U05009,ORD020586,2024-04-26,65.72,服饰,越南,0
U05011,ORD020587,2023-01-10,62.47,美妆,印尼,0
U05011,ORD020588,2023-07-28,68.12,服饰,印尼,0
U05011,ORD020589,2024-07-17,68.41,食品,印尼,0
U05012,ORD020590,2023-05-20,373.56,家居,印尼,0
U05012,ORD020591,2024-11-02,423.46,家居,印尼,0
U05012,ORD020592,2023-07-08,404.19,家居,印尼,0
U05012,ORD020593,2023-10-01,382.66,美妆,印尼,0
U05012,ORD020594,2024-09-01,338.11,服饰,印尼,0
U05012,ORD020595,2024-11-06,362.07,服饰,印尼,1
U05012,ORD020596,2023-04-30,228.4,美妆,印尼,0
U05012,ORD020597,2024-11-05,269.68,服饰,印尼,0
U05012,ORD020598,2023-05-23,225.36,3C数码,印尼,0
U05012,ORD020599,2024-12-08,238.0,服饰,印尼,0
U05012,ORD020600,2024-01-10,317.2,美妆,印尼,0
U05012,ORD020601,2024-05-27,276.85,家居,印尼,0
U05012,ORD020602,2023-09-12,332.81,家居,印尼,0
U05012,ORD020603,2024-05-23,316.36,美妆,印尼,0
U05012,ORD020604,2024-11-03,237.36,家居,印尼,0
U05012,ORD020605,2024-12-22,381.54,食品,印尼,0
U05012,ORD020606,2024-04-28,427.48,家居,印尼,0
U05012,ORD020607,2023-06-07,282.78,家居,印尼,0
U05012,ORD020608,2024-05-07,410.78,美妆,印尼,0
U05012,ORD020609,2024-10-26,273.45,家居,印尼,0
U05012,ORD020610,2024-05-20,362.66,服饰,印尼,0
U05012,ORD020611,2023-06-01,400.6,3C数码,印尼,0
U05012,ORD020612,2023-04-21,349.57,服饰,印尼,0
U05012,ORD020613,2024-05-25,274.0,食品,印尼,0
U05012,ORD020614,2024-12-05,276.6,美妆,印尼,0
U05012,ORD020615,2024-11-07,379.85,食品,印尼,0
U05012,ORD020616,2024-02-06,350.12,食品,印尼,0
U05012,ORD020617,2024-10-16,267.83,食品,印尼,0
U05012,ORD020618,2024-10-11,235.48,食品,印尼,0
U05012,ORD020619,2023-05-02,294.77,家居,印尼,0
U05012,ORD020620,2024-02-12,350.89,服饰,印尼,0
U05012,ORD020621,2024-04-14,391.12,3C数码,印尼,0
U05012,ORD020622,2024-03-11,316.31,家居,印尼,0
U05012,ORD020623,2023-02-18,229.05,服饰,印尼,0
U05012,ORD020624,2024-03-31,359.04,美妆,印尼,0
U05012,ORD020625,2023-09-17,336.58,美妆,印尼,0
U05012,ORD020626,2023-10-18,307.0,3C数码,印尼,0
U05012,ORD020627,2023-04-05,366.81,家居,印尼,0
U05012,ORD020628,2023-03-31,307.07,美妆,印尼,0
U05012,ORD020629,2024-12-14,406.61,3C数码,印尼,0
U05012,ORD020630,2023-06-05,237.46,美妆,印尼,0
U05012,ORD020631,2023-12-07,243.95,食品,印尼,0
U05012,ORD020632,2023-01-29,364.96,美妆,印尼,1
U05012,ORD020633,2023-04-08,393.19,美妆,印尼,0
U05012,ORD020634,2024-07-02,398.81,服饰,印尼,0
U05012,ORD020635,2024-03-19,413.69,食品,印尼,0
U05012,ORD020636,2023-05-05,429.63,食品,印尼,1
U05012,ORD020637,2023-09-16,302.93,服饰,印尼,0
U05012,ORD020638,2023-01-31,242.47,食品,印尼,0
U05013,ORD020639,2023-02-21,290.52,食品,印尼,0
U05013,ORD020640,2023-10-30,266.31,家居,印尼,0
U05013,ORD020641,2024-05-21,242.0,服饰,印尼,0
U05013,ORD020642,2023-12-08,346.53,服饰,印尼,0
U05013,ORD020643,2024-07-10,394.43,美妆,印尼,0
U05013,ORD020644,2023-02-09,281.16,食品,印尼,0
U05013,ORD020645,2023-07-23,240.28,服饰,印尼,0
U05013,ORD020646,2023-12-10,419.02,服饰,印尼,0
U05013,ORD020647,2024-09-18,361.47,美妆,印尼,0
U05013,ORD020648,2024-10-10,326.7,服饰,印尼,0
U05013,ORD020649,2024-08-25,432.73,家居,印尼,1
U05013,ORD020650,2024-06-10,394.99,食品,印尼,0
U05013,ORD020651,2024-02-23,262.68,家居,印尼,0
U05013,ORD020652,2023-04-30,403.43,3C数码,印尼,0
U05013,ORD020653,2024-02-11,427.15,美妆,印尼,0
U05013,ORD020654,2024-04-18,240.85,食品,印尼,0
U05013,ORD020655,2024-06-30,316.03,食品,印尼,0
U05013,ORD020656,2023-06-22,338.65,服饰,印尼,0
U05013,ORD020657,2024-03-29,358.72,服饰,印尼,0
U05013,ORD020658,2023-03-07,263.35,3C数码,印尼,0
U05013,ORD020659,2024-12-06,320.35,美妆,印尼,0
U05013,ORD020660,2023-06-19,346.25,服饰,印尼,0
U05014,ORD020661,2024-07-23,83.18,家居,泰国,0
U05014,ORD020662,2023-11-10,83.33,3C数码,泰国,0
U05014,ORD020663,2024-09-04,108.76,服饰,泰国,0
U05018,ORD020664,2023-12-09,142.42,食品,印尼,0
U05018,ORD020665,2024-11-08,104.34,家居,印尼,0
U05018,ORD020666,2024-02-27,86.98,3C数码,印尼,0
U05018,ORD020667,2023-10-02,90.14,食品,印尼,0
U05018,ORD020668,2024-05-21,115.32,食品,印尼,0
U05018,ORD020669,2023-02-04,128.31,美妆,印尼,0
U05022,ORD020670,2023-10-15,72.59,美妆,马来西亚,0
U05022,ORD020671,2024-09-16,128.83,3C数码,马来西亚,0
U05022,ORD020672,2023-03-02,76.3,3C数码,马来西亚,0
U05022,ORD020673,2024-10-03,96.82,食品,马来西亚,0
U05024,ORD020674,2023-09-10,118.54,家居,马来西亚,1
U05025,ORD020675,2023-11-08,48.48,美妆,印尼,0
U05025,ORD020676,2023-10-30,65.32,美妆,印尼,0
U05026,ORD020677,2023-12-05,118.88,食品,越南,0
U05026,ORD020678,2024-12-13,108.2,食品,越南,0
U05026,ORD020679,2023-02-08,116.58,美妆,越南,0
U05026,ORD020680,2023-05-03,70.49,3C数码,越南,0
U05026,ORD020681,2023-01-02,86.03,美妆,越南,0
U05026,ORD020682,2023-12-09,110.24,3C数码,越南,0
U05026,ORD020683,2023-11-23,105.61,食品,越南,0
U05026,ORD020684,2023-01-27,88.58,美妆,越南,0
U05026,ORD020685,2024-09-29,102.52,美妆,越南,0
U05026,ORD020686,2023-03-16,80.44,服饰,越南,0
U05029,ORD020687,2024-06-12,184.85,食品,泰国,0
U05029,ORD020688,2024-07-26,210.09,服饰,泰国,0
U05029,ORD020689,2024-04-03,178.27,服饰,泰国,0
U05029,ORD020690,2023-07-23,206.5,家居,泰国,0
U05029,ORD020691,2024-03-09,232.67,服饰,泰国,0
U05029,ORD020692,2024-02-13,135.9,家居,泰国,0
U05029,ORD020693,2023-01-15,216.51,服饰,泰国,0
U05030,ORD020694,2024-05-15,53.49,食品,越南,0
U05030,ORD020695,2023-09-07,40.19,服饰,越南,0
U05030,ORD020696,2024-10-03,53.86,3C数码,越南,0
U05031,ORD020697,2023-01-03,54.54,服饰,印尼,1
U05034,ORD020698,2024-05-16,104.59,食品,泰国,0
U05034,ORD020699,2023-03-22,107.96,美妆,泰国,0
U05034,ORD020700,2023-05-18,144.41,服饰,泰国,0
U05036,ORD020701,2024-10-15,131.08,美妆,印尼,0
U05036,ORD020702,2023-07-12,109.01,家居,印尼,0
U05036,ORD020703,2024-03-15,109.17,美妆,印尼,0
U05037,ORD020704,2023-08-06,176.02,食品,马来西亚,0
U05037,ORD020705,2023-04-10,199.07,家居,马来西亚,0
U05037,ORD020706,2023-12-03,156.47,家居,马来西亚,0
U05037,ORD020707,2024-11-19,165.66,美妆,马来西亚,0
U05037,ORD020708,2023-03-07,198.58,3C数码,马来西亚,0
U05037,ORD020709,2023-01-28,110.41,食品,马来西亚,0
U05037,ORD020710,2024-02-06,177.2,服饰,马来西亚,0
U05037,ORD020711,2024-12-06,132.34,家居,马来西亚,0
U05038,ORD020712,2024-04-06,83.15,3C数码,印尼,0
U05038,ORD020713,2023-03-05,82.15,食品,印尼,0
U05038,ORD020714,2023-03-11,97.04,家居,印尼,0
U05038,ORD020715,2023-07-10,141.24,家居,印尼,1
U05038,ORD020716,2023-10-12,144.59,美妆,印尼,0
U05038,ORD020717,2024-11-05,129.22,家居,印尼,0
U05038,ORD020718,2024-02-16,119.39,食品,印尼,0
U05039,ORD020719,2024-09-28,657.04,食品,马来西亚,0
U05039,ORD020720,2023-07-19,543.88,家居,马来西亚,0
U05039,ORD020721,2024-05-29,547.16,3C数码,马来西亚,0
U05039,ORD020722,2024-09-07,611.55,食品,马来西亚,0
U05039,ORD020723,2024-04-12,627.18,美妆,马来西亚,0
U05039,ORD020724,2023-03-29,582.95,服饰,马来西亚,0
U05039,ORD020725,2023-05-11,398.66,3C数码,马来西亚,0
U05039,ORD020726,2023-06-05,373.79,服饰,马来西亚,0
U05039,ORD020727,2023-02-21,611.35,3C数码,马来西亚,0
U05039,ORD020728,2023-01-17,474.5,食品,马来西亚,1
U05039,ORD020729,2023-03-14,454.7,服饰,马来西亚,0
U05039,ORD020730,2023-01-08,605.13,服饰,马来西亚,0
U05039,ORD020731,2023-10-02,631.05,服饰,马来西亚,0
U05039,ORD020732,2023-01-24,594.35,服饰,马来西亚,0
U05039,ORD020733,2024-06-26,333.77,美妆,马来西亚,0
U05039,ORD020734,2024-09-05,490.09,家居,马来西亚,0
U05039,ORD020735,2024-11-10,552.91,服饰,马来西亚,0
U05039,ORD020736,2023-09-24,657.91,家居,马来西亚,0
U05039,ORD020737,2024-02-03,435.53,家居,马来西亚,0
U05039,ORD020738,2024-11-01,586.97,3C数码,马来西亚,1
U05039,ORD020739,2024-01-26,523.82,3C数码,马来西亚,0
U05039,ORD020740,2024-08-03,541.83,3C数码,马来西亚,0
U05039,ORD020741,2024-10-29,419.08,3C数码,马来西亚,0
U05039,ORD020742,2024-06-01,338.59,3C数码,马来西亚,0
U05039,ORD020743,2023-01-08,623.44,美妆,马来西亚,0
U05039,ORD020744,2024-01-12,524.94,家居,马来西亚,0
U05039,ORD020745,2024-08-12,451.45,食品,马来西亚,0
U05042,ORD020746,2023-06-12,113.41,3C数码,泰国,0
U05042,ORD020747,2023-05-17,88.42,3C数码,泰国,0
U05042,ORD020748,2023-08-31,83.64,服饰,泰国,0
U05042,ORD020749,2023-06-25,125.93,食品,泰国,0
U05045,ORD020750,2023-11-13,90.23,家居,印尼,0
U05045,ORD020751,2024-09-05,101.88,美妆,印尼,0
U05045,ORD020752,2023-04-11,139.39,家居,印尼,0
U05045,ORD020753,2024-04-06,89.65,家居,印尼,0
U05046,ORD020754,2024-06-23,227.05,服饰,印尼,0
U05046,ORD020755,2024-08-19,246.03,3C数码,印尼,0
U05046,ORD020756,2024-06-16,359.81,家居,印尼,0
U05046,ORD020757,2024-02-18,236.54,服饰,印尼,0
U05046,ORD020758,2024-08-09,394.3,服饰,印尼,0
U05046,ORD020759,2023-05-26,235.97,美妆,印尼,0
U05046,ORD020760,2024-08-18,386.1,美妆,印尼,0
U05046,ORD020761,2024-02-04,244.99,家居,印尼,1
U05046,ORD020762,2024-06-21,231.41,家居,印尼,0
U05046,ORD020763,2024-12-23,238.25,美妆,印尼,0
U05046,ORD020764,2024-01-14,419.03,3C数码,印尼,0
U05046,ORD020765,2023-06-09,440.89,3C数码,印尼,0
U05046,ORD020766,2024-01-27,351.8,3C数码,印尼,0
U05046,ORD020767,2023-11-13,385.15,3C数码,印尼,0
U05046,ORD020768,2023-12-16,410.2,美妆,印尼,0
U05046,ORD020769,2023-09-08,362.37,家居,印尼,0
U05046,ORD020770,2024-02-27,422.82,3C数码,印尼,0
U05046,ORD020771,2023-03-08,398.98,食品,印尼,0
U05046,ORD020772,2024-01-09,265.73,美妆,印尼,0
U05046,ORD020773,2024-11-09,340.1,服饰,印尼,0
U05046,ORD020774,2023-04-27,296.11,3C数码,印尼,0
U05046,ORD020775,2023-05-03,426.52,家居,印尼,0
U05046,ORD020776,2024-05-24,365.62,家居,印尼,0
U05046,ORD020777,2023-01-06,324.8,美妆,印尼,0
U05046,ORD020778,2023-03-30,392.16,服饰,印尼,1
U05046,ORD020779,2023-03-19,397.34,服饰,印尼,0
U05046,ORD020780,2023-12-10,359.36,服饰,印尼,0
U05046,ORD020781,2023-08-29,379.86,美妆,印尼,0
U05046,ORD020782,2023-03-04,289.26,3C数码,印尼,0
U05046,ORD020783,2023-03-22,309.82,美妆,印尼,0
U05046,ORD020784,2024-12-12,279.96,美妆,印尼,0
U05046,ORD020785,2024-07-24,359.37,美妆,印尼,0
U05046,ORD020786,2024-03-12,335.78,服饰,印尼,0
U05046,ORD020787,2023-03-06,311.25,3C数码,印尼,0
U05046,ORD020788,2023-07-27,231.25,家居,印尼,0
U05046,ORD020789,2024-11-15,276.61,服饰,印尼,0
U05046,ORD020790,2023-07-09,236.01,服饰,印尼,0
U05046,ORD020791,2024-10-14,263.61,3C数码,印尼,1
U05046,ORD020792,2023-09-22,442.92,服饰,印尼,0
U05046,ORD020793,2023-02-08,401.31,食品,印尼,0
U05046,ORD020794,2024-05-11,403.94,服饰,印尼,0
U05046,ORD020795,2023-09-09,313.09,服饰,印尼,0
U05049,ORD020796,2023-11-24,82.98,服饰,印尼,0
U05049,ORD020797,2023-01-28,146.0,家居,印尼,0
U05049,ORD020798,2024-05-10,141.35,服饰,印尼,0
U05049,ORD020799,2024-04-19,109.74,美妆,印尼,0
U05050,ORD020800,2024-03-29,83.0,3C数码,泰国,0
U05050,ORD020801,2024-02-04,128.23,3C数码,泰国,0
U05052,ORD020802,2024-05-21,214.57,服饰,泰国,0
U05052,ORD020803,2023-01-07,169.89,美妆,泰国,0
U05052,ORD020804,2023-09-11,228.72,3C数码,泰国,0
U05052,ORD020805,2024-09-05,198.24,食品,泰国,0
U05052,ORD020806,2024-02-03,249.82,3C数码,泰国,0
U05052,ORD020807,2024-03-03,220.8,家居,泰国,0
U05052,ORD020808,2023-07-03,168.47,食品,泰国,0
U05052,ORD020809,2023-06-15,203.07,服饰,泰国,0
U05054,ORD020810,2023-07-25,104.9,食品,越南,0
U05054,ORD020811,2024-09-24,69.42,3C数码,越南,0
U05054,ORD020812,2024-11-05,109.86,3C数码,越南,0
U05054,ORD020813,2023-04-19,113.69,服饰,越南,0
U05054,ORD020814,2024-08-18,96.14,3C数码,越南,1
U05054,ORD020815,2024-05-22,103.04,美妆,越南,0
U05055,ORD020816,2024-01-03,80.93,3C数码,印尼,0
U05055,ORD020817,2023-05-16,63.88,美妆,印尼,0
U05056,ORD020818,2023-06-29,49.58,美妆,越南,0
U05056,ORD020819,2024-10-04,43.68,服饰,越南,0
U05056,ORD020820,2024-08-10,59.97,家居,越南,0
U05056,ORD020821,2024-07-09,61.88,服饰,越南,0
U05057,ORD020822,2024-12-02,46.38,3C数码,越南,0
U05057,ORD020823,2023-10-20,52.49,食品,越南,0
U05058,ORD020824,2024-08-10,87.96,服饰,印尼,0
U05058,ORD020825,2023-07-10,86.13,家居,印尼,0
U05058,ORD020826,2023-02-26,115.15,食品,印尼,0
U05058,ORD020827,2024-12-03,93.63,3C数码,印尼,0
U05058,ORD020828,2024-12-23,131.48,3C数码,印尼,0
U05058,ORD020829,2023-02-28,75.6,3C数码,印尼,0
U05058,ORD020830,2023-11-21,101.02,食品,印尼,0
U05058,ORD020831,2024-11-07,93.54,3C数码,印尼,0
U05058,ORD020832,2023-11-07,118.76,服饰,印尼,0
U05059,ORD020833,2024-10-26,110.66,家居,越南,0
U05059,ORD020834,2024-02-13,71.04,家居,越南,0
U05059,ORD020835,2023-12-02,62.41,美妆,越南,0
U05059,ORD020836,2024-09-02,94.75,美妆,越南,0
U05059,ORD020837,2024-01-21,117.14,食品,越南,1
U05059,ORD020838,2024-02-01,67.25,3C数码,越南,0
U05059,ORD020839,2024-07-08,104.39,美妆,越南,0
U05059,ORD020840,2023-02-03,106.04,家居,越南,0
U05059,ORD020841,2024-03-17,109.1,美妆,越南,0
U05061,ORD020842,2024-10-10,139.94,服饰,马来西亚,0
U05061,ORD020843,2023-06-08,177.89,美妆,马来西亚,0
U05061,ORD020844,2024-06-18,154.83,3C数码,马来西亚,0
U05061,ORD020845,2024-07-25,154.61,3C数码,马来西亚,0
U05061,ORD020846,2023-07-30,160.29,服饰,马来西亚,0
U05065,ORD020847,2023-04-24,179.97,家居,泰国,0
U05065,ORD020848,2023-05-18,246.67,美妆,泰国,0
U05065,ORD020849,2023-01-07,177.99,服饰,泰国,0
U05068,ORD020850,2023-11-18,172.09,3C数码,马来西亚,0
U05068,ORD020851,2023-09-24,179.26,3C数码,马来西亚,0
U05068,ORD020852,2024-12-23,124.86,家居,马来西亚,0
U05068,ORD020853,2024-03-24,194.88,3C数码,马来西亚,0
U05068,ORD020854,2024-05-01,195.4,家居,马来西亚,0
U05068,ORD020855,2024-07-06,180.35,服饰,马来西亚,0
U05068,ORD020856,2024-07-19,151.34,3C数码,马来西亚,0
U05069,ORD020857,2023-11-09,118.21,美妆,泰国,0
U05069,ORD020858,2023-06-10,85.28,3C数码,泰国,0
U05069,ORD020859,2024-12-13,78.4,食品,泰国,0
U05069,ORD020860,2023-08-07,126.45,家居,泰国,0
U05070,ORD020861,2023-12-21,124.09,美妆,印尼,1
U05070,ORD020862,2023-01-02,149.38,3C数码,印尼,0
U05070,ORD020863,2023-03-03,141.59,食品,印尼,0
U05070,ORD020864,2024-06-18,108.11,服饰,印尼,0
U05070,ORD020865,2023-03-15,93.9,美妆,印尼,0
U05070,ORD020866,2023-06-01,101.23,食品,印尼,0
U05071,ORD020867,2023-11-04,45.16,3C数码,印尼,0
U05071,ORD020868,2023-12-22,55.81,3C数码,印尼,0
U05075,ORD020869,2024-01-28,61.45,家居,印尼,0
U05077,ORD020870,2023-01-08,86.81,美妆,泰国,0
U05077,ORD020871,2024-10-04,77.55,美妆,泰国,0
U05077,ORD020872,2024-07-10,108.08,3C数码,泰国,0
U05078,ORD020873,2023-11-18,71.05,服饰,印尼,0
U05078,ORD020874,2024-01-11,81.7,美妆,印尼,0
U05080,ORD020875,2023-01-10,130.04,服饰,泰国,0
U05080,ORD020876,2023-10-22,184.67,家居,泰国,0
U05080,ORD020877,2024-03-24,140.01,服饰,泰国,1
U05081,ORD020878,2023-10-30,144.56,食品,泰国,0
U05081,ORD020879,2024-09-13,249.37,食品,泰国,0
U05081,ORD020880,2023-07-01,132.74,美妆,泰国,0
U05081,ORD020881,2024-11-26,196.07,服饰,泰国,0
U05084,ORD020882,2023-03-09,236.55,3C数码,泰国,0
U05084,ORD020883,2024-01-16,235.8,美妆,泰国,0
U05084,ORD020884,2024-06-09,212.32,食品,泰国,0
U05084,ORD020885,2023-01-13,350.27,家居,泰国,0
U05084,ORD020886,2023-07-03,361.39,服饰,泰国,0
U05084,ORD020887,2024-07-05,293.88,家居,泰国,0
U05084,ORD020888,2024-06-10,201.96,3C数码,泰国,0
U05084,ORD020889,2024-06-09,254.13,美妆,泰国,0
U05084,ORD020890,2024-05-25,367.3,3C数码,泰国,0
U05084,ORD020891,2024-10-18,215.78,3C数码,泰国,0
U05084,ORD020892,2023-10-30,223.22,美妆,泰国,0
U05084,ORD020893,2023-01-15,223.66,服饰,泰国,0
U05086,ORD020894,2024-02-22,49.76,3C数码,菲律宾,0
U05088,ORD020895,2023-04-18,98.34,食品,印尼,0
U05088,ORD020896,2024-03-02,92.77,家居,印尼,0
U05088,ORD020897,2024-10-09,100.2,家居,印尼,0
U05088,ORD020898,2023-09-20,132.09,家居,印尼,0
U05088,ORD020899,2023-02-14,116.9,食品,印尼,0
U05088,ORD020900,2024-08-02,122.22,美妆,印尼,0
U05088,ORD020901,2023-03-10,112.41,食品,印尼,0
U05088,ORD020902,2023-10-15,146.42,美妆,印尼,0
U05088,ORD020903,2023-10-23,115.52,服饰,印尼,0
U05091,ORD020904,2023-12-25,129.82,服饰,泰国,0
U05091,ORD020905,2023-09-13,106.75,食品,泰国,0
U05094,ORD020906,2024-08-18,89.31,美妆,泰国,0
U05094,ORD020907,2023-11-11,109.51,美妆,泰国,0
U05094,ORD020908,2023-12-11,108.58,家居,泰国,0
U05097,ORD020909,2023-01-13,69.85,3C数码,越南,0
U05097,ORD020910,2023-11-17,72.38,家居,越南,0
U05097,ORD020911,2024-02-24,98.88,美妆,越南,0
U05097,ORD020912,2024-09-08,70.03,3C数码,越南,0
U05098,ORD020913,2023-01-25,146.32,食品,越南,0
U05098,ORD020914,2023-05-21,152.3,家居,越南,0
U05098,ORD020915,2024-01-14,143.35,家居,越南,0
U05098,ORD020916,2023-11-25,122.35,3C数码,越南,0
U05098,ORD020917,2024-01-13,169.8,3C数码,越南,0
U05098,ORD020918,2023-08-13,171.97,3C数码,越南,0
U05098,ORD020919,2024-04-08,103.13,服饰,越南,0
U05098,ORD020920,2023-07-17,174.33,食品,越南,0
U05098,ORD020921,2023-10-21,132.42,服饰,越南,0
U05098,ORD020922,2023-04-08,121.58,家居,越南,0
U05098,ORD020923,2024-03-05,176.59,家居,越南,0
U05098,ORD020924,2024-02-12,150.68,美妆,越南,0
U05098,ORD020925,2024-04-17,100.76,服饰,越南,0
U05098,ORD020926,2023-09-26,161.31,服饰,越南,0
U05098,ORD020927,2023-06-28,129.34,美妆,越南,0
U05098,ORD020928,2024-01-12,141.03,服饰,越南,0
U05098,ORD020929,2023-04-24,129.18,美妆,越南,0
U05099,ORD020930,2024-01-22,117.22,家居,泰国,1
U05099,ORD020931,2024-11-21,101.16,3C数码,泰国,0
U05100,ORD020932,2024-02-29,52.35,服饰,越南,0
U05101,ORD020933,2023-12-17,125.31,3C数码,印尼,0
U05101,ORD020934,2024-12-23,168.76,美妆,印尼,0
U05101,ORD020935,2024-02-15,173.71,家居,印尼,0
U05101,ORD020936,2024-10-12,195.65,美妆,印尼,0
U05101,ORD020937,2023-02-16,208.54,美妆,印尼,0
U05101,ORD020938,2024-07-08,120.61,美妆,印尼,0
U05101,ORD020939,2024-12-04,217.42,美妆,印尼,0
U05101,ORD020940,2024-12-07,140.46,美妆,印尼,0
U05101,ORD020941,2024-04-11,158.4,美妆,印尼,0
U05101,ORD020942,2024-07-20,213.63,家居,印尼,1
U05101,ORD020943,2024-02-23,143.02,服饰,印尼,0
U05101,ORD020944,2024-06-12,203.27,美妆,印尼,0
U05101,ORD020945,2023-09-20,136.52,服饰,印尼,0
U05101,ORD020946,2024-12-05,201.1,食品,印尼,0
U05102,ORD020947,2024-11-28,87.47,服饰,印尼,0
U05102,ORD020948,2024-10-20,142.24,服饰,印尼,0
U05102,ORD020949,2023-05-08,82.36,3C数码,印尼,0
U05102,ORD020950,2023-12-24,114.68,3C数码,印尼,1
U05102,ORD020951,2024-07-19,84.66,美妆,印尼,0
U05102,ORD020952,2023-04-11,114.38,3C数码,印尼,0
U05102,ORD020953,2024-02-16,104.39,家居,印尼,0
U05102,ORD020954,2023-07-31,86.08,食品,印尼,0
U05107,ORD020955,2024-10-21,81.39,家居,泰国,0
U05107,ORD020956,2024-11-29,107.48,服饰,泰国,0
U05109,ORD020957,2023-08-07,113.51,服饰,马来西亚,0
U05109,ORD020958,2024-10-26,159.96,3C数码,马来西亚,0
U05109,ORD020959,2023-04-16,135.45,3C数码,马来西亚,0
U05109,ORD020960,2024-03-10,145.56,食品,马来西亚,0
U05109,ORD020961,2023-01-02,155.79,美妆,马来西亚,0
U05109,ORD020962,2024-12-23,217.6,3C数码,马来西亚,0
U05109,ORD020963,2023-10-08,167.9,食品,马来西亚,0
U05109,ORD020964,2023-08-20,130.42,美妆,马来西亚,0
U05110,ORD020965,2024-10-11,70.65,3C数码,马来西亚,0
U05110,ORD020966,2023-03-20,102.2,家居,马来西亚,0
U05110,ORD020967,2024-03-06,117.59,美妆,马来西亚,0
U05110,ORD020968,2023-05-30,67.88,3C数码,马来西亚,1
U05111,ORD020969,2023-10-31,117.98,3C数码,菲律宾,0
U05111,ORD020970,2023-11-30,81.78,家居,菲律宾,0
U05111,ORD020971,2023-01-11,66.48,食品,菲律宾,0
U05111,ORD020972,2023-10-17,78.92,服饰,菲律宾,0
U05112,ORD020973,2024-11-19,89.27,家居,印尼,0
U05112,ORD020974,2024-04-17,134.97,食品,印尼,0
U05112,ORD020975,2024-08-17,122.54,家居,印尼,0
U05112,ORD020976,2024-11-25,147.68,3C数码,印尼,0
U05112,ORD020977,2023-03-10,133.71,食品,印尼,0
U05112,ORD020978,2024-09-12,132.37,服饰,印尼,0
U05112,ORD020979,2023-04-04,83.34,3C数码,印尼,0
U05113,ORD020980,2023-01-15,187.91,服饰,印尼,0
U05113,ORD020981,2023-09-30,166.32,美妆,印尼,0
U05113,ORD020982,2024-10-10,189.05,服饰,印尼,0
U05113,ORD020983,2024-06-20,171.0,家居,印尼,0
U05113,ORD020984,2024-09-27,145.81,美妆,印尼,0
U05113,ORD020985,2024-09-09,125.66,服饰,印尼,0
U05113,ORD020986,2023-05-22,134.45,家居,印尼,0
U05113,ORD020987,2023-07-02,161.89,服饰,印尼,0
