user_id,event_type,event_date,page_id,duration_seconds
U04890,share,2024-02-21,page_005,28
U04891,register,2023-01-19,page_017,22
U04891,app_open,2023-01-19,page_006,46
U04891,browse,2023-01-19,page_021,156
U04891,share,2023-02-06,page_025,23
U04892,register,2023-02-05,page_077,14
U04892,app_open,2023-02-05,page_091,27
U04892,browse,2023-02-05,page_018,269
U04892,share,2023-02-11,page_002,24
U04893,register,2024-10-14,page_080,5
U04893,app_open,2024-10-14,page_042,24
U04893,browse,2024-10-14,page_022,270
U04894,register,2023-09-20,page_076,25
U04894,app_open,2023-09-20,page_044,57
U04895,register,2024-08-15,page_082,22
U04895,app_open,2024-08-15,page_070,18
U04895,browse,2024-08-15,page_096,163
U04896,register,2024-08-01,page_060,15
U04896,app_open,2024-08-01,page_083,29
U04897,register,2024-07-04,page_002,5
U04897,app_open,2024-07-04,page_074,33
U04897,browse,2024-07-04,page_056,108
U04897,add_to_cart,2024-07-04,page_074,43
U04898,register,2024-02-01,page_015,18
U04898,app_open,2024-02-01,page_031,46
U04898,browse,2024-02-01,page_001,276
U04899,register,2023-05-10,page_018,17
U04899,app_open,2023-05-10,page_056,57
U04899,browse,2023-05-10,page_087,153
U04900,register,2023-09-17,page_061,27
U04900,app_open,2023-09-17,page_001,34
U04900,browse,2023-09-17,page_061,148
U04900,add_to_cart,2023-09-17,page_027,35
U04901,register,2024-02-28,page_041,21
U04902,register,2023-07-18,page_005,23
U04902,app_open,2023-07-18,page_075,59
U04902,browse,2023-07-18,page_078,70
U04902,add_to_cart,2023-07-18,page_008,24
U04903,register,2023-10-28,page_013,19
U04904,register,2023-04-14,page_015,20
U04904,app_open,2023-04-14,page_067,56
U04904,browse,2023-04-14,page_061,209
U04905,register,2023-03-28,page_049,21
U04905,app_open,2023-03-28,page_098,54
U04905,browse,2023-03-28,page_005,244
U04906,register,2024-11-22,page_053,26
U04906,app_open,2024-11-22,page_043,33
U04906,browse,2024-11-22,page_017,44
U04906,add_to_cart,2024-11-22,page_090,36
U04907,register,2023-11-10,page_056,26
U04907,app_open,2023-11-10,page_021,24
U04907,browse,2023-11-10,page_029,112
U04907,add_to_cart,2023-11-10,page_099,83
U04908,register,2023-08-09,page_037,5
U04908,app_open,2023-08-09,page_059,11
U04908,browse,2023-08-09,page_012,111
U04908,share,2023-08-22,page_054,14
U04909,register,2024-11-06,page_065,9
U04909,app_open,2024-11-06,page_062,23
U04909,browse,2024-11-06,page_021,54
U04910,register,2024-02-28,page_085,21
U04910,app_open,2024-02-28,page_033,55
U04910,browse,2024-02-28,page_046,122
U04911,register,2024-12-09,page_095,11
U04912,register,2024-02-08,page_016,20
U04912,app_open,2024-02-08,page_054,52
U04912,share,2024-02-26,page_032,17
U04913,register,2023-06-24,page_057,28
U04913,app_open,2023-06-24,page_030,55
U04913,browse,2023-06-24,page_044,261
U04913,add_to_cart,2023-06-24,page_054,109
U04914,register,2023-06-22,page_052,12
U04914,app_open,2023-06-22,page_022,30
U04915,register,2023-02-25,page_051,22
U04915,app_open,2023-02-25,page_010,54
U04915,browse,2023-02-25,page_091,267
U04915,add_to_cart,2023-02-25,page_011,81
U04916,register,2024-12-05,page_075,5
U04916,app_open,2024-12-05,page_095,11
U04916,browse,2024-12-05,page_076,105
U04916,add_to_cart,2024-12-05,page_069,64
U04917,register,2023-03-25,page_029,8
U04917,app_open,2023-03-25,page_017,32
U04917,browse,2023-03-25,page_074,127
U04917,add_to_cart,2023-03-25,page_021,45
U04918,register,2023-11-26,page_056,28
U04918,app_open,2023-11-26,page_006,58
U04918,browse,2023-11-26,page_074,125
U04919,register,2023-07-09,page_030,12
U04919,app_open,2023-07-09,page_059,18
U04919,browse,2023-07-09,page_091,44
U04920,register,2024-01-16,page_095,11
U04920,app_open,2024-01-16,page_084,43
U04920,browse,2024-01-16,page_002,91
U04920,add_to_cart,2024-01-16,page_016,81
U04921,register,2024-11-12,page_061,11
U04921,app_open,2024-11-12,page_040,25
U04921,browse,2024-11-12,page_073,267
U04921,add_to_cart,2024-11-12,page_092,59
U04922,register,2023-08-14,page_089,13
U04922,app_open,2023-08-14,page_065,33
U04922,browse,2023-08-14,page_089,92
U04923,register,2024-02-05,page_020,17
U04923,app_open,2024-02-05,page_069,36
U04923,browse,2024-02-05,page_026,57
U04924,register,2023-10-22,page_006,12
U04924,app_open,2023-10-22,page_061,46
U04924,browse,2023-10-22,page_017,244
U04924,add_to_cart,2023-10-22,page_058,84
U04925,register,2024-12-14,page_094,22
U04926,register,2024-11-17,page_091,10
U04926,app_open,2024-11-17,page_081,45
U04926,browse,2024-11-17,page_084,252
U04926,add_to_cart,2024-11-17,page_044,57
U04927,register,2023-04-24,page_006,20
U04927,app_open,2023-04-24,page_042,17
U04928,register,2024-03-11,page_083,28
U04928,app_open,2024-03-11,page_071,14
U04928,share,2024-03-15,page_075,23
U04929,register,2023-09-15,page_019,6
U04929,app_open,2023-09-15,page_015,39
U04929,browse,2023-09-15,page_086,241
U04930,register,2024-10-27,page_022,25
U04930,app_open,2024-10-27,page_095,10
U04930,browse,2024-10-27,page_059,210
U04931,register,2024-08-02,page_077,24
U04931,app_open,2024-08-02,page_010,13
U04931,browse,2024-08-02,page_028,109
U04932,register,2023-01-21,page_042,11
U04932,app_open,2023-01-21,page_091,54
U04932,browse,2023-01-21,page_077,46
U04932,share,2023-02-18,page_010,14
U04933,register,2024-12-20,page_065,27
U04934,register,2024-05-04,page_097,19
U04934,app_open,2024-05-04,page_054,19
U04934,browse,2024-05-04,page_074,251
U04934,add_to_cart,2024-05-04,page_034,44
U04935,register,2023-05-05,page_055,23
U04935,app_open,2023-05-05,page_034,24
U04935,browse,2023-05-05,page_063,35
U04935,share,2023-05-17,page_005,26
U04936,register,2024-02-01,page_060,19
U04936,app_open,2024-02-01,page_064,26
U04936,browse,2024-02-01,page_085,140
U04937,register,2023-02-22,page_074,10
U04937,app_open,2023-02-22,page_019,15
U04937,browse,2023-02-22,page_008,220
U04938,register,2023-10-05,page_013,13
U04938,app_open,2023-10-05,page_060,14
U04939,register,2023-09-13,page_021,18
U04939,app_open,2023-09-13,page_041,11
U04939,browse,2023-09-13,page_095,151
U04940,register,2024-11-21,page_041,8
U04940,app_open,2024-11-21,page_049,38
U04940,browse,2024-11-21,page_007,126
U04941,register,2024-01-28,page_055,26
U04941,app_open,2024-01-28,page_002,26
U04941,browse,2024-01-28,page_063,138
U04942,register,2023-09-14,page_031,22
U04942,app_open,2023-09-14,page_010,12
U04942,browse,2023-09-14,page_002,182
U04942,add_to_cart,2023-09-14,page_055,33
U04943,register,2024-05-03,page_028,22
U04943,app_open,2024-05-03,page_096,17
U04943,browse,2024-05-03,page_098,223
U04944,register,2024-06-12,page_098,20
U04944,app_open,2024-06-12,page_086,30
U04944,browse,2024-06-12,page_050,293
U04944,share,2024-07-07,page_030,5
U04945,register,2024-11-09,page_023,13
U04945,app_open,2024-11-09,page_014,47
U04945,browse,2024-11-09,page_058,204
U04945,share,2024-12-06,page_020,25
U04946,register,2024-04-13,page_062,14
U04947,register,2024-06-12,page_045,6
U04947,app_open,2024-06-12,page_055,10
U04947,browse,2024-06-12,page_069,185
U04947,share,2024-06-18,page_072,14
U04948,register,2024-10-02,page_062,10
U04948,app_open,2024-10-02,page_048,53
U04948,browse,2024-10-02,page_023,250
U04949,register,2024-07-01,page_072,10
U04949,app_open,2024-07-01,page_032,47
U04950,register,2023-06-18,page_079,20
U04950,app_open,2023-06-18,page_006,42
U04950,browse,2023-06-18,page_090,212
U04951,register,2023-03-22,page_070,21
U04951,app_open,2023-03-22,page_043,33
U04951,browse,2023-03-22,page_007,209
U04951,add_to_cart,2023-03-22,page_040,26
U04952,register,2023-06-04,page_059,29
U04952,app_open,2023-06-04,page_001,23
U04952,browse,2023-06-04,page_032,45
U04952,add_to_cart,2023-06-04,page_091,100
U04953,register,2024-05-23,page_031,23
U04954,register,2024-06-22,page_022,25
U04954,app_open,2024-06-22,page_067,21
U04954,browse,2024-06-22,page_037,130
U04955,register,2023-07-02,page_037,22
U04955,app_open,2023-07-02,page_005,17
U04955,browse,2023-07-02,page_097,279
U04956,register,2024-03-22,page_030,19
U04956,app_open,2024-03-22,page_026,37
U04956,browse,2024-03-22,page_034,183
U04956,share,2024-04-07,page_065,27
U04957,register,2024-05-06,page_084,21
U04957,app_open,2024-05-06,page_060,32
U04957,browse,2024-05-06,page_032,287
U04958,register,2023-08-08,page_023,13
U04958,app_open,2023-08-08,page_014,38
U04958,browse,2023-08-08,page_055,231
U04958,share,2023-08-14,page_089,16
U04959,register,2023-07-04,page_037,9
U04959,app_open,2023-07-04,page_076,11
U04960,register,2024-08-05,page_079,12
U04960,app_open,2024-08-05,page_001,59
U04961,register,2023-08-14,page_069,25
U04961,app_open,2023-08-14,page_087,10
U04961,share,2023-08-30,page_057,23
U04962,register,2024-08-25,page_089,26
U04962,app_open,2024-08-25,page_028,49
U04962,browse,2024-08-25,page_036,30
U04962,add_to_cart,2024-08-25,page_074,119
U04963,register,2023-03-25,page_046,28
U04963,app_open,2023-03-25,page_062,18
U04963,browse,2023-03-25,page_020,34
U04964,register,2024-06-22,page_020,5
U04964,app_open,2024-06-22,page_008,43
U04964,browse,2024-06-22,page_016,229
U04965,register,2024-03-21,page_086,11
U04965,app_open,2024-03-21,page_086,12
U04965,browse,2024-03-21,page_028,53
U04965,share,2024-04-16,page_071,25
U04966,register,2023-05-15,page_039,5
U04966,app_open,2023-05-15,page_026,41
U04967,register,2023-06-10,page_072,20
U04967,app_open,2023-06-10,page_090,16
U04968,register,2024-11-20,page_047,7
U04968,app_open,2024-11-20,page_056,18
U04968,browse,2024-11-20,page_034,220
U04969,register,2024-03-20,page_084,18
U04969,app_open,2024-03-20,page_043,26
U04970,register,2023-09-04,page_063,21
U04970,app_open,2023-09-04,page_060,46
U04970,browse,2023-09-04,page_021,41
U04970,add_to_cart,2023-09-04,page_011,85
U04971,register,2023-08-26,page_019,10
U04971,app_open,2023-08-26,page_059,58
U04971,browse,2023-08-26,page_052,204
U04972,register,2024-01-17,page_075,20
U04972,app_open,2024-01-17,page_083,57
U04972,browse,2024-01-17,page_097,78
U04973,register,2023-04-02,page_076,24
U04973,app_open,2023-04-02,page_098,40
U04973,browse,2023-04-02,page_088,153
U04974,register,2023-05-02,page_037,21
U04974,app_open,2023-05-02,page_084,22
U04974,browse,2023-05-02,page_008,105
U04974,add_to_cart,2023-05-02,page_014,43
U04975,register,2024-04-23,page_057,12
U04975,app_open,2024-04-23,page_041,39
U04975,browse,2024-04-23,page_002,241
U04976,register,2024-11-15,page_068,16
U04977,register,2023-04-15,page_087,6
U04977,app_open,2023-04-15,page_080,14
U04977,browse,2023-04-15,page_022,279
U04978,register,2023-05-03,page_041,15
U04978,app_open,2023-05-03,page_089,34
U04978,browse,2023-05-03,page_072,225
U04979,register,2024-02-07,page_037,13
U04979,app_open,2024-02-07,page_031,26
U04979,browse,2024-02-07,page_093,246
U04979,add_to_cart,2024-02-07,page_056,54
U04980,register,2024-03-05,page_099,8
U04980,app_open,2024-03-05,page_037,22
U04981,register,2023-09-28,page_008,6
U04981,app_open,2023-09-28,page_063,48
U04981,browse,2023-09-28,page_025,293
U04982,register,2024-01-07,page_050,8
U04982,app_open,2024-01-07,page_088,59
U04982,browse,2024-01-07,page_034,269
U04983,register,2023-04-07,page_035,13
U04983,app_open,2023-04-07,page_040,48
U04983,browse,2023-04-07,page_084,97
U04983,add_to_cart,2023-04-07,page_086,15
U04984,register,2023-01-15,page_075,19
U04984,app_open,2023-01-15,page_084,38
U04984,browse,2023-01-15,page_063,81
U04985,register,2024-03-18,page_027,28
U04985,app_open,2024-03-18,page_052,56
U04986,register,2024-03-03,page_060,6
U04986,app_open,2024-03-03,page_097,29
U04986,browse,2024-03-03,page_009,71
U04987,register,2023-05-28,page_053,8
U04987,app_open,2023-05-28,page_013,56
U04988,register,2023-05-16,page_069,18
U04988,app_open,2023-05-16,page_080,13
U04989,register,2024-11-25,page_040,21
U04989,app_open,2024-11-25,page_021,19
U04989,browse,2024-11-25,page_082,51
U04989,add_to_cart,2024-11-25,page_010,24
U04990,register,2023-10-25,page_072,10
U04990,app_open,2023-10-25,page_043,25
U04990,browse,2023-10-25,page_048,165
U04991,register,2024-10-23,page_015,7
U04991,app_open,2024-10-23,page_072,56
U04992,register,2024-01-15,page_084,27
U04992,app_open,2024-01-15,page_074,11
U04992,browse,2024-01-15,page_093,186
U04993,register,2023-08-20,page_003,5
U04993,app_open,2023-08-20,page_029,53
U04994,register,2023-07-14,page_032,17
U04995,register,2023-06-08,page_077,21
U04995,app_open,2023-06-08,page_013,13
U04996,register,2024-03-17,page_036,10
U04996,app_open,2024-03-17,page_055,20
U04996,browse,2024-03-17,page_037,284
U04997,register,2023-05-12,page_097,5
U04997,app_open,2023-05-12,page_080,33
U04997,browse,2023-05-12,page_008,40
U04997,add_to_cart,2023-05-12,page_052,93
U04998,register,2024-01-03,page_023,22
U04998,app_open,2024-01-03,page_072,10
U04998,browse,2024-01-03,page_019,115
U04998,add_to_cart,2024-01-03,page_009,42
U04999,register,2024-07-26,page_083,9
U04999,app_open,2024-07-26,page_092,32
U04999,browse,2024-07-26,page_059,175
U04999,share,2024-08-05,page_092,9
U05000,register,2024-03-18,page_059,29
U05000,app_open,2024-03-18,page_058,34
U05000,browse,2024-03-18,page_078,188
U05001,register,2024-09-20,page_099,19
U05001,app_open,2024-09-20,page_094,24
U05001,browse,2024-09-20,page_071,272
U05001,share,2024-10-12,page_033,23
U05002,register,2023-07-28,page_008,12
U05002,app_open,2023-07-28,page_042,35
U05002,browse,2023-07-28,page_091,204
U05003,register,2024-02-24,page_010,18
U05003,app_open,2024-02-24,page_017,57
U05003,browse,2024-02-24,page_095,137
U05004,register,2024-08-19,page_064,15
U05004,app_open,2024-08-19,page_070,28
U05004,browse,2024-08-19,page_081,173
U05005,register,2024-12-11,page_029,25
U05005,app_open,2024-12-11,page_057,49
U05005,browse,2024-12-11,page_016,51
U05005,share,2025-01-05,page_065,8
U05006,register,2023-07-11,page_076,22
U05007,register,2023-08-24,page_060,18
U05007,app_open,2023-08-24,page_095,12
U05008,register,2023-10-24,page_068,14
U05009,register,2023-11-01,page_006,9
U05010,register,2024-08-10,page_062,25
U05010,app_open,2024-08-10,page_042,22
U05010,browse,2024-08-10,page_047,261
U05010,add_to_cart,2024-08-10,page_036,64
U05011,register,2023-07-22,page_055,6
U05011,app_open,2023-07-22,page_043,44
U05012,register,2023-03-19,page_097,28
U05013,register,2023-04-26,page_003,26
U05013,app_open,2023-04-26,page_081,44
U05014,register,2023-06-01,page_035,20
U05014,app_open,2023-06-01,page_014,55
U05014,browse,2023-06-01,page_067,115
U05014,share,2023-06-21,page_008,18
U05015,register,2023-04-25,page_008,22
U05015,app_open,2023-04-25,page_021,10
U05015,browse,2023-04-25,page_053,292
U05015,share,2023-05-10,page_063,10
U05016,register,2023-07-11,page_033,26
U05016,app_open,2023-07-11,page_018,48
U05017,register,2023-06-27,page_021,23
U05017,app_open,2023-06-27,page_019,58
U05018,register,2023-05-12,page_041,6
U05018,app_open,2023-05-12,page_072,59
U05018,browse,2023-05-12,page_082,102
U05018,add_to_cart,2023-05-12,page_014,36
U05019,register,2023-02-18,page_042,23
U05019,app_open,2023-02-18,page_005,43
U05019,browse,2023-02-18,page_043,188
U05020,register,2024-10-09,page_055,25
U05020,app_open,2024-10-09,page_004,32
U05020,share,2024-10-30,page_020,10
U05021,register,2024-02-12,page_084,22
U05021,app_open,2024-02-12,page_049,13
U05022,register,2023-09-01,page_040,19
U05022,app_open,2023-09-01,page_040,46
U05022,browse,2023-09-01,page_060,278
U05023,register,2023-07-07,page_080,27
U05023,app_open,2023-07-07,page_062,18
U05024,register,2023-10-02,page_079,20
U05024,app_open,2023-10-02,page_047,51
U05024,browse,2023-10-02,page_013,93
U05025,register,2023-04-08,page_064,27
U05025,app_open,2023-04-08,page_034,49
U05025,browse,2023-04-08,page_076,183
U05025,add_to_cart,2023-04-08,page_031,51
U05026,register,2024-10-27,page_016,20
U05026,app_open,2024-10-27,page_040,23
U05026,browse,2024-10-27,page_070,241
U05026,add_to_cart,2024-10-27,page_043,103
U05026,share,2024-11-16,page_076,12
U05027,register,2024-02-13,page_077,17
U05027,app_open,2024-02-13,page_027,51
U05027,browse,2024-02-13,page_034,181
U05028,register,2024-04-07,page_050,9
U05028,app_open,2024-04-07,page_033,22
U05028,browse,2024-04-07,page_039,159
U05029,register,2023-10-11,page_084,13
U05029,app_open,2023-10-11,page_063,28
U05030,register,2023-11-06,page_064,16
U05030,app_open,2023-11-06,page_078,55
U05030,browse,2023-11-06,page_078,133
U05030,share,2023-11-12,page_042,14
U05031,register,2023-12-10,page_076,19
U05031,app_open,2023-12-10,page_013,31
U05032,register,2023-09-22,page_070,22
U05033,register,2023-06-09,page_066,16
U05033,app_open,2023-06-09,page_001,19
U05033,browse,2023-06-09,page_070,44
U05034,register,2023-03-07,page_037,14
U05034,app_open,2023-03-07,page_059,44
U05035,register,2023-03-20,page_042,23
U05036,register,2023-08-22,page_058,8
U05036,app_open,2023-08-22,page_069,43
U05036,browse,2023-08-22,page_027,280
U05036,add_to_cart,2023-08-22,page_096,47
U05037,register,2024-10-08,page_045,10
U05037,app_open,2024-10-08,page_071,57
U05037,browse,2024-10-08,page_080,89
U05037,add_to_cart,2024-10-08,page_005,46
U05038,register,2024-01-02,page_048,21
U05039,register,2024-02-05,page_095,20
U05039,app_open,2024-02-05,page_093,23
U05040,register,2024-01-23,page_062,21
U05040,app_open,2024-01-23,page_093,46
U05040,browse,2024-01-23,page_091,108
U05040,share,2024-02-09,page_007,5
U05041,register,2024-01-19,page_097,12
U05042,register,2024-12-03,page_095,26
U05042,app_open,2024-12-03,page_020,50
U05042,browse,2024-12-03,page_034,145
U05043,register,2024-02-04,page_074,26
U05043,app_open,2024-02-04,page_079,24
U05043,browse,2024-02-04,page_035,133
U05043,add_to_cart,2024-02-04,page_002,104
U05044,register,2023-10-06,page_023,12
U05045,register,2023-06-02,page_083,17
U05046,register,2023-02-19,page_001,22
U05046,app_open,2023-02-19,page_082,55
U05046,browse,2023-02-19,page_062,285
U05046,share,2023-03-13,page_096,27
U05047,register,2023-03-20,page_062,10
U05047,app_open,2023-03-20,page_019,47
U05047,browse,2023-03-20,page_090,245
U05048,register,2023-04-04,page_058,9
U05048,app_open,2023-04-04,page_083,31
U05048,browse,2023-04-04,page_038,144
U05048,add_to_cart,2023-04-04,page_032,93
U05048,share,2023-04-19,page_075,13
U05049,register,2023-11-03,page_030,21
U05049,app_open,2023-11-03,page_056,38
U05049,browse,2023-11-03,page_055,50
U05050,register,2024-05-09,page_071,21
U05050,app_open,2024-05-09,page_096,50
U05050,browse,2024-05-09,page_013,270
U05050,add_to_cart,2024-05-09,page_081,30
U05051,register,2024-02-02,page_056,13
U05051,app_open,2024-02-02,page_013,43
U05051,browse,2024-02-02,page_063,149
U05051,add_to_cart,2024-02-02,page_084,81
U05052,register,2024-02-03,page_010,26
U05052,app_open,2024-02-03,page_057,12
U05053,register,2023-02-22,page_019,28
U05053,app_open,2023-02-22,page_001,59
U05053,browse,2023-02-22,page_047,201
U05054,register,2024-10-01,page_013,25
U05054,app_open,2024-10-01,page_099,46
U05054,share,2024-10-30,page_041,13
U05055,register,2023-04-10,page_096,20
U05055,app_open,2023-04-10,page_026,58
U05055,share,2023-05-05,page_085,24
U05056,register,2024-03-21,page_041,5
U05056,app_open,2024-03-21,page_018,27
U05057,register,2023-12-06,page_081,24
U05057,app_open,2023-12-06,page_064,44
U05057,browse,2023-12-06,page_061,158
U05057,add_to_cart,2023-12-06,page_005,31
U05058,register,2024-09-03,page_071,13
U05058,app_open,2024-09-03,page_075,25
U05058,browse,2024-09-03,page_034,37
U05059,register,2023-03-19,page_059,16
U05059,app_open,2023-03-19,page_029,29
U05059,browse,2023-03-19,page_014,233
U05060,register,2024-10-20,page_041,27
U05060,app_open,2024-10-20,page_002,16
U05060,browse,2024-10-20,page_040,264
U05060,add_to_cart,2024-10-20,page_002,56
U05061,register,2023-04-19,page_079,27
U05061,app_open,2023-04-19,page_057,10
U05061,browse,2023-04-19,page_067,41
U05062,register,2024-02-04,page_065,26
U05062,app_open,2024-02-04,page_098,22
U05062,browse,2024-02-04,page_092,152
U05063,register,2023-08-19,page_078,13
U05063,app_open,2023-08-19,page_034,33
U05063,browse,2023-08-19,page_075,223
U05064,register,2024-07-22,page_095,7
U05064,app_open,2024-07-22,page_010,41
U05064,browse,2024-07-22,page_045,275
U05064,add_to_cart,2024-07-22,page_031,48
U05065,register,2023-01-26,page_053,27
U05065,app_open,2023-01-26,page_081,45
U05065,browse,2023-01-26,page_069,136
U05065,share,2023-02-07,page_062,7
U05066,register,2024-10-15,page_052,9
U05067,register,2023-11-09,page_068,22
U05067,app_open,2023-11-09,page_086,42
U05067,browse,2023-11-09,page_022,155
U05068,register,2023-03-18,page_058,13
U05069,register,2024-07-16,page_050,29
U05069,app_open,2024-07-16,page_058,50
U05069,browse,2024-07-16,page_065,211
U05069,add_to_cart,2024-07-16,page_014,76
U05070,register,2024-04-28,page_031,24
U05070,app_open,2024-04-28,page_006,31
U05070,browse,2024-04-28,page_047,152
U05071,register,2023-03-18,page_018,20
U05071,app_open,2023-03-18,page_043,18
U05071,browse,2023-03-18,page_026,115
U05072,register,2024-01-27,page_074,18
U05073,register,2024-08-08,page_036,5
U05073,app_open,2024-08-08,page_093,43
U05073,browse,2024-08-08,page_045,99
U05074,register,2023-07-26,page_030,27
U05075,register,2024-12-23,page_028,24
U05075,app_open,2024-12-23,page_087,16
U05075,browse,2024-12-23,page_037,83
U05075,add_to_cart,2024-12-23,page_048,87
U05075,share,2025-01-15,page_086,22
U05076,register,2024-10-19,page_055,18
U05076,app_open,2024-10-19,page_070,30
U05076,browse,2024-10-19,page_059,112
U05077,register,2024-08-24,page_096,11
U05077,app_open,2024-08-24,page_055,53
U05078,register,2023-12-18,page_078,16
U05079,register,2024-03-12,page_034,16
U05080,register,2023-06-17,page_064,18
U05080,app_open,2023-06-17,page_084,33
U05080,browse,2023-06-17,page_081,282
U05080,add_to_cart,2023-06-17,page_050,40
U05080,share,2023-07-12,page_034,17
U05081,register,2024-11-04,page_027,6
U05081,app_open,2024-11-04,page_025,25
U05081,browse,2024-11-04,page_005,229
U05082,register,2023-12-17,page_081,13
U05083,register,2024-09-05,page_096,9
U05083,app_open,2024-09-05,page_082,51
U05084,register,2023-06-15,page_024,8
U05084,app_open,2023-06-15,page_055,45
U05084,browse,2023-06-15,page_015,157
U05084,share,2023-06-20,page_054,18
U05085,register,2023-08-20,page_037,14
U05085,app_open,2023-08-20,page_095,41
U05085,browse,2023-08-20,page_087,265
U05085,add_to_cart,2023-08-20,page_001,82
U05086,register,2024-04-13,page_028,24
U05086,app_open,2024-04-13,page_041,28
U05086,browse,2024-04-13,page_065,175
U05086,add_to_cart,2024-04-13,page_052,51
U05087,register,2024-11-27,page_043,8
U05087,app_open,2024-11-27,page_019,53
U05087,browse,2024-11-27,page_044,211
U05087,add_to_cart,2024-11-27,page_025,62
U05088,register,2024-03-20,page_097,20
U05089,register,2024-01-15,page_092,21
U05089,app_open,2024-01-15,page_006,17
U05089,browse,2024-01-15,page_038,288
U05089,add_to_cart,2024-01-15,page_042,37
U05089,share,2024-01-22,page_018,23
U05090,register,2023-02-24,page_079,21
U05090,app_open,2023-02-24,page_005,53
U05091,register,2024-09-26,page_082,29
U05092,register,2024-08-28,page_002,11
U05092,app_open,2024-08-28,page_093,42
U05093,register,2024-06-07,page_058,10
U05093,app_open,2024-06-07,page_047,57
U05093,browse,2024-06-07,page_089,132
U05094,register,2024-09-09,page_098,11
U05094,app_open,2024-09-09,page_060,54
U05095,register,2023-07-09,page_001,22
U05095,app_open,2023-07-09,page_042,15
U05095,browse,2023-07-09,page_037,195
U05096,register,2023-12-10,page_053,18
U05096,app_open,2023-12-10,page_071,31
U05096,browse,2023-12-10,page_082,245
U05096,add_to_cart,2023-12-10,page_018,37
U05097,register,2023-10-13,page_032,5
U05097,app_open,2023-10-13,page_036,31
U05097,browse,2023-10-13,page_052,287
U05098,register,2023-05-27,page_066,21
U05098,app_open,2023-05-27,page_024,54
U05098,share,2023-05-28,page_019,28
U05099,register,2024-10-08,page_030,28
U05100,register,2023-10-06,page_060,19
U05100,app_open,2023-10-06,page_034,51
U05100,browse,2023-10-06,page_005,254
U05100,add_to_cart,2023-10-06,page_038,104
U05100,share,2023-10-13,page_085,29
U05101,register,2023-11-04,page_055,17
U05101,app_open,2023-11-04,page_098,23
U05102,register,2023-02-06,page_046,25
U05102,app_open,2023-02-06,page_065,56
U05102,browse,2023-02-06,page_086,148
U05102,share,2023-02-07,page_098,28
U05103,register,2024-01-12,page_023,28
U05103,app_open,2024-01-12,page_050,25
U05103,browse,2024-01-12,page_007,83
U05104,register,2024-02-25,page_024,10
U05104,app_open,2024-02-25,page_008,23
U05104,browse,2024-02-25,page_058,76
U05104,add_to_cart,2024-02-25,page_079,48
U05105,register,2023-08-03,page_080,6
U05105,app_open,2023-08-03,page_068,55
U05106,register,2023-05-22,page_019,23
U05107,register,2023-07-18,page_097,23
U05108,register,2023-06-18,page_097,8
U05108,app_open,2023-06-18,page_068,52
U05109,register,2023-08-07,page_087,15
U05109,app_open,2023-08-07,page_038,20
U05109,browse,2023-08-07,page_096,283
U05110,register,2023-02-04,page_069,12
U05110,app_open,2023-02-04,page_082,21
U05110,browse,2023-02-04,page_053,175
U05111,register,2024-11-09,page_011,21
U05112,register,2024-04-19,page_019,9
U05113,register,2023-10-26,page_058,8
U05113,app_open,2023-10-26,page_038,21
U05113,browse,2023-10-26,page_092,212
U05113,add_to_cart,2023-10-26,page_012,64
U05114,register,2023-08-16,page_092,25
U05114,app_open,2023-08-16,page_093,33
U05114,browse,2023-08-16,page_046,144
U05115,register,2023-08-20,page_096,20
U05115,app_open,2023-08-20,page_048,24
U05116,register,2023-04-27,page_044,6
U05116,app_open,2023-04-27,page_048,33
U05117,register,2024-11-20,page_013,22
U05117,app_open,2024-11-20,page_017,46
U05117,browse,2024-11-20,page_016,164
U05117,add_to_cart,2024-11-20,page_059,60
U05118,register,2024-01-26,page_032,9
U05119,register,2023-10-23,page_093,20
U05120,register,2023-09-25,page_076,7
U05121,register,2023-12-26,page_067,28
U05121,app_open,2023-12-26,page_037,42
U05121,browse,2023-12-26,page_076,175
U05121,add_to_cart,2023-12-26,page_056,95
U05122,register,2024-03-22,page_082,18
U05122,app_open,2024-03-22,page_060,32
U05122,browse,2024-03-22,page_079,233
U05123,register,2023-01-12,page_083,24
U05124,register,2024-12-14,page_043,12
U05125,register,2024-10-23,page_041,26
U05125,app_open,2024-10-23,page_040,30
U05126,register,2023-02-03,page_035,26
U05126,app_open,2023-02-03,page_094,10
U05126,browse,2023-02-03,page_026,50
U05127,register,2023-06-19,page_031,25
U05128,register,2024-09-13,page_090,19
U05128,app_open,2024-09-13,page_052,30
U05128,browse,2024-09-13,page_072,172
U05129,register,2024-08-21,page_025,7
U05129,app_open,2024-08-21,page_027,12
U05129,browse,2024-08-21,page_092,261
U05130,register,2023-08-04,page_066,25
U05130,app_open,2023-08-04,page_093,19
U05130,browse,2023-08-04,page_029,148
U05130,add_to_cart,2023-08-04,page_056,64
U05130,share,2023-08-19,page_070,8
U05131,register,2024-07-28,page_012,9
U05131,app_open,2024-07-28,page_067,44
U05131,browse,2024-07-28,page_061,60
U05132,register,2023-07-07,page_081,24
U05132,app_open,2023-07-07,page_044,50
U05133,register,2023-01-19,page_065,9
U05133,app_open,2023-01-19,page_036,42
U05134,register,2024-05-08,page_019,24
U05134,app_open,2024-05-08,page_065,46
U05134,browse,2024-05-08,page_013,272
