user_id,order_id,rating,feedback_text,feedback_date,category
U04262,FB004263,5,非常满意，产品很好用！,2024-05-20,家居
U04263,FB004264,3,一般般，有待改进。,2024-09-29,美妆
U04264,FB004265,4,还不错，基本满意。,2023-08-24,食品
U04265,FB004266,5,非常满意，产品很好用！,2024-11-16,家居
U04266,FB004267,4,还不错，基本满意。,2023-08-26,服饰
U04267,FB004268,1,非常不满意，体验很差。,2023-05-27,服饰
U04268,FB004269,3,一般般，有待改进。,2023-06-22,服饰
U04269,FB004270,5,非常满意，产品很好用！,2024-04-26,食品
U04270,FB004271,4,还不错，基本满意。,2024-03-07,服饰
U04271,FB004272,5,非常满意，产品很好用！,2024-10-02,食品
U04272,FB004273,5,非常满意，产品很好用！,2023-09-30,美妆
U04273,FB004274,5,非常满意，产品很好用！,2024-07-29,家居
U04274,FB004275,5,非常满意，产品很好用！,2024-10-26,服饰
U04275,FB004276,4,还不错，基本满意。,2024-12-19,美妆
U04276,FB004277,5,非常满意，产品很好用！,2024-09-13,3C数码
U04277,FB004278,5,非常满意，产品很好用！,2024-01-05,食品
U04278,FB004279,3,一般般，有待改进。,2023-03-26,服饰
U04279,FB004280,5,非常满意，产品很好用！,2023-11-23,食品
U04280,FB004281,3,一般般，有待改进。,2023-10-07,3C数码
U04281,FB004282,5,非常满意，产品很好用！,2023-10-31,美妆
U04282,FB004283,2,不太满意，需要改善。,2024-01-22,美妆
U04283,FB004284,5,非常满意，产品很好用！,2023-11-27,家居
U04284,FB004285,4,还不错，基本满意。,2023-04-11,3C数码
U04285,FB004286,2,不太满意，需要改善。,2024-08-05,家居
U04286,FB004287,5,非常满意，产品很好用！,2024-10-09,美妆
U04287,FB004288,4,还不错，基本满意。,2024-06-03,3C数码
U04288,FB004289,3,一般般，有待改进。,2023-09-01,食品
U04289,FB004290,4,还不错，基本满意。,2023-03-01,食品
U04290,FB004291,1,非常不满意，体验很差。,2024-11-07,3C数码
U04291,FB004292,4,还不错，基本满意。,2024-04-27,家居
U04292,FB004293,3,一般般，有待改进。,2024-03-03,服饰
U04293,FB004294,5,非常满意，产品很好用！,2023-01-05,美妆
U04294,FB004295,4,还不错，基本满意。,2023-09-26,食品
U04295,FB004296,2,不太满意，需要改善。,2023-09-23,食品
U04296,FB004297,2,不太满意，需要改善。,2023-08-01,3C数码
U04297,FB004298,2,不太满意，需要改善。,2023-07-25,服饰
U04298,FB004299,2,不太满意，需要改善。,2024-02-20,服饰
U04299,FB004300,2,不太满意，需要改善。,2024-06-21,美妆
U04300,FB004301,3,一般般，有待改进。,2024-03-05,食品
U04301,FB004302,4,还不错，基本满意。,2024-04-30,服饰
U04302,FB004303,5,非常满意，产品很好用！,2024-04-03,食品
U04303,FB004304,5,非常满意，产品很好用！,2023-08-29,服饰
U04304,FB004305,4,还不错，基本满意。,2023-04-10,美妆
U04305,FB004306,2,不太满意，需要改善。,2023-07-01,美妆
U04306,FB004307,2,不太满意，需要改善。,2023-04-30,服饰
U04307,FB004308,5,非常满意，产品很好用！,2023-02-11,美妆
U04308,FB004309,5,非常满意，产品很好用！,2023-07-06,家居
U04309,FB004310,3,一般般，有待改进。,2023-11-21,食品
U04310,FB004311,5,非常满意，产品很好用！,2024-01-17,美妆
U04311,FB004312,2,不太满意，需要改善。,2023-04-19,3C数码
U04312,FB004313,3,一般般，有待改进。,2024-04-09,美妆
U04313,FB004314,4,还不错，基本满意。,2024-10-16,3C数码
U04314,FB004315,2,不太满意，需要改善。,2023-02-06,美妆
U04315,FB004316,3,一般般，有待改进。,2024-07-18,食品
U04316,FB004317,3,一般般，有待改进。,2024-02-21,3C数码
U04317,FB004318,4,还不错，基本满意。,2024-06-23,食品
U04318,FB004319,5,非常满意，产品很好用！,2024-04-05,3C数码
U04319,FB004320,4,还不错，基本满意。,2024-02-10,3C数码
U04320,FB004321,4,还不错，基本满意。,2023-10-26,服饰
U04321,FB004322,4,还不错，基本满意。,2024-06-13,食品
U04322,FB004323,4,还不错，基本满意。,2023-10-13,食品
U04323,FB004324,5,非常满意，产品很好用！,2023-05-18,服饰
U04324,FB004325,4,还不错，基本满意。,2023-12-09,服饰
U04325,FB004326,5,非常满意，产品很好用！,2024-11-08,3C数码
U04326,FB004327,3,一般般，有待改进。,2023-12-31,服饰
U04327,FB004328,3,一般般，有待改进。,2024-10-23,服饰
U04328,FB004329,5,非常满意，产品很好用！,2023-01-31,家居
U04329,FB004330,5,非常满意，产品很好用！,2023-09-04,美妆
U04330,FB004331,4,还不错，基本满意。,2023-02-26,服饰
U04331,FB004332,5,非常满意，产品很好用！,2023-01-02,家居
U04332,FB004333,4,还不错，基本满意。,2023-01-23,3C数码
U04333,FB004334,5,非常满意，产品很好用！,2024-02-18,服饰
U04334,FB004335,1,非常不满意，体验很差。,2023-12-17,食品
U04335,FB004336,2,不太满意，需要改善。,2023-06-23,3C数码
U04336,FB004337,5,非常满意，产品很好用！,2024-10-05,美妆
U04337,FB004338,2,不太满意，需要改善。,2023-04-16,3C数码
U04338,FB004339,3,一般般，有待改进。,2023-07-10,食品
U04339,FB004340,5,非常满意，产品很好用！,2024-11-06,食品
U04340,FB004341,5,非常满意，产品很好用！,2024-02-02,家居
U04341,FB004342,5,非常满意，产品很好用！,2023-05-08,3C数码
U04342,FB004343,4,还不错，基本满意。,2024-09-12,食品
U04343,FB004344,4,还不错，基本满意。,2024-10-05,服饰
U04344,FB004345,4,还不错，基本满意。,2024-04-03,食品
U04345,FB004346,1,非常不满意，体验很差。,2024-04-06,美妆
U04346,FB004347,4,还不错，基本满意。,2023-12-31,服饰
U04347,FB004348,2,不太满意，需要改善。,2023-04-30,服饰
U04348,FB004349,3,一般般，有待改进。,2023-03-31,3C数码
U04349,FB004350,5,非常满意，产品很好用！,2024-07-21,3C数码
U04350,FB004351,4,还不错，基本满意。,2024-11-15,美妆
U04351,FB004352,5,非常满意，产品很好用！,2024-07-15,家居
U04352,FB004353,4,还不错，基本满意。,2024-10-19,美妆
U04353,FB004354,4,还不错，基本满意。,2023-06-03,美妆
U04354,FB004355,5,非常满意，产品很好用！,2023-02-14,3C数码
U04355,FB004356,2,不太满意，需要改善。,2024-09-16,美妆
U04356,FB004357,4,还不错，基本满意。,2024-05-19,食品
U04357,FB004358,4,还不错，基本满意。,2024-04-03,家居
U04358,FB004359,4,还不错，基本满意。,2023-12-24,家居
U04359,FB004360,4,还不错，基本满意。,2024-09-16,美妆
U04360,FB004361,4,还不错，基本满意。,2023-09-28,美妆
U04361,FB004362,2,不太满意，需要改善。,2023-08-13,服饰
U04362,FB004363,5,非常满意，产品很好用！,2024-07-03,美妆
U04363,FB004364,3,一般般，有待改进。,2023-03-31,家居
U04364,FB004365,2,不太满意，需要改善。,2024-05-12,美妆
U04365,FB004366,2,不太满意，需要改善。,2024-06-22,美妆
U04366,FB004367,4,还不错，基本满意。,2023-12-19,家居
U04367,FB004368,4,还不错，基本满意。,2023-10-24,美妆
U04368,FB004369,3,一般般，有待改进。,2023-09-11,美妆
U04369,FB004370,3,一般般，有待改进。,2023-06-01,家居
U04370,FB004371,3,一般般，有待改进。,2023-04-12,3C数码
U04371,FB004372,3,一般般，有待改进。,2023-10-07,美妆
U04372,FB004373,5,非常满意，产品很好用！,2023-03-30,3C数码
U04373,FB004374,4,还不错，基本满意。,2023-11-24,食品
U04374,FB004375,5,非常满意，产品很好用！,2024-06-24,3C数码
U04375,FB004376,3,一般般，有待改进。,2023-04-19,美妆
U04376,FB004377,4,还不错，基本满意。,2024-10-19,食品
U04377,FB004378,5,非常满意，产品很好用！,2024-11-15,家居
U04378,FB004379,4,还不错，基本满意。,2023-01-08,家居
U04379,FB004380,4,还不错，基本满意。,2024-07-09,3C数码
U04380,FB004381,4,还不错，基本满意。,2023-05-07,食品
U04381,FB004382,4,还不错，基本满意。,2024-12-09,服饰
U04382,FB004383,5,非常满意，产品很好用！,2024-01-15,美妆
U04383,FB004384,5,非常满意，产品很好用！,2023-03-25,服饰
U04384,FB004385,4,还不错，基本满意。,2023-02-05,3C数码
U04385,FB004386,2,不太满意，需要改善。,2023-09-01,服饰
U04386,FB004387,4,还不错，基本满意。,2024-06-07,美妆
U04387,FB004388,5,非常满意，产品很好用！,2023-03-06,食品
U04388,FB004389,4,还不错，基本满意。,2023-09-09,3C数码
U04389,FB004390,1,非常不满意，体验很差。,2023-07-11,家居
U04390,FB004391,3,一般般，有待改进。,2023-01-31,家居
U04391,FB004392,5,非常满意，产品很好用！,2023-04-08,食品
U04392,FB004393,3,一般般，有待改进。,2024-11-23,服饰
U04393,FB004394,4,还不错，基本满意。,2023-07-08,3C数码
U04394,FB004395,5,非常满意，产品很好用！,2024-11-12,3C数码
U04395,FB004396,3,一般般，有待改进。,2023-09-28,美妆
U04396,FB004397,5,非常满意，产品很好用！,2024-11-16,服饰
U04397,FB004398,5,非常满意，产品很好用！,2023-05-30,食品
U04398,FB004399,4,还不错，基本满意。,2023-06-17,3C数码
U04399,FB004400,4,还不错，基本满意。,2024-11-29,3C数码
U04400,FB004401,5,非常满意，产品很好用！,2023-10-31,家居
U04401,FB004402,3,一般般，有待改进。,2023-01-08,服饰
U04402,FB004403,5,非常满意，产品很好用！,2023-03-01,服饰
U04403,FB004404,5,非常满意，产品很好用！,2024-09-30,美妆
U04404,FB004405,3,一般般，有待改进。,2024-08-04,食品
U04405,FB004406,5,非常满意，产品很好用！,2024-04-01,食品
U04406,FB004407,5,非常满意，产品很好用！,2023-10-30,美妆
U04407,FB004408,4,还不错，基本满意。,2023-01-09,服饰
U04408,FB004409,5,非常满意，产品很好用！,2024-07-10,食品
U04409,FB004410,5,非常满意，产品很好用！,2023-03-05,服饰
U04410,FB004411,4,还不错，基本满意。,2024-03-22,3C数码
U04411,FB004412,4,还不错，基本满意。,2023-11-25,服饰
U04412,FB004413,5,非常满意，产品很好用！,2023-01-14,食品
U04413,FB004414,2,不太满意，需要改善。,2024-07-31,3C数码
U04414,FB004415,4,还不错，基本满意。,2023-09-21,3C数码
U04415,FB004416,5,非常满意，产品很好用！,2024-07-07,家居
U04416,FB004417,4,还不错，基本满意。,2023-07-16,美妆
U04417,FB004418,4,还不错，基本满意。,2023-08-07,服饰
U04418,FB004419,2,不太满意，需要改善。,2023-12-09,服饰
U04419,FB004420,5,非常满意，产品很好用！,2024-03-22,家居
U04420,FB004421,2,不太满意，需要改善。,2023-09-24,食品
U04421,FB004422,5,非常满意，产品很好用！,2024-01-03,3C数码
U04422,FB004423,3,一般般，有待改进。,2024-08-24,家居
U04423,FB004424,4,还不错，基本满意。,2024-12-18,美妆
U04424,FB004425,3,一般般，有待改进。,2024-01-14,家居
U04425,FB004426,4,还不错，基本满意。,2024-09-13,食品
U04426,FB004427,2,不太满意，需要改善。,2023-10-04,服饰
U04427,FB004428,4,还不错，基本满意。,2024-07-23,3C数码
U04428,FB004429,5,非常满意，产品很好用！,2024-04-22,食品
U04429,FB004430,4,还不错，基本满意。,2024-08-28,服饰
U04430,FB004431,3,一般般，有待改进。,2023-01-07,家居
U04431,FB004432,5,非常满意，产品很好用！,2024-11-29,家居
U04432,FB004433,5,非常满意，产品很好用！,2023-10-28,服饰
U04433,FB004434,5,非常满意，产品很好用！,2023-02-10,食品
U04434,FB004435,3,一般般，有待改进。,2023-11-09,美妆
U04435,FB004436,4,还不错，基本满意。,2023-04-30,服饰
U04436,FB004437,3,一般般，有待改进。,2023-11-25,食品
U04437,FB004438,5,非常满意，产品很好用！,2024-02-29,食品
U04438,FB004439,4,还不错，基本满意。,2023-06-20,服饰
U04439,FB004440,4,还不错，基本满意。,2024-02-02,3C数码
U04440,FB004441,1,非常不满意，体验很差。,2024-09-07,服饰
U04441,FB004442,2,不太满意，需要改善。,2024-01-20,食品
U04442,FB004443,3,一般般，有待改进。,2024-11-30,家居
U04443,FB004444,4,还不错，基本满意。,2023-02-21,食品
U04444,FB004445,4,还不错，基本满意。,2024-08-02,美妆
U04445,FB004446,4,还不错，基本满意。,2023-09-22,食品
U04446,FB004447,5,非常满意，产品很好用！,2023-08-02,食品
U04447,FB004448,3,一般般，有待改进。,2024-09-09,食品
U04448,FB004449,2,不太满意，需要改善。,2024-06-27,食品
U04449,FB004450,4,还不错，基本满意。,2023-09-30,食品
U04450,FB004451,5,非常满意，产品很好用！,2023-11-25,服饰
U04451,FB004452,2,不太满意，需要改善。,2024-10-05,食品
U04452,FB004453,5,非常满意，产品很好用！,2024-05-11,3C数码
U04453,FB004454,5,非常满意，产品很好用！,2024-04-05,服饰
U04454,FB004455,5,非常满意，产品很好用！,2023-10-07,家居
U04455,FB004456,5,非常满意，产品很好用！,2023-04-23,家居
U04456,FB004457,5,非常满意，产品很好用！,2023-03-01,家居
U04457,FB004458,4,还不错，基本满意。,2024-06-04,食品
U04458,FB004459,1,非常不满意，体验很差。,2023-01-11,家居
U04459,FB004460,4,还不错，基本满意。,2024-03-15,3C数码
U04460,FB004461,3,一般般，有待改进。,2024-05-30,3C数码
U04461,FB004462,5,非常满意，产品很好用！,2024-02-06,食品
U04462,FB004463,4,还不错，基本满意。,2024-07-04,家居
U04463,FB004464,4,还不错，基本满意。,2024-01-16,美妆
U04464,FB004465,4,还不错，基本满意。,2023-03-11,家居
U04465,FB004466,5,非常满意，产品很好用！,2024-03-08,3C数码
U04466,FB004467,3,一般般，有待改进。,2023-02-16,家居
U04467,FB004468,4,还不错，基本满意。,2023-12-06,服饰
U04468,FB004469,5,非常满意，产品很好用！,2023-08-01,3C数码
U04469,FB004470,4,还不错，基本满意。,2023-03-31,美妆
U04470,FB004471,3,一般般，有待改进。,2024-09-16,食品
U04471,FB004472,5,非常满意，产品很好用！,2024-07-24,服饰
U04472,FB004473,2,不太满意，需要改善。,2024-02-17,家居
U04473,FB004474,3,一般般，有待改进。,2023-07-29,美妆
U04474,FB004475,3,一般般，有待改进。,2024-07-25,服饰
U04475,FB004476,5,非常满意，产品很好用！,2023-03-15,3C数码
U04476,FB004477,3,一般般，有待改进。,2023-05-22,服饰
U04477,FB004478,4,还不错，基本满意。,2023-08-11,服饰
U04478,FB004479,5,非常满意，产品很好用！,2024-03-14,服饰
U04479,FB004480,4,还不错，基本满意。,2024-05-07,食品
U04480,FB004481,5,非常满意，产品很好用！,2023-04-29,食品
U04481,FB004482,5,非常满意，产品很好用！,2024-09-01,美妆
U04482,FB004483,4,还不错，基本满意。,2024-10-30,服饰
U04483,FB004484,4,还不错，基本满意。,2024-03-31,家居
U04484,FB004485,3,一般般，有待改进。,2023-07-18,美妆
U04485,FB004486,3,一般般，有待改进。,2023-07-14,服饰
U04486,FB004487,5,非常满意，产品很好用！,2024-01-06,3C数码
U04487,FB004488,2,不太满意，需要改善。,2024-12-29,家居
U04488,FB004489,4,还不错，基本满意。,2023-01-22,服饰
U04489,FB004490,4,还不错，基本满意。,2024-08-24,服饰
U04490,FB004491,4,还不错，基本满意。,2024-11-20,美妆
U04491,FB004492,1,非常不满意，体验很差。,2023-09-14,3C数码
U04492,FB004493,1,非常不满意，体验很差。,2024-03-14,家居
U04493,FB004494,2,不太满意，需要改善。,2023-08-19,食品
U04494,FB004495,4,还不错，基本满意。,2024-03-27,美妆
U04495,FB004496,5,非常满意，产品很好用！,2023-05-15,服饰
U04496,FB004497,5,非常满意，产品很好用！,2023-12-31,服饰
U04497,FB004498,4,还不错，基本满意。,2023-03-19,3C数码
U04498,FB004499,5,非常满意，产品很好用！,2024-01-12,家居
U04499,FB004500,5,非常满意，产品很好用！,2024-12-09,美妆
U04500,FB004501,4,还不错，基本满意。,2024-05-29,3C数码
U04501,FB004502,4,还不错，基本满意。,2024-11-29,家居
U04502,FB004503,3,一般般，有待改进。,2023-10-26,食品
U04503,FB004504,5,非常满意，产品很好用！,2023-08-17,服饰
U04504,FB004505,4,还不错，基本满意。,2024-05-18,食品
U04505,FB004506,5,非常满意，产品很好用！,2023-08-07,家居
U04506,FB004507,5,非常满意，产品很好用！,2024-08-08,家居
U04507,FB004508,4,还不错，基本满意。,2024-03-21,食品
U04508,FB004509,4,还不错，基本满意。,2023-08-18,家居
U04509,FB004510,4,还不错，基本满意。,2024-09-13,3C数码
U04510,FB004511,5,非常满意，产品很好用！,2023-11-25,美妆
U04511,FB004512,3,一般般，有待改进。,2024-02-10,3C数码
U04512,FB004513,3,一般般，有待改进。,2024-03-10,服饰
U04513,FB004514,4,还不错，基本满意。,2024-04-03,家居
U04514,FB004515,5,非常满意，产品很好用！,2024-07-24,服饰
U04515,FB004516,4,还不错，基本满意。,2023-11-01,美妆
U04516,FB004517,4,还不错，基本满意。,2023-08-08,3C数码
U04517,FB004518,4,还不错，基本满意。,2023-04-23,服饰
U04518,FB004519,3,一般般，有待改进。,2024-12-13,服饰
U04519,FB004520,1,非常不满意，体验很差。,2023-10-10,美妆
U04520,FB004521,4,还不错，基本满意。,2023-07-21,家居
U04521,FB004522,4,还不错，基本满意。,2024-06-04,服饰
U04522,FB004523,2,不太满意，需要改善。,2024-06-12,美妆
U04523,FB004524,4,还不错，基本满意。,2024-05-29,美妆
U04524,FB004525,5,非常满意，产品很好用！,2023-12-08,3C数码
U04525,FB004526,4,还不错，基本满意。,2024-05-15,家居
U04526,FB004527,5,非常满意，产品很好用！,2024-02-19,美妆
U04527,FB004528,4,还不错，基本满意。,2024-04-04,食品
U04528,FB004529,3,一般般，有待改进。,2023-02-10,食品
U04529,FB004530,3,一般般，有待改进。,2024-12-29,美妆
U04530,FB004531,5,非常满意，产品很好用！,2024-05-28,3C数码
U04531,FB004532,5,非常满意，产品很好用！,2023-10-22,3C数码
U04532,FB004533,4,还不错，基本满意。,2024-08-09,家居
U04533,FB004534,4,还不错，基本满意。,2023-10-01,食品
U04534,FB004535,3,一般般，有待改进。,2023-02-02,家居
U04535,FB004536,3,一般般，有待改进。,2023-06-11,家居
U04536,FB004537,2,不太满意，需要改善。,2023-11-25,食品
U04537,FB004538,2,不太满意，需要改善。,2024-05-26,3C数码
U04538,FB004539,5,非常满意，产品很好用！,2024-05-08,美妆
U04539,FB004540,5,非常满意，产品很好用！,2023-08-10,服饰
U04540,FB004541,5,非常满意，产品很好用！,2024-07-24,3C数码
U04541,FB004542,4,还不错，基本满意。,2023-12-22,食品
U04542,FB004543,5,非常满意，产品很好用！,2024-08-08,美妆
U04543,FB004544,5,非常满意，产品很好用！,2024-08-25,食品
U04544,FB004545,5,非常满意，产品很好用！,2024-04-02,服饰
U04545,FB004546,4,还不错，基本满意。,2023-08-27,服饰
U04546,FB004547,4,还不错，基本满意。,2023-09-15,服饰
U04547,FB004548,4,还不错，基本满意。,2024-10-27,食品
U04548,FB004549,3,一般般，有待改进。,2023-04-25,服饰
U04549,FB004550,5,非常满意，产品很好用！,2024-11-26,食品
U04550,FB004551,5,非常满意，产品很好用！,2023-12-23,3C数码
U04551,FB004552,2,不太满意，需要改善。,2023-06-06,美妆
U04552,FB004553,1,非常不满意，体验很差。,2023-06-21,3C数码
U04553,FB004554,2,不太满意，需要改善。,2024-09-24,3C数码
U04554,FB004555,3,一般般，有待改进。,2023-06-21,家居
U04555,FB004556,4,还不错，基本满意。,2023-05-12,家居
U04556,FB004557,1,非常不满意，体验很差。,2024-08-10,食品
U04557,FB004558,3,一般般，有待改进。,2024-01-12,服饰
U04558,FB004559,4,还不错，基本满意。,2023-12-16,家居
U04559,FB004560,2,不太满意，需要改善。,2023-09-12,服饰
U04560,FB004561,4,还不错，基本满意。,2024-07-14,3C数码
U04561,FB004562,5,非常满意，产品很好用！,2023-11-17,美妆
U04562,FB004563,2,不太满意，需要改善。,2023-02-24,家居
U04563,FB004564,5,非常满意，产品很好用！,2024-10-30,服饰
U04564,FB004565,4,还不错，基本满意。,2024-05-10,服饰
U04565,FB004566,5,非常满意，产品很好用！,2023-01-08,3C数码
U04566,FB004567,3,一般般，有待改进。,2024-11-03,家居
U04567,FB004568,5,非常满意，产品很好用！,2024-02-03,服饰
U04568,FB004569,4,还不错，基本满意。,2024-12-15,美妆
U04569,FB004570,3,一般般，有待改进。,2023-12-15,美妆
U04570,FB004571,3,一般般，有待改进。,2024-01-25,美妆
U04571,FB004572,4,还不错，基本满意。,2024-01-10,家居
U04572,FB004573,5,非常满意，产品很好用！,2024-01-07,食品
U04573,FB004574,3,一般般，有待改进。,2024-10-20,3C数码
U04574,FB004575,2,不太满意，需要改善。,2024-11-18,3C数码
U04575,FB004576,2,不太满意，需要改善。,2023-02-16,美妆
U04576,FB004577,4,还不错，基本满意。,2024-08-09,美妆
U04577,FB004578,4,还不错，基本满意。,2023-04-30,家居
U04578,FB004579,4,还不错，基本满意。,2024-05-08,家居
U04579,FB004580,5,非常满意，产品很好用！,2023-07-11,3C数码
U04580,FB004581,4,还不错，基本满意。,2024-09-19,食品
U04581,FB004582,4,还不错，基本满意。,2024-05-14,服饰
U04582,FB004583,5,非常满意，产品很好用！,2024-06-29,服饰
U04583,FB004584,4,还不错，基本满意。,2023-10-22,美妆
U04584,FB004585,2,不太满意，需要改善。,2023-07-12,家居
U04585,FB004586,3,一般般，有待改进。,2023-03-01,3C数码
U04586,FB004587,4,还不错，基本满意。,2023-10-08,食品
U04587,FB004588,4,还不错，基本满意。,2023-12-07,食品
U04588,FB004589,4,还不错，基本满意。,2024-08-07,食品
U04589,FB004590,5,非常满意，产品很好用！,2024-04-09,服饰
U04590,FB004591,4,还不错，基本满意。,2024-04-10,3C数码
U04591,FB004592,5,非常满意，产品很好用！,2024-02-09,家居
U04592,FB004593,3,一般般，有待改进。,2024-07-27,服饰
U04593,FB004594,5,非常满意，产品很好用！,2023-10-18,美妆
U04594,FB004595,5,非常满意，产品很好用！,2024-06-19,美妆
U04595,FB004596,5,非常满意，产品很好用！,2024-12-21,食品
U04596,FB004597,4,还不错，基本满意。,2024-02-09,服饰
U04597,FB004598,3,一般般，有待改进。,2023-08-16,3C数码
U04598,FB004599,4,还不错，基本满意。,2024-03-02,家居
U04599,FB004600,1,非常不满意，体验很差。,2024-02-08,3C数码
U04600,FB004601,5,非常满意，产品很好用！,2023-12-26,家居
U04601,FB004602,2,不太满意，需要改善。,2023-04-09,家居
U04602,FB004603,4,还不错，基本满意。,2024-12-24,美妆
U04603,FB004604,5,非常满意，产品很好用！,2024-01-26,3C数码
U04604,FB004605,3,一般般，有待改进。,2024-12-05,家居
U04605,FB004606,4,还不错，基本满意。,2023-07-18,服饰
U04606,FB004607,3,一般般，有待改进。,2023-02-14,服饰
U04607,FB004608,5,非常满意，产品很好用！,2024-01-30,食品
U04608,FB004609,5,非常满意，产品很好用！,2023-10-15,美妆
U04609,FB004610,5,非常满意，产品很好用！,2024-10-12,3C数码
U04610,FB004611,3,一般般，有待改进。,2024-01-27,服饰
U04611,FB004612,4,还不错，基本满意。,2023-05-02,美妆
U04612,FB004613,2,不太满意，需要改善。,2024-06-19,3C数码
U04613,FB004614,5,非常满意，产品很好用！,2024-01-05,美妆
U04614,FB004615,5,非常满意，产品很好用！,2023-12-10,服饰
U04615,FB004616,1,非常不满意，体验很差。,2023-08-01,食品
U04616,FB004617,3,一般般，有待改进。,2023-08-24,家居
U04617,FB004618,2,不太满意，需要改善。,2023-08-18,3C数码
U04618,FB004619,4,还不错，基本满意。,2023-12-11,美妆
U04619,FB004620,5,非常满意，产品很好用！,2024-11-06,家居
U04620,FB004621,4,还不错，基本满意。,2023-08-25,服饰
U04621,FB004622,2,不太满意，需要改善。,2023-01-16,服饰
U04622,FB004623,1,非常不满意，体验很差。,2023-05-25,服饰
U04623,FB004624,5,非常满意，产品很好用！,2024-01-08,服饰
U04624,FB004625,1,非常不满意，体验很差。,2024-07-11,3C数码
U04625,FB004626,3,一般般，有待改进。,2023-03-24,食品
U04626,FB004627,3,一般般，有待改进。,2024-01-17,服饰
U04627,FB004628,1,非常不满意，体验很差。,2023-09-14,食品
U04628,FB004629,5,非常满意，产品很好用！,2024-04-30,家居
U04629,FB004630,3,一般般，有待改进。,2024-12-22,3C数码
U04630,FB004631,1,非常不满意，体验很差。,2024-08-04,食品
U04631,FB004632,5,非常满意，产品很好用！,2023-05-04,3C数码
U04632,FB004633,5,非常满意，产品很好用！,2023-01-22,食品
U04633,FB004634,4,还不错，基本满意。,2024-09-14,食品
U04634,FB004635,5,非常满意，产品很好用！,2024-01-17,服饰
U04635,FB004636,4,还不错，基本满意。,2023-05-27,服饰
U04636,FB004637,2,不太满意，需要改善。,2024-04-04,服饰
U04637,FB004638,5,非常满意，产品很好用！,2023-12-06,家居
U04638,FB004639,4,还不错，基本满意。,2023-07-06,食品
U04639,FB004640,4,还不错，基本满意。,2024-11-12,家居
U04640,FB004641,5,非常满意，产品很好用！,2023-12-04,食品
U04641,FB004642,5,非常满意，产品很好用！,2023-12-02,美妆
U04642,FB004643,2,不太满意，需要改善。,2024-01-15,家居
U04643,FB004644,4,还不错，基本满意。,2023-02-18,服饰
U04644,FB004645,5,非常满意，产品很好用！,2023-11-02,家居
U04645,FB004646,3,一般般，有待改进。,2023-11-21,食品
U04646,FB004647,2,不太满意，需要改善。,2023-05-09,家居
U04647,FB004648,4,还不错，基本满意。,2024-03-04,美妆
U04648,FB004649,4,还不错，基本满意。,2024-11-29,3C数码
U04649,FB004650,4,还不错，基本满意。,2023-08-29,美妆
U04650,FB004651,5,非常满意，产品很好用！,2023-01-25,服饰
U04651,FB004652,5,非常满意，产品很好用！,2024-02-29,美妆
U04652,FB004653,3,一般般，有待改进。,2024-12-10,家居
U04653,FB004654,4,还不错，基本满意。,2023-06-12,食品
U04654,FB004655,5,非常满意，产品很好用！,2024-11-21,美妆
U04655,FB004656,3,一般般，有待改进。,2023-02-08,食品
U04656,FB004657,4,还不错，基本满意。,2024-02-07,家居
U04657,FB004658,4,还不错，基本满意。,2023-10-05,3C数码
U04658,FB004659,5,非常满意，产品很好用！,2023-06-18,服饰
U04659,FB004660,5,非常满意，产品很好用！,2024-05-16,3C数码
U04660,FB004661,5,非常满意，产品很好用！,2023-11-28,3C数码
U04661,FB004662,2,不太满意，需要改善。,2024-10-13,3C数码
U04662,FB004663,3,一般般，有待改进。,2024-02-16,家居
U04663,FB004664,5,非常满意，产品很好用！,2023-07-21,美妆
U04664,FB004665,5,非常满意，产品很好用！,2024-03-25,食品
U04665,FB004666,3,一般般，有待改进。,2024-10-31,食品
U04666,FB004667,3,一般般，有待改进。,2024-03-08,食品
U04667,FB004668,5,非常满意，产品很好用！,2023-01-28,3C数码
U04668,FB004669,5,非常满意，产品很好用！,2024-05-31,食品
U04669,FB004670,5,非常满意，产品很好用！,2024-12-30,3C数码
U04670,FB004671,4,还不错，基本满意。,2024-03-28,3C数码
U04671,FB004672,5,非常满意，产品很好用！,2023-11-12,美妆
U04672,FB004673,4,还不错，基本满意。,2024-11-11,服饰
U04673,FB004674,4,还不错，基本满意。,2023-02-15,3C数码
U04674,FB004675,1,非常不满意，体验很差。,2024-10-10,3C数码
U04675,FB004676,4,还不错，基本满意。,2023-04-01,美妆
U04676,FB004677,5,非常满意，产品很好用！,2024-08-16,3C数码
U04677,FB004678,4,还不错，基本满意。,2024-10-16,服饰
U04678,FB004679,3,一般般，有待改进。,2024-12-12,家居
U04679,FB004680,5,非常满意，产品很好用！,2023-07-03,3C数码
U04680,FB004681,5,非常满意，产品很好用！,2023-08-13,美妆
U04681,FB004682,4,还不错，基本满意。,2024-05-01,美妆
U04682,FB004683,5,非常满意，产品很好用！,2023-05-04,美妆
U04683,FB004684,3,一般般，有待改进。,2024-04-25,食品
U04684,FB004685,3,一般般，有待改进。,2023-07-16,食品
U04685,FB004686,3,一般般，有待改进。,2024-09-25,服饰
U04686,FB004687,3,一般般，有待改进。,2024-08-29,服饰
U04687,FB004688,5,非常满意，产品很好用！,2024-10-18,美妆
U04688,FB004689,3,一般般，有待改进。,2024-09-30,3C数码
