user_id,country,channel,recency,frequency,monetary,r_score,f_score,m_score,segment
U03653,泰国,自然搜索,485.0,1,79.29,1,3,3,一般挽留用户
U05327,泰国,付费广告,92.0,1,79.2,2,3,3,一般挽留用户
U00150,马来西亚,付费广告,445.0,1,79.17,1,3,3,一般挽留用户
U01346,越南,KOL推荐,244.0,2,79.12,1,3,3,一般挽留用户
U02556,印尼,自然搜索,711.0,1,79.01,1,3,3,一般挽留用户
U01598,泰国,自然搜索,592.0,1,78.73,1,3,3,一般挽留用户
U03664,印尼,KOL推荐,348.0,1,78.59,1,3,3,一般挽留用户
U00137,印尼,内容营销,234.0,1,78.42,1,3,3,一般挽留用户
U02029,印尼,社交媒体,438.0,1,78.3,1,3,3,一般挽留用户
U07630,印尼,付费广告,325.0,1,78.3,1,3,3,一般挽留用户
U06498,泰国,付费广告,493.0,1,78.26,1,3,3,一般挽留用户
U05586,越南,内容营销,307.0,2,78.15,1,3,3,一般挽留用户
U02325,马来西亚,自然搜索,549.0,1,78.04,1,3,3,一般挽留用户
U02097,印尼,社交媒体,15.0,1,77.98,3,3,3,一般挽留用户
U07751,印尼,KOL推荐,359.0,1,77.96,1,3,3,一般挽留用户
U02052,泰国,内容营销,500.0,1,77.77,1,3,3,一般挽留用户
U05422,马来西亚,KOL推荐,23.0,1,77.73,3,3,3,一般挽留用户
U06711,泰国,自然搜索,420.0,1,77.7,1,3,3,一般挽留用户
U05963,菲律宾,自然搜索,551.0,1,77.42,1,3,3,一般挽留用户
U01216,泰国,付费广告,398.0,1,77.39,1,3,3,一般挽留用户
U01748,菲律宾,自然搜索,300.0,1,77.31,1,3,3,一般挽留用户
U06673,泰国,KOL推荐,711.0,1,77.23,1,3,3,一般挽留用户
U07544,泰国,社交媒体,540.0,1,77.09,1,3,3,一般挽留用户
U02646,马来西亚,内容营销,708.0,1,77.01,1,3,3,一般挽留用户
U04899,马来西亚,自然搜索,283.0,1,76.98,1,3,3,一般挽留用户
U00419,菲律宾,自然搜索,55.0,1,76.94,2,3,3,一般挽留用户
U05868,菲律宾,社交媒体,325.0,1,76.89,1,3,3,一般挽留用户
U00246,越南,自然搜索,77.0,2,76.79,2,3,3,一般挽留用户
U07522,印尼,付费广告,552.0,1,76.56,1,3,3,一般挽留用户
U06602,越南,自然搜索,463.0,2,76.55,1,3,3,一般挽留用户
U00320,印尼,自然搜索,416.0,1,76.21,1,3,3,一般挽留用户
U01608,泰国,自然搜索,29.0,1,76.01,3,3,3,一般挽留用户
U02742,泰国,自然搜索,535.0,1,75.91,1,3,3,一般挽留用户
U02916,印尼,自然搜索,646.0,1,75.62,1,3,3,一般挽留用户
U06126,印尼,社交媒体,705.0,1,75.5,1,3,3,一般挽留用户
U03650,菲律宾,付费广告,399.0,1,75.19,1,3,3,一般挽留用户
U02055,印尼,付费广告,407.0,1,75.07,1,3,3,一般挽留用户
U00183,菲律宾,内容营销,366.0,1,74.98,1,3,3,一般挽留用户
U02983,菲律宾,付费广告,68.0,1,74.98,2,3,3,一般挽留用户
U00923,菲律宾,KOL推荐,375.0,1,74.91,1,3,3,一般挽留用户
U06680,印尼,付费广告,440.0,1,74.77,1,3,3,一般挽留用户
U02215,越南,KOL推荐,27.0,2,74.72,3,3,3,一般挽留用户
U01987,印尼,付费广告,610.0,1,74.65,1,3,3,一般挽留用户
U02820,马来西亚,付费广告,403.0,1,74.61,1,3,3,一般挽留用户
U03738,菲律宾,社交媒体,94.0,1,74.11,2,3,3,一般挽留用户
U02047,印尼,自然搜索,75.0,1,73.79,2,3,3,一般挽留用户
U02245,印尼,内容营销,660.0,1,73.63,1,3,3,一般挽留用户
U02634,印尼,付费广告,329.0,1,73.58,1,3,3,一般挽留用户
U03810,印尼,内容营销,133.0,1,73.1,2,3,3,一般挽留用户
U01539,印尼,社交媒体,578.0,1,73.03,1,3,3,一般挽留用户
U02815,菲律宾,社交媒体,710.0,1,72.71,1,3,3,一般挽留用户
U02264,印尼,KOL推荐,419.0,1,72.5,1,3,3,一般挽留用户
U05573,印尼,付费广告,390.0,1,72.36,1,3,3,一般挽留用户
U00336,菲律宾,内容营销,249.0,1,72.32,1,3,3,一般挽留用户
U03170,印尼,KOL推荐,66.0,1,72.23,2,3,3,一般挽留用户
U05599,印尼,内容营销,221.0,1,72.14,1,3,3,一般挽留用户
U02244,菲律宾,付费广告,238.0,1,71.88,1,3,3,一般挽留用户
U01894,印尼,社交媒体,453.0,1,71.83,1,3,3,一般挽留用户
U07870,菲律宾,付费广告,275.0,1,71.77,1,3,3,一般挽留用户
U05891,印尼,KOL推荐,480.0,1,71.69,1,3,3,一般挽留用户
U05769,马来西亚,自然搜索,648.0,1,71.34,1,3,3,一般挽留用户
U05701,越南,社交媒体,355.0,1,71.29,1,3,3,一般挽留用户
U00426,越南,自然搜索,15.0,1,71.24,3,3,3,一般挽留用户
U00282,越南,内容营销,242.0,1,71.07,1,3,3,一般挽留用户
U06118,越南,内容营销,51.0,1,70.94,2,3,3,一般挽留用户
U03694,越南,付费广告,525.0,1,70.89,1,3,3,一般挽留用户
U07438,越南,社交媒体,32.0,1,70.8,3,3,3,一般挽留用户
U05300,菲律宾,付费广告,650.0,1,70.76,1,3,3,一般挽留用户
U07982,印尼,内容营销,275.0,1,70.7,1,3,3,一般挽留用户
U06791,越南,付费广告,488.0,1,70.64,1,3,3,一般挽留用户
U03508,菲律宾,付费广告,80.0,1,70.44,2,3,3,一般挽留用户
U04606,菲律宾,社交媒体,696.0,1,70.13,1,3,3,一般挽留用户
U02892,菲律宾,KOL推荐,138.0,1,70.09,2,3,3,一般挽留用户
U03722,马来西亚,付费广告,636.0,1,70.04,1,3,3,一般挽留用户
U07079,印尼,付费广告,191.0,1,69.98,1,3,3,一般挽留用户
U06664,菲律宾,自然搜索,446.0,1,69.94,1,3,3,一般挽留用户
U05957,越南,付费广告,90.0,1,69.81,2,3,3,一般挽留用户
U07501,菲律宾,社交媒体,303.0,1,69.79,1,3,3,一般挽留用户
U07961,越南,KOL推荐,328.0,1,69.66,1,3,3,一般挽留用户
U05456,越南,自然搜索,499.0,1,69.61,1,3,3,一般挽留用户
U03120,越南,社交媒体,466.0,1,69.5,1,3,3,一般挽留用户
U05786,越南,社交媒体,637.0,1,69.48,1,3,3,一般挽留用户
U03822,菲律宾,付费广告,178.0,1,69.44,1,3,3,一般挽留用户
U05698,马来西亚,自然搜索,124.0,1,69.43,2,3,3,一般挽留用户
U06907,菲律宾,付费广告,592.0,1,69.35,1,3,3,一般挽留用户
U05310,越南,付费广告,720.0,1,69.34,1,3,3,一般挽留用户
U07267,越南,社交媒体,550.0,1,69.26,1,3,3,一般挽留用户
U07356,马来西亚,社交媒体,191.0,1,69.24,1,3,3,一般挽留用户
U00892,菲律宾,内容营销,116.0,1,69.15,2,3,3,一般挽留用户
U07910,菲律宾,内容营销,113.0,1,68.66,2,3,3,一般挽留用户
U00807,马来西亚,KOL推荐,78.0,1,68.64,2,3,3,一般挽留用户
U01941,越南,自然搜索,434.0,1,68.47,1,3,3,一般挽留用户
U02826,印尼,自然搜索,586.0,1,68.45,1,3,3,一般挽留用户
U02434,马来西亚,内容营销,532.0,1,68.29,1,3,3,一般挽留用户
U00678,马来西亚,付费广告,162.0,1,68.29,2,3,3,一般挽留用户
U01551,印尼,内容营销,23.0,1,68.08,3,3,3,一般挽留用户
U06891,马来西亚,付费广告,308.0,1,68.07,1,3,3,一般挽留用户
U05650,印尼,付费广告,699.0,1,68.05,1,3,3,一般挽留用户
U02160,印尼,社交媒体,269.0,1,68.05,1,3,3,一般挽留用户
U05820,菲律宾,自然搜索,674.0,1,67.99,1,3,3,一般挽留用户
U03394,马来西亚,KOL推荐,673.0,1,67.93,1,3,3,一般挽留用户
U03781,越南,社交媒体,239.0,1,67.77,1,3,3,一般挽留用户
U06452,越南,付费广告,254.0,1,67.7,1,3,3,一般挽留用户
U03363,越南,付费广告,291.0,1,67.67,1,3,3,一般挽留用户
U07813,越南,社交媒体,89.0,1,67.65,2,3,3,一般挽留用户
U03188,菲律宾,付费广告,378.0,1,67.52,1,3,3,一般挽留用户
U07136,菲律宾,自然搜索,185.0,1,67.41,1,3,3,一般挽留用户
U05533,菲律宾,付费广告,3.0,1,67.38,3,3,3,一般挽留用户
U00955,越南,付费广告,127.0,1,67.29,2,3,3,一般挽留用户
U00198,菲律宾,社交媒体,99.0,1,67.25,2,3,3,一般挽留用户
U07217,印尼,自然搜索,503.0,1,66.68,1,3,3,一般挽留用户
U05631,印尼,自然搜索,324.0,1,66.55,1,3,3,一般挽留用户
U00954,越南,付费广告,319.0,1,66.55,1,3,3,一般挽留用户
U07082,越南,付费广告,242.0,1,66.46,1,3,3,一般挽留用户
U03496,菲律宾,自然搜索,79.0,1,66.39,2,3,3,一般挽留用户
U06743,菲律宾,付费广告,668.0,1,66.21,1,3,3,一般挽留用户
U04561,越南,自然搜索,150.0,1,66.19,2,3,3,一般挽留用户
U07219,马来西亚,付费广告,515.0,1,66.09,1,3,3,一般挽留用户
U00482,越南,内容营销,687.0,1,66.01,1,3,3,一般挽留用户
U02187,菲律宾,内容营销,561.0,1,65.81,1,3,3,一般挽留用户
U00500,印尼,付费广告,672.0,1,65.76,1,3,3,一般挽留用户
U01040,印尼,自然搜索,387.0,1,65.75,1,3,3,一般挽留用户
U01250,菲律宾,自然搜索,65.0,1,65.29,2,3,3,一般挽留用户
U05231,越南,付费广告,601.0,1,65.28,1,3,3,一般挽留用户
U04714,印尼,自然搜索,429.0,1,65.04,1,3,3,一般挽留用户
U03932,印尼,自然搜索,26.0,1,64.96,3,3,3,一般挽留用户
U03618,菲律宾,内容营销,642.0,1,64.94,1,3,3,一般挽留用户
U04237,菲律宾,内容营销,27.0,1,64.9,3,3,3,一般挽留用户
U05268,菲律宾,内容营销,165.0,1,64.86,2,3,3,一般挽留用户
U07553,越南,自然搜索,647.0,1,64.7,1,3,3,一般挽留用户
U04963,印尼,自然搜索,233.0,1,64.62,1,3,3,一般挽留用户
U01341,越南,付费广告,651.0,1,64.39,1,3,3,一般挽留用户
U07137,印尼,付费广告,60.0,1,63.88,2,3,3,一般挽留用户
U04740,印尼,社交媒体,306.0,1,63.84,1,3,3,一般挽留用户
U06730,越南,内容营销,95.0,1,63.81,2,3,3,一般挽留用户
U07246,印尼,KOL推荐,602.0,1,63.63,1,3,3,一般挽留用户
U06157,印尼,社交媒体,21.0,1,63.48,3,3,3,一般挽留用户
U02031,印尼,内容营销,309.0,1,63.14,1,3,3,一般挽留用户
U04255,印尼,社交媒体,544.0,1,63.07,1,3,3,一般挽留用户
U07846,菲律宾,社交媒体,403.0,1,63.0,1,3,3,一般挽留用户
U05623,菲律宾,社交媒体,287.0,1,62.9,1,3,3,一般挽留用户
U05257,印尼,付费广告,235.0,1,62.88,1,3,3,一般挽留用户
U06836,越南,付费广告,639.0,1,62.81,1,3,3,一般挽留用户
U04864,越南,付费广告,80.0,1,62.62,2,3,3,一般挽留用户
U03974,越南,自然搜索,702.0,1,62.27,1,3,3,一般挽留用户
U07819,印尼,自然搜索,52.0,1,62.03,2,3,3,一般挽留用户
U03383,越南,社交媒体,421.0,1,61.93,1,3,3,一般挽留用户
U01268,印尼,自然搜索,341.0,1,61.88,1,3,3,一般挽留用户
U05248,越南,社交媒体,88.0,1,61.81,2,3,3,一般挽留用户
U04616,菲律宾,自然搜索,576.0,1,61.8,1,3,3,一般挽留用户
U06926,越南,内容营销,613.0,1,61.6,1,3,3,一般挽留用户
U05934,越南,社交媒体,694.0,1,61.45,1,3,3,一般挽留用户
U05075,印尼,社交媒体,338.0,1,61.45,1,3,3,一般挽留用户
U04226,越南,付费广告,251.0,1,61.44,1,3,3,一般挽留用户
U07683,印尼,KOL推荐,193.0,1,61.32,1,3,3,一般挽留用户
U05294,菲律宾,付费广告,39.0,1,61.28,3,3,3,一般挽留用户
U00159,印尼,KOL推荐,71.0,1,61.21,2,3,3,一般挽留用户
U02449,越南,内容营销,81.0,1,61.18,2,3,3,一般挽留用户
U07488,印尼,付费广告,156.0,1,61.03,2,3,3,一般挽留用户
U04821,越南,社交媒体,440.0,1,60.9,1,3,3,一般挽留用户
U00646,印尼,付费广告,314.0,1,60.78,1,3,3,一般挽留用户
U01661,印尼,付费广告,545.0,1,60.61,1,3,3,一般挽留用户
U03136,印尼,付费广告,54.0,1,60.56,2,3,3,一般挽留用户
U07389,越南,内容营销,374.0,1,60.38,1,3,3,一般挽留用户
U04292,印尼,内容营销,351.0,1,60.36,1,3,3,一般挽留用户
U02256,印尼,社交媒体,675.0,1,60.26,1,3,3,一般挽留用户
U00554,菲律宾,付费广告,37.0,1,60.23,3,3,3,一般挽留用户
U01311,菲律宾,付费广告,113.0,1,60.07,2,3,3,一般挽留用户
U04137,越南,社交媒体,683.0,1,59.97,1,3,3,一般挽留用户
U07298,越南,社交媒体,432.0,1,59.79,1,3,3,一般挽留用户
U00269,越南,社交媒体,465.0,1,59.62,1,3,3,一般挽留用户
U06332,印尼,自然搜索,233.0,1,59.59,1,3,3,一般挽留用户
U02679,印尼,付费广告,44.0,1,59.58,3,3,3,一般挽留用户
U01923,越南,社交媒体,151.0,1,59.57,2,3,3,一般挽留用户
U06156,印尼,内容营销,628.0,1,59.56,1,3,3,一般挽留用户
U02897,越南,自然搜索,103.0,1,59.5,2,3,3,一般挽留用户
U04367,越南,付费广告,205.0,1,59.49,1,3,3,一般挽留用户
U04605,菲律宾,付费广告,254.0,1,59.45,1,3,3,一般挽留用户
U07688,越南,自然搜索,499.0,1,59.36,1,3,3,一般挽留用户
U04230,印尼,社交媒体,689.0,1,59.1,1,3,3,一般挽留用户
U01211,越南,内容营销,285.0,1,59.04,1,3,3,一般挽留用户
U03248,菲律宾,付费广告,414.0,1,58.89,1,3,3,一般挽留用户
U01433,印尼,付费广告,83.0,1,58.77,2,3,3,一般挽留用户
U07015,菲律宾,KOL推荐,48.0,1,58.45,3,3,3,一般挽留用户
U01932,印尼,自然搜索,562.0,1,58.38,1,3,3,一般挽留用户
U00758,菲律宾,自然搜索,470.0,1,58.21,1,3,3,一般挽留用户
U06093,印尼,内容营销,436.0,1,57.99,1,3,3,一般挽留用户
U04670,越南,自然搜索,419.0,1,57.96,1,3,3,一般挽留用户
U01908,越南,自然搜索,18.0,1,57.83,3,3,3,一般挽留用户
U07755,印尼,KOL推荐,273.0,1,57.59,1,3,3,一般挽留用户
U05311,印尼,付费广告,582.0,1,57.57,1,3,3,一般挽留用户
U06787,菲律宾,付费广告,144.0,1,57.56,2,3,3,一般挽留用户
U03168,菲律宾,付费广告,119.0,1,57.48,2,3,3,一般挽留用户
U07888,越南,付费广告,249.0,1,57.4,1,3,3,一般挽留用户
U06366,越南,内容营销,522.0,1,57.39,1,3,3,一般挽留用户
U01672,菲律宾,付费广告,551.0,1,57.3,1,3,3,一般挽留用户
U06722,菲律宾,付费广告,531.0,1,57.09,1,3,3,一般挽留用户
U01735,菲律宾,社交媒体,250.0,1,57.04,1,3,3,一般挽留用户
U06044,印尼,自然搜索,497.0,1,57.03,1,3,3,一般挽留用户
U07753,越南,付费广告,55.0,1,56.91,2,3,3,一般挽留用户
U00115,菲律宾,付费广告,526.0,1,56.86,1,3,3,一般挽留用户
U02675,越南,KOL推荐,526.0,1,56.84,1,3,3,一般挽留用户
U04692,越南,付费广告,477.0,1,56.8,1,3,3,一般挽留用户
U06185,菲律宾,付费广告,190.0,1,56.79,1,3,3,一般挽留用户
U03203,菲律宾,KOL推荐,599.0,1,56.72,1,3,3,一般挽留用户
U02840,越南,内容营销,96.0,1,56.56,2,3,3,一般挽留用户
U00566,越南,内容营销,15.0,1,56.55,3,3,3,一般挽留用户
U04878,越南,付费广告,269.0,1,56.51,1,3,3,一般挽留用户
U03764,印尼,付费广告,670.0,1,56.41,1,3,3,一般挽留用户
U05232,印尼,KOL推荐,122.0,1,56.24,2,3,3,一般挽留用户
U04362,菲律宾,社交媒体,526.0,1,56.09,1,3,3,一般挽留用户
U03898,印尼,社交媒体,595.0,1,56.05,1,3,3,一般挽留用户
U06492,越南,自然搜索,452.0,1,55.9,1,3,3,一般挽留用户
U00114,印尼,付费广告,30.0,1,55.75,3,3,3,一般挽留用户
U00012,菲律宾,社交媒体,140.0,1,55.6,2,3,3,一般挽留用户
U07303,菲律宾,付费广告,362.0,1,55.13,1,3,3,一般挽留用户
U06999,印尼,付费广告,130.0,1,55.08,2,3,3,一般挽留用户
U00133,越南,付费广告,34.0,1,55.01,3,3,3,一般挽留用户
U01683,菲律宾,KOL推荐,640.0,1,54.89,1,3,3,一般挽留用户
U03413,越南,自然搜索,161.0,1,54.89,2,3,3,一般挽留用户
U07955,印尼,KOL推荐,395.0,1,54.84,1,3,3,一般挽留用户
U06693,菲律宾,社交媒体,228.0,1,54.82,1,3,3,一般挽留用户
U02335,越南,KOL推荐,187.0,1,54.75,1,3,3,一般挽留用户
U02500,菲律宾,自然搜索,496.0,1,54.67,1,3,3,一般挽留用户
U03190,越南,社交媒体,132.0,1,54.66,2,3,3,一般挽留用户
U00073,菲律宾,社交媒体,376.0,1,54.62,1,3,3,一般挽留用户
U01832,印尼,自然搜索,21.0,1,54.58,3,3,3,一般挽留用户
U03403,越南,付费广告,414.0,1,54.55,1,3,3,一般挽留用户
U07748,越南,自然搜索,305.0,1,54.55,1,3,3,一般挽留用户
U05031,印尼,付费广告,728.0,1,54.54,1,3,3,一般挽留用户
U07464,越南,KOL推荐,47.0,1,54.31,3,3,3,一般挽留用户
U07422,越南,自然搜索,422.0,1,54.15,1,3,3,一般挽留用户
U03025,越南,社交媒体,487.0,1,54.12,1,3,3,一般挽留用户
U04432,印尼,内容营销,565.0,1,54.07,1,3,3,一般挽留用户
U03742,菲律宾,付费广告,576.0,1,53.93,1,3,3,一般挽留用户
U03617,菲律宾,自然搜索,614.0,1,53.9,1,3,3,一般挽留用户
U04839,越南,付费广告,518.0,1,53.74,1,3,3,一般挽留用户
U01594,印尼,付费广告,325.0,1,53.64,1,3,3,一般挽留用户
U00474,印尼,内容营销,329.0,1,53.62,1,3,3,一般挽留用户
U02522,越南,内容营销,432.0,1,53.61,1,3,3,一般挽留用户
U06936,越南,KOL推荐,305.0,1,53.53,1,3,3,一般挽留用户
U04604,菲律宾,KOL推荐,701.0,1,53.49,1,3,3,一般挽留用户
U06368,印尼,内容营销,40.0,1,53.39,3,3,3,一般挽留用户
U03169,越南,自然搜索,587.0,1,53.35,1,3,3,一般挽留用户
U01062,菲律宾,KOL推荐,480.0,1,53.33,1,3,3,一般挽留用户
U02757,菲律宾,KOL推荐,192.0,1,53.14,1,3,3,一般挽留用户
U01631,越南,社交媒体,443.0,1,53.06,1,3,3,一般挽留用户
U04575,越南,付费广告,266.0,1,53.02,1,3,3,一般挽留用户
U02330,越南,社交媒体,653.0,1,52.82,1,3,3,一般挽留用户
U01155,菲律宾,自然搜索,379.0,1,52.8,1,3,3,一般挽留用户
U06657,越南,社交媒体,671.0,1,52.53,1,3,3,一般挽留用户
U03071,印尼,内容营销,433.0,1,52.52,1,3,3,一般挽留用户
U05100,越南,自然搜索,306.0,1,52.35,1,3,3,一般挽留用户
U01656,印尼,内容营销,332.0,1,52.25,1,3,3,一般挽留用户
U04720,越南,社交媒体,102.0,1,52.14,2,3,3,一般挽留用户
U07290,印尼,付费广告,352.0,1,51.76,1,3,3,一般挽留用户
U07189,印尼,社交媒体,655.0,1,51.75,1,3,3,一般挽留用户
U01653,越南,自然搜索,322.0,1,51.73,1,3,3,一般挽留用户
U02458,印尼,自然搜索,426.0,1,51.63,1,3,3,一般挽留用户
U05123,印尼,社交媒体,364.0,1,51.55,1,3,3,一般挽留用户
U06617,越南,付费广告,279.0,1,51.39,1,3,3,一般挽留用户
U07602,印尼,社交媒体,60.0,1,51.32,2,3,3,一般挽留用户
U07412,越南,内容营销,574.0,1,51.07,1,3,3,一般挽留用户
U04748,越南,自然搜索,567.0,1,50.96,1,3,3,一般挽留用户
U03374,菲律宾,内容营销,324.0,1,50.91,1,3,3,一般挽留用户
U00103,印尼,自然搜索,628.0,1,50.84,1,3,3,一般挽留用户
U05606,菲律宾,付费广告,556.0,1,50.72,1,3,3,一般挽留用户
U05321,越南,付费广告,196.0,1,50.57,1,3,3,一般挽留用户
U04728,印尼,社交媒体,630.0,1,50.36,1,3,3,一般挽留用户
U07463,越南,付费广告,582.0,1,50.33,1,3,3,一般挽留用户
U02488,印尼,社交媒体,366.0,1,50.15,1,3,3,一般挽留用户
U07497,菲律宾,自然搜索,699.0,1,50.03,1,3,3,一般挽留用户
U01942,菲律宾,自然搜索,246.0,1,50.01,1,3,3,一般挽留用户
U04298,越南,自然搜索,29.0,1,49.91,3,3,3,一般挽留用户
U01134,印尼,KOL推荐,374.0,1,49.89,1,3,3,一般挽留用户
U03752,越南,社交媒体,211.0,1,49.82,1,3,3,一般挽留用户
U05086,菲律宾,付费广告,313.0,1,49.76,1,3,3,一般挽留用户
U01396,越南,自然搜索,66.0,1,49.65,2,3,3,一般挽留用户
U01855,越南,付费广告,10.0,1,49.58,3,3,3,一般挽留用户
U03665,越南,付费广告,57.0,1,49.53,2,3,3,一般挽留用户
U00713,越南,付费广告,243.0,1,49.39,1,3,3,一般挽留用户
U00214,印尼,付费广告,242.0,1,49.34,1,3,3,一般挽留用户
U00402,印尼,社交媒体,29.0,1,49.33,3,3,3,一般挽留用户
U02044,菲律宾,KOL推荐,122.0,1,49.31,2,3,3,一般挽留用户
U07662,菲律宾,付费广告,187.0,1,49.23,1,3,3,一般挽留用户
U02291,越南,自然搜索,502.0,1,49.2,1,3,3,一般挽留用户
U00000,越南,社交媒体,375.0,1,49.19,1,3,3,一般挽留用户
U07474,越南,付费广告,581.0,1,48.87,1,3,3,一般挽留用户
U01989,印尼,KOL推荐,231.0,1,48.85,1,3,3,一般挽留用户
U03331,印尼,自然搜索,214.0,1,48.7,1,3,3,一般挽留用户
U03277,印尼,社交媒体,191.0,1,48.36,1,3,3,一般挽留用户
U04887,印尼,付费广告,87.0,1,48.3,2,3,3,一般挽留用户
U03034,越南,KOL推荐,68.0,1,48.28,2,3,3,一般挽留用户
U01050,菲律宾,KOL推荐,117.0,1,48.26,2,3,3,一般挽留用户
U04901,印尼,付费广告,691.0,1,48.04,1,3,3,一般挽留用户
U06213,越南,内容营销,457.0,1,48.04,1,3,3,一般挽留用户
U06530,印尼,付费广告,658.0,1,47.73,1,3,3,一般挽留用户
U03587,菲律宾,自然搜索,690.0,1,47.65,1,3,3,一般挽留用户
U00036,越南,付费广告,328.0,1,47.58,1,3,3,一般挽留用户
U07484,越南,社交媒体,354.0,1,47.57,1,3,3,一般挽留用户
U04931,越南,KOL推荐,549.0,1,47.56,1,3,3,一般挽留用户
U01174,印尼,付费广告,459.0,1,47.48,1,3,3,一般挽留用户
U06682,菲律宾,社交媒体,305.0,1,47.47,1,3,3,一般挽留用户
U00080,菲律宾,付费广告,269.0,1,47.2,1,3,3,一般挽留用户
U05576,印尼,付费广告,222.0,1,47.01,1,3,3,一般挽留用户
U01660,印尼,社交媒体,182.0,1,46.92,1,3,3,一般挽留用户
U02048,印尼,KOL推荐,719.0,1,46.7,1,3,3,一般挽留用户
U04285,印尼,KOL推荐,206.0,1,46.66,1,3,3,一般挽留用户
U07307,越南,内容营销,28.0,1,46.34,3,3,3,一般挽留用户
U00280,菲律宾,付费广告,199.0,1,46.23,1,3,3,一般挽留用户
U02065,菲律宾,社交媒体,607.0,1,46.06,1,3,3,一般挽留用户
U00926,越南,社交媒体,284.0,1,46.02,1,3,3,一般挽留用户
U07258,印尼,KOL推荐,704.0,1,45.88,1,3,3,一般挽留用户
U01143,印尼,付费广告,570.0,1,45.84,1,3,3,一般挽留用户
U04313,菲律宾,付费广告,55.0,1,45.76,2,3,3,一般挽留用户
U02627,印尼,付费广告,463.0,1,45.68,1,3,3,一般挽留用户
U02255,印尼,自然搜索,415.0,1,45.56,1,3,3,一般挽留用户
U06427,菲律宾,自然搜索,120.0,1,45.55,2,3,3,一般挽留用户
U03826,越南,付费广告,136.0,1,45.52,2,3,3,一般挽留用户
U02824,越南,社交媒体,21.0,1,45.49,3,3,3,一般挽留用户
U02343,越南,社交媒体,294.0,1,45.27,1,3,3,一般挽留用户
U02800,菲律宾,付费广告,696.0,1,45.08,1,3,3,一般挽留用户
U00272,菲律宾,自然搜索,102.0,1,44.94,2,3,3,一般挽留用户
U03816,越南,社交媒体,289.0,1,44.91,1,3,3,一般挽留用户
U06578,越南,自然搜索,515.0,1,44.78,1,3,3,一般挽留用户
U07094,越南,社交媒体,682.0,1,44.69,1,3,3,一般挽留用户
U06813,菲律宾,自然搜索,440.0,1,43.9,1,3,3,一般挽留用户
U03642,越南,付费广告,24.0,1,43.9,3,3,3,一般挽留用户
U05290,越南,付费广告,614.0,1,43.85,1,3,3,一般挽留用户
U02655,越南,内容营销,544.0,1,43.58,1,3,3,一般挽留用户
U00281,越南,内容营销,449.0,1,43.48,1,3,3,一般挽留用户
U07641,越南,付费广告,206.0,1,43.41,1,3,3,一般挽留用户
U00392,越南,内容营销,473.0,1,43.26,1,3,3,一般挽留用户
U05415,越南,付费广告,489.0,1,43.19,1,3,3,一般挽留用户
U07718,越南,付费广告,180.0,1,43.06,1,3,3,一般挽留用户
U00143,越南,付费广告,432.0,1,42.75,1,3,3,一般挽留用户
U01692,越南,付费广告,146.0,1,42.28,2,3,3,一般挽留用户
U02715,越南,自然搜索,315.0,1,42.17,1,3,3,一般挽留用户
U02642,菲律宾,付费广告,570.0,1,42.03,1,3,3,一般挽留用户
U03021,越南,自然搜索,477.0,1,42.03,1,3,3,一般挽留用户
U03450,越南,自然搜索,579.0,1,41.76,1,3,3,一般挽留用户
U01853,菲律宾,社交媒体,19.0,1,41.75,3,3,3,一般挽留用户
U07821,越南,内容营销,109.0,1,41.67,2,3,3,一般挽留用户
U00534,菲律宾,付费广告,308.0,1,41.48,1,3,3,一般挽留用户
U01169,越南,付费广告,131.0,1,41.34,2,3,3,一般挽留用户
U03015,越南,内容营销,402.0,1,41.17,1,3,3,一般挽留用户
U03574,菲律宾,KOL推荐,672.0,1,41.08,1,3,3,一般挽留用户
U00184,越南,付费广告,660.0,1,40.7,1,3,3,一般挽留用户
U04750,越南,自然搜索,555.0,1,40.66,1,3,3,一般挽留用户
U03319,菲律宾,内容营销,353.0,1,40.58,1,3,3,一般挽留用户
U07035,菲律宾,KOL推荐,583.0,1,40.49,1,3,3,一般挽留用户
U00826,越南,社交媒体,553.0,1,40.48,1,3,3,一般挽留用户
U07155,菲律宾,社交媒体,638.0,1,40.3,1,3,3,一般挽留用户
U00452,越南,社交媒体,707.0,1,40.29,1,3,3,一般挽留用户
U07244,越南,自然搜索,433.0,1,40.04,1,3,3,一般挽留用户
U01376,越南,社交媒体,188.0,1,39.7,1,3,3,一般挽留用户
U01819,越南,付费广告,12.0,1,39.52,3,3,3,一般挽留用户
U01117,菲律宾,内容营销,44.0,1,39.33,3,3,3,一般挽留用户
U01728,菲律宾,自然搜索,139.0,1,39.22,2,3,3,一般挽留用户
U00362,越南,自然搜索,72.0,1,38.87,2,3,3,一般挽留用户
U03575,越南,自然搜索,95.0,1,37.95,2,3,3,一般挽留用户
U07816,越南,社交媒体,306.0,1,37.77,1,3,3,一般挽留用户
U00307,越南,付费广告,415.0,1,37.56,1,3,3,一般挽留用户
U03560,越南,付费广告,447.0,1,37.17,1,3,3,一般挽留用户
U02523,越南,付费广告,15.0,1,36.98,3,3,3,一般挽留用户
U03536,越南,内容营销,509.0,1,36.58,1,3,3,一般挽留用户
U07270,越南,自然搜索,634.0,1,36.45,1,3,3,一般挽留用户
U06310,越南,自然搜索,291.0,1,36.34,1,3,3,一般挽留用户
U00002,印尼,自然搜索,,0,,3,1,1,一般挽留用户
