user_id,order_id,order_date,order_amount,category
U04597,ORD001145,2024-11-12,50.91,食品
U04599,ORD001146,2024-08-21,442.52,服饰
U04599,ORD001147,2024-09-06,147.94,服饰
U04603,ORD001148,2024-12-17,62.97,家居
U04612,ORD001149,2024-04-04,255.55,食品
U04624,ORD001150,2024-11-03,165.06,家居
U04627,ORD001151,2024-07-30,407.19,食品
U04632,ORD001152,2024-07-26,457.08,数码
U04632,ORD001153,2024-08-16,242.39,食品
U04633,ORD001154,2024-11-25,153.96,数码
U04633,ORD001155,2024-12-17,111.27,美妆
U04639,ORD001156,2024-11-14,404.43,食品
U04639,ORD001157,2024-12-05,54.39,美妆
U04641,ORD001158,2024-12-23,187.45,食品
U04641,ORD001159,2025-01-03,246.84,数码
U04647,ORD001160,2024-10-30,343.49,数码
U04648,ORD001161,2024-07-06,95.81,家居
U04652,ORD001162,2024-11-09,119.79,服饰
U04652,ORD001163,2024-11-30,97.05,服饰
U04656,ORD001164,2024-05-31,84.75,家居
U04656,ORD001165,2024-06-13,51.34,家居
U04658,ORD001166,2024-09-30,348.17,服饰
U04658,ORD001167,2024-10-22,263.95,数码
U04660,ORD001168,2024-11-07,169.05,数码
U04660,ORD001169,2024-11-29,133.02,美妆
U04667,ORD001170,2024-05-02,122.46,家居
U04667,ORD001171,2024-05-25,206.01,数码
U04668,ORD001172,2024-12-04,475.2,美妆
U04668,ORD001173,2024-12-29,279.72,食品
U04670,ORD001174,2024-11-02,149.17,服饰
U04673,ORD001175,2024-11-08,326.39,服饰
U04675,ORD001176,2024-08-23,368.68,家居
U04688,ORD001177,2024-02-10,144.23,服饰
U04705,ORD001178,2024-08-24,480.98,服饰
U04705,ORD001179,2024-09-20,123.54,数码
U04711,ORD001180,2024-08-26,199.56,服饰
U04711,ORD001181,2024-09-25,56.96,数码
U04714,ORD001182,2024-11-14,308.93,服饰
U04714,ORD001183,2024-11-26,34.81,美妆
U04724,ORD001184,2024-08-28,312.98,数码
U04725,ORD001185,2024-06-20,439.36,服饰
U04726,ORD001186,2024-01-09,152.35,美妆
U04726,ORD001187,2024-02-03,78.45,美妆
U04736,ORD001188,2024-05-07,411.34,服饰
U04737,ORD001189,2024-09-21,65.48,数码
U04737,ORD001190,2024-10-16,59.57,美妆
U04749,ORD001191,2024-08-19,231.82,数码
U04759,ORD001192,2024-09-06,300.45,服饰
U04773,ORD001193,2024-06-26,155.81,数码
U04773,ORD001194,2024-07-07,235.75,数码
U04777,ORD001195,2024-01-13,247.54,数码
U04783,ORD001196,2024-10-03,298.57,服饰
U04784,ORD001197,2024-07-17,62.76,食品
U04784,ORD001198,2024-08-15,184.06,服饰
U04787,ORD001199,2024-12-12,394.48,服饰
U04787,ORD001200,2025-01-04,232.32,食品
U04793,ORD001201,2024-04-01,441.16,食品
U04797,ORD001202,2024-05-28,133.53,家居
U04797,ORD001203,2024-06-05,241.42,美妆
U04800,ORD001204,2024-10-21,92.11,食品
U04808,ORD001205,2024-12-26,271.25,食品
U04820,ORD001206,2024-06-13,491.08,食品
U04831,ORD001207,2024-11-23,358.58,服饰
U04831,ORD001208,2024-12-05,110.72,服饰
U04851,ORD001209,2024-12-29,67.37,服饰
U04851,ORD001210,2025-01-06,76.7,食品
U04853,ORD001211,2024-11-18,257.37,家居
U04853,ORD001212,2024-11-30,165.62,食品
U04854,ORD001213,2024-08-05,154.23,美妆
U04861,ORD001214,2024-10-19,90.95,美妆
U04865,ORD001215,2024-07-24,264.23,数码
U04867,ORD001216,2024-08-06,209.45,数码
U04867,ORD001217,2024-08-18,74.96,服饰
U04873,ORD001218,2024-06-13,299.49,数码
U04877,ORD001219,2024-10-11,354.18,家居
U04877,ORD001220,2024-11-08,184.53,服饰
U04878,ORD001221,2024-11-03,104.63,数码
U04882,ORD001222,2024-09-09,379.31,食品
U04882,ORD001223,2024-10-08,158.6,数码
U04883,ORD001224,2024-11-24,143.16,家居
U04883,ORD001225,2024-12-07,159.56,美妆
U04884,ORD001226,2024-06-04,499.99,家居
U04886,ORD001227,2024-12-10,166.18,服饰
U04888,ORD001228,2024-10-30,164.14,美妆
U04888,ORD001229,2024-11-18,120.54,家居
U04893,ORD001230,2024-10-16,481.56,家居
U04902,ORD001231,2024-09-11,318.92,数码
U04903,ORD001232,2024-05-08,128.72,食品
U04907,ORD001233,2024-12-28,478.38,美妆
U04910,ORD001234,2024-09-28,124.79,服饰
U04910,ORD001235,2024-10-25,188.98,食品
U04921,ORD001236,2024-12-24,103.71,服饰
U04921,ORD001237,2025-01-15,287.77,美妆
U04922,ORD001238,2024-11-14,301.74,食品
U04922,ORD001239,2024-12-06,89.91,家居
U04929,ORD001240,2024-11-13,73.62,服饰
U04932,ORD001241,2024-08-02,52.65,服饰
U04944,ORD001242,2024-08-10,432.62,美妆
U04944,ORD001243,2024-08-30,210.29,家居
U04946,ORD001244,2024-12-20,168.24,食品
U04946,ORD001245,2024-12-27,228.88,食品
U04952,ORD001246,2024-03-27,89.85,家居
U04952,ORD001247,2024-04-22,89.28,数码
U04957,ORD001248,2024-08-09,265.13,数码
U04960,ORD001249,2024-11-13,333.25,食品
U04968,ORD001250,2024-11-06,165.52,美妆
U04978,ORD001251,2024-06-19,421.0,数码
U04978,ORD001252,2024-07-07,232.1,服饰
U04980,ORD001253,2024-03-16,387.63,家居
U04981,ORD001254,2024-12-27,118.12,食品
U04981,ORD001255,2025-01-05,262.94,服饰
U04982,ORD001256,2024-06-29,86.15,数码
U04987,ORD001257,2024-11-07,99.5,数码
U04988,ORD001258,2024-10-12,197.13,服饰
U04991,ORD001259,2024-12-27,99.65,食品
U04992,ORD001260,2024-10-07,496.36,美妆
U04997,ORD001261,2024-05-10,163.78,家居
