user_id,event_type,event_date
U02168,app_open,2024-05-09
U02168,browse,2024-05-10
U02169,register,2024-10-27
U02169,app_open,2024-10-27
U02169,browse,2024-10-28
U02169,add_to_cart,2024-10-30
U02169,purchase,2024-10-30
U02170,register,2024-07-27
U02170,app_open,2024-07-27
U02170,browse,2024-07-27
U02170,add_to_cart,2024-07-28
U02170,purchase,2024-07-28
U02171,register,2024-10-29
U02171,app_open,2024-10-29
U02171,browse,2024-10-29
U02172,register,2024-04-06
U02172,app_open,2024-04-06
U02172,browse,2024-04-06
U02173,register,2024-06-01
U02173,app_open,2024-06-01
U02173,browse,2024-06-01
U02174,register,2024-12-03
U02174,browse,2024-12-04
U02174,add_to_cart,2024-12-04
U02174,purchase,2024-12-06
U02174,repurchase,2024-12-24
U02175,register,2024-06-22
U02176,register,2024-11-29
U02176,app_open,2024-11-29
U02176,browse,2024-11-29
U02176,add_to_cart,2024-11-30
U02177,register,2024-07-11
U02177,browse,2024-07-12
U02178,register,2024-10-19
U02178,app_open,2024-10-19
U02178,browse,2024-10-20
U02179,register,2024-10-31
U02179,app_open,2024-10-31
U02179,browse,2024-11-01
U02180,register,2024-09-18
U02180,app_open,2024-09-18
U02180,browse,2024-09-19
U02180,add_to_cart,2024-09-20
U02180,purchase,2024-09-22
U02180,share,2024-09-22
U02181,register,2024-07-20
U02181,app_open,2024-07-20
U02181,browse,2024-07-21
U02181,add_to_cart,2024-07-22
U02181,purchase,2024-07-23
U02181,share,2024-07-24
U02182,register,2024-06-17
U02182,app_open,2024-06-17
U02182,browse,2024-06-18
U02182,add_to_cart,2024-06-19
U02183,register,2024-03-07
U02183,app_open,2024-03-07
U02183,browse,2024-03-07
U02184,register,2024-07-20
U02185,register,2024-10-21
U02185,app_open,2024-10-21
U02186,register,2024-12-19
U02186,app_open,2024-12-19
U02186,browse,2024-12-20
U02186,add_to_cart,2024-12-22
U02187,register,2024-12-06
U02187,app_open,2024-12-06
U02187,browse,2024-12-07
U02188,register,2024-11-15
U02188,app_open,2024-11-15
U02188,browse,2024-11-16
U02189,register,2024-11-20
U02189,app_open,2024-11-20
U02190,register,2024-10-24
U02190,app_open,2024-10-24
U02190,browse,2024-10-25
U02190,add_to_cart,2024-10-25
U02190,purchase,2024-10-26
U02190,repurchase,2024-11-16
U02191,register,2024-07-05
U02192,register,2024-12-13
U02192,app_open,2024-12-13
U02192,browse,2024-12-13
U02193,register,2024-10-25
U02194,register,2024-09-30
U02194,app_open,2024-09-30
U02194,browse,2024-10-01
U02194,add_to_cart,2024-10-02
U02195,register,2024-05-01
U02195,browse,2024-05-02
U02195,add_to_cart,2024-05-02
U02195,purchase,2024-05-02
U02195,share,2024-05-05
U02196,register,2024-09-01
U02196,app_open,2024-09-01
U02196,browse,2024-09-01
U02196,add_to_cart,2024-09-02
U02196,purchase,2024-09-04
U02197,register,2024-09-04
U02197,app_open,2024-09-04
U02197,browse,2024-09-05
U02197,add_to_cart,2024-09-05
U02198,register,2024-12-05
U02198,app_open,2024-12-05
U02198,browse,2024-12-05
U02198,add_to_cart,2024-12-07
U02199,register,2024-09-26
U02199,app_open,2024-09-26
U02200,register,2024-08-13
U02200,app_open,2024-08-13
U02200,browse,2024-08-14
U02200,add_to_cart,2024-08-16
U02200,purchase,2024-08-18
U02201,register,2024-12-26
U02201,app_open,2024-12-26
U02202,register,2024-05-01
U02202,app_open,2024-05-01
U02202,browse,2024-05-01
U02202,add_to_cart,2024-05-01
U02202,purchase,2024-05-03
U02203,register,2024-08-25
U02204,register,2024-03-15
U02204,app_open,2024-03-15
U02205,register,2024-11-09
U02205,app_open,2024-11-09
U02206,register,2024-12-15
U02206,app_open,2024-12-15
U02206,browse,2024-12-16
U02207,register,2024-07-12
U02207,app_open,2024-07-12
U02207,browse,2024-07-13
U02208,register,2024-12-04
U02208,app_open,2024-12-04
U02208,browse,2024-12-04
U02209,register,2024-07-16
U02209,app_open,2024-07-16
U02209,browse,2024-07-17
U02210,register,2024-12-14
U02210,app_open,2024-12-14
U02210,browse,2024-12-14
U02211,register,2024-11-12
U02211,app_open,2024-11-12
U02212,register,2024-11-23
U02212,app_open,2024-11-23
U02212,browse,2024-11-23
U02212,add_to_cart,2024-11-23
U02213,register,2024-02-18
U02213,app_open,2024-02-18
U02213,browse,2024-02-18
U02214,register,2024-12-24
U02214,app_open,2024-12-24
U02214,browse,2024-12-25
U02214,add_to_cart,2024-12-25
U02214,purchase,2024-12-25
U02214,repurchase,2025-01-18
U02215,register,2024-11-07
U02215,browse,2024-11-07
U02216,register,2024-07-20
U02216,app_open,2024-07-20
U02216,browse,2024-07-20
U02216,add_to_cart,2024-07-22
U02216,purchase,2024-07-22
U02216,share,2024-07-25
U02217,register,2024-11-28
U02217,app_open,2024-11-28
U02217,browse,2024-11-28
U02218,register,2024-07-12
U02218,app_open,2024-07-12
U02218,browse,2024-07-12
U02218,add_to_cart,2024-07-14
U02218,purchase,2024-07-15
U02219,register,2024-12-06
U02219,browse,2024-12-06
U02220,register,2024-05-02
U02220,app_open,2024-05-02
U02220,browse,2024-05-03
U02221,register,2024-11-02
U02221,app_open,2024-11-02
U02221,browse,2024-11-03
U02221,add_to_cart,2024-11-05
U02221,purchase,2024-11-06
U02222,register,2024-09-25
U02222,app_open,2024-09-25
U02222,browse,2024-09-25
U02222,add_to_cart,2024-09-25
U02222,purchase,2024-09-27
U02223,register,2024-04-23
U02223,browse,2024-04-24
U02224,register,2024-06-28
U02224,app_open,2024-06-28
U02224,browse,2024-06-29
U02225,register,2024-02-10
U02225,app_open,2024-02-10
U02225,browse,2024-02-10
U02226,register,2024-09-06
U02226,app_open,2024-09-06
U02227,register,2024-07-19
U02227,app_open,2024-07-19
U02228,register,2024-10-09
U02228,app_open,2024-10-09
U02228,browse,2024-10-09
U02229,register,2024-07-17
U02229,app_open,2024-07-17
U02229,browse,2024-07-17
U02230,register,2024-07-18
U02230,app_open,2024-07-18
U02230,browse,2024-07-19
U02231,register,2024-11-10
U02231,app_open,2024-11-10
U02231,browse,2024-11-10
U02231,add_to_cart,2024-11-10
U02232,register,2024-03-21
U02233,register,2024-12-12
U02233,browse,2024-12-13
U02233,add_to_cart,2024-12-13
U02233,purchase,2024-12-14
U02233,share,2024-12-15
U02234,register,2024-12-02
U02234,app_open,2024-12-02
U02235,register,2024-10-25
U02235,app_open,2024-10-25
U02235,browse,2024-10-25
U02235,add_to_cart,2024-10-25
U02235,purchase,2024-10-27
U02236,register,2024-10-08
U02236,browse,2024-10-08
U02236,add_to_cart,2024-10-10
U02237,register,2024-12-10
U02237,app_open,2024-12-10
U02237,browse,2024-12-10
U02238,register,2024-06-06
U02238,browse,2024-06-06
U02239,register,2024-04-12
U02239,app_open,2024-04-12
U02239,browse,2024-04-12
U02239,add_to_cart,2024-04-12
U02240,register,2024-06-27
U02240,app_open,2024-06-27
U02241,register,2024-11-21
U02241,app_open,2024-11-21
U02242,register,2024-03-08
U02242,app_open,2024-03-08
U02242,browse,2024-03-09
U02243,register,2024-10-05
U02243,app_open,2024-10-05
U02243,browse,2024-10-06
U02244,register,2024-12-30
U02244,app_open,2024-12-30
U02244,browse,2024-12-30
U02244,add_to_cart,2024-12-31
U02244,purchase,2025-01-02
U02245,register,2024-12-03
U02245,app_open,2024-12-03
U02245,browse,2024-12-04
U02246,register,2024-09-20
U02246,browse,2024-09-20
U02247,register,2024-04-02
U02247,app_open,2024-04-02
U02247,browse,2024-04-03
U02247,add_to_cart,2024-04-03
U02247,purchase,2024-04-04
U02247,repurchase,2024-04-26
U02248,register,2024-11-28
U02248,app_open,2024-11-28
U02248,browse,2024-11-29
U02249,register,2024-10-09
U02249,app_open,2024-10-09
U02250,register,2024-05-03
U02250,app_open,2024-05-03
U02250,browse,2024-05-04
U02251,register,2024-04-21
U02251,app_open,2024-04-21
U02251,browse,2024-04-21
U02252,register,2024-12-14
U02252,browse,2024-12-14
U02252,add_to_cart,2024-12-15
U02252,purchase,2024-12-15
U02253,register,2024-10-25
U02253,browse,2024-10-26
U02254,register,2024-11-28
U02254,app_open,2024-11-28
U02254,browse,2024-11-28
U02254,add_to_cart,2024-11-29
U02254,purchase,2024-12-01
U02255,register,2024-12-08
U02255,app_open,2024-12-08
U02255,browse,2024-12-09
U02256,register,2024-10-02
U02256,app_open,2024-10-02
U02256,browse,2024-10-03
U02256,add_to_cart,2024-10-04
U02257,register,2024-09-19
U02257,app_open,2024-09-19
U02257,browse,2024-09-20
U02257,add_to_cart,2024-09-22
U02258,register,2024-08-27
U02258,app_open,2024-08-27
U02258,browse,2024-08-27
U02258,add_to_cart,2024-08-28
U02258,purchase,2024-08-29
U02259,register,2024-07-24
U02259,app_open,2024-07-24
U02260,register,2024-08-28
U02260,app_open,2024-08-28
U02260,browse,2024-08-29
U02261,register,2024-11-17
U02261,app_open,2024-11-17
U02261,browse,2024-11-17
U02262,register,2024-10-10
U02262,app_open,2024-10-10
U02263,register,2024-12-10
U02263,app_open,2024-12-10
U02263,browse,2024-12-11
U02263,add_to_cart,2024-12-13
U02264,register,2024-08-31
U02264,app_open,2024-08-31
U02264,browse,2024-09-01
U02265,register,2024-10-11
U02265,browse,2024-10-11
U02265,add_to_cart,2024-10-13
U02266,register,2024-10-17
U02266,app_open,2024-10-17
U02266,browse,2024-10-17
U02266,add_to_cart,2024-10-19
U02266,purchase,2024-10-20
U02267,register,2024-10-07
U02267,app_open,2024-10-07
U02267,browse,2024-10-07
U02268,register,2024-11-01
U02268,app_open,2024-11-01
U02268,browse,2024-11-01
U02268,add_to_cart,2024-11-01
U02268,purchase,2024-11-03
U02269,register,2024-06-26
U02269,browse,2024-06-27
U02270,register,2024-09-18
U02270,app_open,2024-09-18
U02270,browse,2024-09-18
U02271,register,2024-04-27
U02271,app_open,2024-04-27
U02271,browse,2024-04-28
U02272,register,2024-08-14
U02272,app_open,2024-08-14
U02272,browse,2024-08-15
U02273,register,2024-09-11
U02273,browse,2024-09-11
U02274,register,2024-10-21
U02274,app_open,2024-10-21
U02274,browse,2024-10-21
U02274,add_to_cart,2024-10-22
U02274,purchase,2024-10-22
U02275,register,2024-12-21
U02275,app_open,2024-12-21
U02275,browse,2024-12-22
U02275,add_to_cart,2024-12-24
U02276,register,2024-10-09
U02276,app_open,2024-10-09
U02276,browse,2024-10-09
U02277,register,2024-11-10
U02277,browse,2024-11-10
U02278,register,2024-09-16
U02278,app_open,2024-09-16
U02278,browse,2024-09-16
U02278,add_to_cart,2024-09-18
U02278,purchase,2024-09-20
U02279,register,2024-10-17
U02279,app_open,2024-10-17
U02279,browse,2024-10-18
U02279,add_to_cart,2024-10-18
U02280,register,2024-04-07
U02280,browse,2024-04-07
U02280,add_to_cart,2024-04-08
U02280,purchase,2024-04-08
U02281,register,2024-07-03
U02281,app_open,2024-07-03
U02282,register,2024-08-07
U02282,app_open,2024-08-07
U02283,register,2024-09-07
U02284,register,2024-03-18
U02284,app_open,2024-03-18
U02284,browse,2024-03-18
U02285,register,2024-05-16
U02285,app_open,2024-05-16
U02285,browse,2024-05-16
U02285,add_to_cart,2024-05-17
U02286,register,2024-07-11
U02286,app_open,2024-07-11
U02286,browse,2024-07-12
U02287,register,2024-12-25
U02287,app_open,2024-12-25
U02287,browse,2024-12-26
U02287,add_to_cart,2024-12-27
U02287,purchase,2024-12-27
U02287,repurchase,2025-01-17
U02287,share,2025-01-18
U02288,register,2024-07-29
U02288,app_open,2024-07-29
U02288,browse,2024-07-30
U02288,add_to_cart,2024-07-31
U02289,register,2024-09-10
U02289,app_open,2024-09-10
U02289,browse,2024-09-11
U02289,add_to_cart,2024-09-11
U02290,register,2024-06-10
U02290,app_open,2024-06-10
U02291,register,2024-10-12
U02291,app_open,2024-10-12
U02291,browse,2024-10-12
U02292,register,2024-07-12
U02292,app_open,2024-07-12
U02292,browse,2024-07-13
U02292,add_to_cart,2024-07-13
U02292,purchase,2024-07-13
U02292,repurchase,2024-08-01
U02293,register,2024-06-15
U02293,app_open,2024-06-15
U02293,browse,2024-06-15
U02294,register,2024-09-19
U02294,app_open,2024-09-19
U02295,register,2024-01-28
U02295,app_open,2024-01-28
U02295,browse,2024-01-28
U02296,register,2024-02-01
U02296,app_open,2024-02-01
U02297,register,2024-06-19
U02297,app_open,2024-06-19
U02297,browse,2024-06-20
U02298,register,2024-03-10
U02298,app_open,2024-03-10
U02299,register,2024-04-29
U02299,app_open,2024-04-29
U02299,browse,2024-04-30
U02300,register,2024-07-31
U02300,app_open,2024-07-31
U02301,register,2024-11-22
U02301,app_open,2024-11-22
U02301,browse,2024-11-23
U02302,register,2024-10-03
U02303,register,2024-09-18
U02303,app_open,2024-09-18
U02303,browse,2024-09-18
U02303,add_to_cart,2024-09-19
U02304,register,2024-07-16
U02304,app_open,2024-07-16
U02305,register,2024-12-18
U02305,app_open,2024-12-18
U02305,browse,2024-12-19
U02306,register,2024-08-17
U02306,app_open,2024-08-17
U02306,browse,2024-08-18
U02307,register,2024-04-17
U02307,browse,2024-04-18
U02308,register,2024-10-13
U02309,register,2024-05-03
U02309,app_open,2024-05-03
U02310,register,2024-08-02
U02310,browse,2024-08-03
U02311,register,2024-09-16
U02311,app_open,2024-09-16
U02312,register,2024-12-07
U02312,app_open,2024-12-07
U02312,browse,2024-12-07
U02313,register,2024-09-13
U02313,app_open,2024-09-13
U02313,browse,2024-09-14
U02313,add_to_cart,2024-09-16
U02314,register,2024-11-01
U02314,app_open,2024-11-01
U02315,register,2024-12-29
U02315,browse,2024-12-30
U02316,register,2024-05-12
U02316,app_open,2024-05-12
U02316,browse,2024-05-13
U02317,register,2024-07-10
U02317,app_open,2024-07-10
U02317,browse,2024-07-10
U02318,register,2024-08-17
U02318,app_open,2024-08-17
U02318,browse,2024-08-18
U02318,add_to_cart,2024-08-18
U02318,purchase,2024-08-19
U02319,register,2024-08-25
U02319,browse,2024-08-25
U02320,register,2024-08-22
U02320,app_open,2024-08-22
U02320,browse,2024-08-22
U02320,add_to_cart,2024-08-22
U02321,register,2024-12-13
U02321,app_open,2024-12-13
U02321,browse,2024-12-14
U02321,add_to_cart,2024-12-15
U02321,purchase,2024-12-15
U02321,repurchase,2024-12-24
U02322,register,2024-11-04
U02322,app_open,2024-11-04
U02322,browse,2024-11-04
U02323,register,2024-10-11
U02323,app_open,2024-10-11
U02323,browse,2024-10-11
U02323,add_to_cart,2024-10-13
U02324,register,2024-07-22
U02324,app_open,2024-07-22
U02324,browse,2024-07-23
U02325,register,2024-11-27
U02325,app_open,2024-11-27
U02326,register,2024-12-22
U02326,app_open,2024-12-22
U02326,browse,2024-12-23
U02327,register,2024-11-26
U02327,app_open,2024-11-26
U02328,register,2024-01-15
U02328,app_open,2024-01-15
U02328,browse,2024-01-16
U02329,register,2024-10-18
U02329,app_open,2024-10-18
U02329,browse,2024-10-19
U02330,register,2024-03-23
U02330,app_open,2024-03-23
U02331,register,2024-07-04
U02331,app_open,2024-07-04
U02332,register,2024-03-30
U02332,app_open,2024-03-30
U02333,register,2024-10-10
U02333,app_open,2024-10-10
U02334,register,2024-10-29
U02334,app_open,2024-10-29
U02334,browse,2024-10-29
U02335,register,2024-05-03
U02335,app_open,2024-05-03
U02335,browse,2024-05-03
U02336,register,2024-08-14
U02336,browse,2024-08-15
U02336,add_to_cart,2024-08-16
U02337,register,2024-09-03
U02337,app_open,2024-09-03
U02337,browse,2024-09-04
U02338,register,2024-08-09
U02338,app_open,2024-08-09
U02338,browse,2024-08-10
U02339,register,2024-05-06
U02339,app_open,2024-05-06
U02340,register,2024-08-24
U02340,app_open,2024-08-24
U02340,browse,2024-08-24
U02341,register,2024-11-12
U02341,app_open,2024-11-12
U02341,browse,2024-11-13
U02341,add_to_cart,2024-11-13
U02342,register,2024-04-07
U02342,app_open,2024-04-07
U02342,browse,2024-04-07
U02342,add_to_cart,2024-04-07
U02343,register,2024-04-13
U02343,app_open,2024-04-13
U02344,register,2024-08-05
U02344,app_open,2024-08-05
U02344,browse,2024-08-06
U02344,add_to_cart,2024-08-06
U02345,register,2024-12-20
U02345,app_open,2024-12-20
U02346,register,2024-10-25
U02346,app_open,2024-10-25
U02346,browse,2024-10-25
U02346,add_to_cart,2024-10-27
U02347,register,2024-10-27
U02347,browse,2024-10-28
U02347,add_to_cart,2024-10-29
U02347,purchase,2024-10-29
U02348,register,2024-08-07
U02348,app_open,2024-08-07
U02348,browse,2024-08-08
U02348,add_to_cart,2024-08-09
U02348,purchase,2024-08-11
U02349,register,2024-10-08
U02349,app_open,2024-10-08
U02349,browse,2024-10-08
U02349,add_to_cart,2024-10-10
U02350,register,2024-02-06
U02350,app_open,2024-02-06
U02350,browse,2024-02-07
U02350,add_to_cart,2024-02-07
U02350,purchase,2024-02-07
U02350,repurchase,2024-02-21
U02351,register,2024-10-18
U02351,app_open,2024-10-18
U02352,register,2024-12-14
U02352,browse,2024-12-15
U02353,register,2024-10-12
U02353,app_open,2024-10-12
U02353,browse,2024-10-12
U02353,add_to_cart,2024-10-12
U02353,purchase,2024-10-14
U02354,register,2024-12-07
U02354,browse,2024-12-07
U02354,add_to_cart,2024-12-07
U02354,purchase,2024-12-09
U02354,repurchase,2024-12-26
U02355,register,2024-11-06
U02355,browse,2024-11-07
U02355,add_to_cart,2024-11-09
U02355,purchase,2024-11-09
U02355,repurchase,2024-12-06
U02356,register,2024-05-06
U02356,app_open,2024-05-06
U02357,register,2024-12-12
U02357,app_open,2024-12-12
U02358,register,2024-04-04
U02358,app_open,2024-04-04
U02358,browse,2024-04-04
U02358,add_to_cart,2024-04-06
U02359,register,2024-09-23
U02359,app_open,2024-09-23
U02360,register,2024-05-17
U02360,app_open,2024-05-17
U02361,register,2024-02-09
U02361,app_open,2024-02-09
U02361,browse,2024-02-10
U02361,add_to_cart,2024-02-11
U02361,purchase,2024-02-12
U02362,register,2024-08-25
U02362,app_open,2024-08-25
U02363,register,2024-07-17
U02363,app_open,2024-07-17
U02364,register,2024-09-11
U02364,app_open,2024-09-11
U02365,register,2024-10-04
U02365,app_open,2024-10-04
U02365,browse,2024-10-04
U02365,add_to_cart,2024-10-05
U02366,register,2024-03-17
U02366,app_open,2024-03-17
U02366,browse,2024-03-18
U02367,register,2024-05-08
U02367,app_open,2024-05-08
U02367,browse,2024-05-09
U02367,add_to_cart,2024-05-10
U02368,register,2024-09-29
U02368,app_open,2024-09-29
U02368,browse,2024-09-29
U02368,add_to_cart,2024-09-30
U02368,purchase,2024-10-02
U02369,register,2024-08-01
U02369,app_open,2024-08-01
U02370,register,2024-11-07
U02370,app_open,2024-11-07
U02370,browse,2024-11-08
U02370,add_to_cart,2024-11-08
U02370,purchase,2024-11-10
U02370,repurchase,2024-11-30
U02371,register,2024-10-21
U02371,browse,2024-10-21
U02371,add_to_cart,2024-10-23
U02372,register,2024-12-01
U02372,app_open,2024-12-01
U02373,register,2024-10-30
U02373,app_open,2024-10-30
U02374,register,2024-08-27
U02374,browse,2024-08-28
U02374,add_to_cart,2024-08-30
U02375,register,2024-10-26
U02375,browse,2024-10-26
U02376,register,2024-07-10
U02376,app_open,2024-07-10
U02376,browse,2024-07-11
U02377,register,2024-07-21
U02377,browse,2024-07-22
U02377,add_to_cart,2024-07-22
U02378,register,2024-11-20
U02378,app_open,2024-11-20
U02378,browse,2024-11-20
U02379,register,2024-08-31
U02379,app_open,2024-08-31
U02379,browse,2024-09-01
U02380,register,2024-11-22
U02380,app_open,2024-11-22
U02381,register,2024-11-27
U02381,app_open,2024-11-27
U02381,browse,2024-11-27
U02382,register,2024-12-04
U02382,app_open,2024-12-04
U02383,register,2024-12-15
U02383,app_open,2024-12-15
U02383,browse,2024-12-15
U02383,add_to_cart,2024-12-15
U02384,register,2024-08-27
U02384,app_open,2024-08-27
U02384,browse,2024-08-28
U02385,register,2024-07-25
U02385,app_open,2024-07-25
U02386,register,2024-10-05
U02386,app_open,2024-10-05
U02386,browse,2024-10-05
U02386,add_to_cart,2024-10-06
U02386,purchase,2024-10-06
U02386,repurchase,2024-10-19
U02387,register,2024-08-10
U02387,app_open,2024-08-10
U02387,browse,2024-08-10
U02388,register,2024-10-09
U02388,app_open,2024-10-09
U02388,browse,2024-10-09
U02389,register,2024-11-02
U02389,app_open,2024-11-02
U02389,browse,2024-11-02
U02389,add_to_cart,2024-11-02
U02389,purchase,2024-11-04
U02389,share,2024-11-08
U02390,register,2024-10-29
U02391,register,2024-08-11
U02391,app_open,2024-08-11
U02391,browse,2024-08-11
U02391,add_to_cart,2024-08-11
U02391,purchase,2024-08-11
U02392,register,2024-05-29
U02392,app_open,2024-05-29
U02392,browse,2024-05-29
U02393,register,2024-08-27
U02393,app_open,2024-08-27
U02393,browse,2024-08-28
U02394,register,2024-05-17
U02394,app_open,2024-05-17
U02394,browse,2024-05-18
U02394,add_to_cart,2024-05-18
U02395,register,2024-12-10
U02395,app_open,2024-12-10
U02395,browse,2024-12-10
U02395,add_to_cart,2024-12-11
U02395,purchase,2024-12-13
U02396,register,2024-08-02
U02396,app_open,2024-08-02
U02396,browse,2024-08-03
U02397,register,2024-05-23
U02397,app_open,2024-05-23
U02397,browse,2024-05-24
U02397,add_to_cart,2024-05-25
U02397,purchase,2024-05-27
U02398,register,2024-02-28
U02399,register,2024-10-20
U02399,app_open,2024-10-20
U02399,browse,2024-10-20
U02400,register,2024-10-18
U02400,app_open,2024-10-18
U02401,register,2024-08-01
U02401,app_open,2024-08-01
U02402,register,2024-04-07
U02402,app_open,2024-04-07
U02403,register,2024-08-21
U02403,app_open,2024-08-21
U02404,register,2024-07-22
U02404,app_open,2024-07-22
U02404,browse,2024-07-23
U02405,register,2024-10-27
U02405,app_open,2024-10-27
U02406,register,2024-10-11
U02406,app_open,2024-10-11
U02406,browse,2024-10-12
U02407,register,2024-08-08
U02407,app_open,2024-08-08
U02408,register,2024-06-19
U02408,app_open,2024-06-19
U02408,browse,2024-06-20
U02409,register,2024-12-28
U02409,app_open,2024-12-28
U02409,browse,2024-12-28
U02409,add_to_cart,2024-12-29
U02410,register,2024-09-02
U02410,app_open,2024-09-02
U02411,register,2024-10-29
U02411,app_open,2024-10-29
U02411,browse,2024-10-29
U02411,add_to_cart,2024-10-30
U02411,purchase,2024-10-31
U02412,register,2024-05-16
U02413,register,2024-09-11
U02413,app_open,2024-09-11
U02413,browse,2024-09-11
U02414,register,2024-03-01
U02414,app_open,2024-03-01
U02415,register,2024-09-16
U02415,app_open,2024-09-16
U02415,browse,2024-09-16
U02416,register,2024-12-24
U02416,browse,2024-12-24
U02416,add_to_cart,2024-12-26
U02417,register,2024-08-14
U02417,app_open,2024-08-14
U02417,browse,2024-08-14
U02418,register,2024-03-13
U02418,app_open,2024-03-13
U02418,browse,2024-03-14
U02418,add_to_cart,2024-03-16
U02419,register,2024-03-05
U02419,app_open,2024-03-05
U02419,browse,2024-03-05
U02420,register,2024-08-15
U02420,app_open,2024-08-15
U02420,browse,2024-08-16
U02420,add_to_cart,2024-08-18
U02420,purchase,2024-08-18
U02420,repurchase,2024-09-17
U02421,register,2024-05-26
U02421,app_open,2024-05-26
U02421,browse,2024-05-26
U02422,register,2024-02-25
U02422,app_open,2024-02-25
U02422,browse,2024-02-26
U02423,register,2024-11-13
U02423,app_open,2024-11-13
U02423,browse,2024-11-13
U02424,register,2024-09-04
U02424,app_open,2024-09-04
U02425,register,2024-07-15
U02425,app_open,2024-07-15
U02426,register,2024-12-12
U02426,app_open,2024-12-12
U02426,browse,2024-12-12
U02427,register,2024-05-04
U02428,register,2024-12-22
U02428,app_open,2024-12-22
U02428,browse,2024-12-22
U02429,register,2024-07-23
U02430,register,2024-12-10
U02430,app_open,2024-12-10
U02431,register,2024-10-10
U02431,browse,2024-10-11
U02432,register,2024-11-27
U02432,app_open,2024-11-27
U02433,register,2024-12-28
U02433,app_open,2024-12-28
U02433,browse,2024-12-29
U02434,register,2024-07-15
U02434,app_open,2024-07-15
U02435,register,2024-12-23
U02435,browse,2024-12-24
U02435,add_to_cart,2024-12-26
U02436,register,2024-08-15
U02437,register,2024-08-14
U02437,app_open,2024-08-14
U02437,browse,2024-08-15
U02438,register,2024-07-31
U02438,app_open,2024-07-31
U02438,browse,2024-07-31
U02438,add_to_cart,2024-08-01
U02438,purchase,2024-08-02
U02439,register,2024-09-25
U02439,app_open,2024-09-25
U02439,browse,2024-09-25
U02439,add_to_cart,2024-09-27
U02439,purchase,2024-09-29
U02439,share,2024-10-02
U02440,register,2024-05-23
U02440,app_open,2024-05-23
U02440,browse,2024-05-24
U02440,add_to_cart,2024-05-26
U02441,register,2024-09-28
U02441,app_open,2024-09-28
U02442,register,2024-09-25
U02442,app_open,2024-09-25
U02442,browse,2024-09-25
U02442,add_to_cart,2024-09-26
U02442,purchase,2024-09-27
U02442,repurchase,2024-10-27
U02443,register,2024-11-14
U02443,app_open,2024-11-14
U02443,browse,2024-11-14
U02444,register,2024-11-29
U02444,app_open,2024-11-29
U02444,browse,2024-11-30
U02444,add_to_cart,2024-12-01
U02444,purchase,2024-12-01
U02444,repurchase,2024-12-09
U02444,share,2024-12-12
U02445,register,2024-08-30
U02445,app_open,2024-08-30
U02445,browse,2024-08-31
U02446,register,2024-07-19
U02446,app_open,2024-07-19
U02446,browse,2024-07-20
U02447,register,2024-07-04
U02447,app_open,2024-07-04
U02447,browse,2024-07-05
U02448,register,2024-06-10
U02448,app_open,2024-06-10
U02448,browse,2024-06-11
U02448,add_to_cart,2024-06-13
U02448,purchase,2024-06-13
U02448,repurchase,2024-07-09
U02449,register,2024-03-28
U02449,app_open,2024-03-28
U02449,browse,2024-03-28
U02449,add_to_cart,2024-03-30
U02449,purchase,2024-04-01
U02450,register,2024-08-01
U02450,browse,2024-08-01
U02450,add_to_cart,2024-08-03
U02450,purchase,2024-08-05
U02450,share,2024-08-06
U02451,register,2024-07-08
U02451,browse,2024-07-08
U02451,add_to_cart,2024-07-08
U02451,purchase,2024-07-08
U02452,register,2024-12-24
U02452,app_open,2024-12-24
U02452,browse,2024-12-25
U02452,add_to_cart,2024-12-26
U02452,purchase,2024-12-28
U02452,repurchase,2025-01-10
U02453,register,2024-09-29
U02453,app_open,2024-09-29
U02453,browse,2024-09-29
U02454,register,2024-08-03
U02454,app_open,2024-08-03
U02454,browse,2024-08-03
U02454,add_to_cart,2024-08-05
U02454,purchase,2024-08-06
U02454,repurchase,2024-09-04
U02455,register,2024-10-05
U02455,app_open,2024-10-05
U02455,browse,2024-10-05
U02456,register,2024-05-16
U02456,app_open,2024-05-16
U02457,register,2024-08-31
U02457,app_open,2024-08-31
U02457,browse,2024-09-01
U02457,add_to_cart,2024-09-01
U02458,register,2024-10-15
U02458,app_open,2024-10-15
U02458,browse,2024-10-15
U02458,add_to_cart,2024-10-15
U02458,purchase,2024-10-16
U02458,repurchase,2024-11-09
U02459,register,2024-09-12
U02459,app_open,2024-09-12
U02459,browse,2024-09-13
U02460,register,2024-08-19
U02460,app_open,2024-08-19
U02460,browse,2024-08-20
U02461,register,2024-12-29
U02461,app_open,2024-12-29
U02461,browse,2024-12-30
U02462,register,2024-12-08
U02462,app_open,2024-12-08
U02463,register,2024-10-15
U02463,browse,2024-10-16
U02464,register,2024-10-02
U02464,browse,2024-10-03
U02465,register,2024-10-14
U02465,app_open,2024-10-14
U02465,browse,2024-10-15
U02466,register,2024-06-12
U02466,app_open,2024-06-12
U02466,browse,2024-06-12
U02467,register,2024-08-17
U02467,app_open,2024-08-17
U02467,browse,2024-08-18
U02468,register,2024-03-13
U02468,app_open,2024-03-13
U02468,browse,2024-03-13
U02469,register,2024-09-08
U02469,app_open,2024-09-08
U02470,register,2024-09-25
U02470,app_open,2024-09-25
U02470,browse,2024-09-25
U02471,register,2024-06-23
U02471,app_open,2024-06-23
U02471,browse,2024-06-24
U02472,register,2024-12-24
