user_id,order_date,order_amount,order_id
U00775,2024-12-08,339.26,ORD00774_5
U00775,2024-12-23,344.95,ORD00774_8
U00776,2024-01-02,241.55,ORD00775_1
U00776,2024-01-10,866.56,ORD00775_10
U00776,2024-01-23,845.9,ORD00775_4
U00776,2024-03-23,239.54,ORD00775_13
U00776,2024-04-27,692.37,ORD00775_8
U00776,2024-05-11,471.68,ORD00775_9
U00776,2024-05-22,829.69,ORD00775_14
U00776,2024-05-23,430.09,ORD00775_17
U00776,2024-06-25,482.12,ORD00775_21
U00776,2024-07-11,538.11,ORD00775_7
U00776,2024-08-27,233.5,ORD00775_3
U00776,2024-08-30,449.03,ORD00775_18
U00776,2024-09-05,845.92,ORD00775_12
U00776,2024-09-24,560.16,ORD00775_19
U00776,2024-10-03,692.58,ORD00775_15
U00776,2024-10-12,266.64,ORD00775_6
U00776,2024-10-15,301.8,ORD00775_20
U00776,2024-10-16,843.65,ORD00775_2
U00776,2024-10-17,515.04,ORD00775_16
U00776,2024-10-20,615.22,ORD00775_11
U00776,2024-11-18,514.36,ORD00775_5
U00776,2024-12-03,888.76,ORD00775_0
U00777,2024-04-09,265.86,ORD00776_0
U00777,2024-11-13,236.04,ORD00776_2
U00777,2024-11-22,319.08,ORD00776_1
U00778,2024-01-02,727.95,ORD00777_10
U00778,2024-01-07,632.6,ORD00777_18
U00778,2024-01-15,966.57,ORD00777_8
U00778,2024-01-16,849.62,ORD00777_4
U00778,2024-01-19,925.63,ORD00777_11
U00778,2024-02-17,623.91,ORD00777_13
U00778,2024-03-18,1412.26,ORD00777_12
U00778,2024-04-18,378.62,ORD00777_19
U00778,2024-05-15,558.6,ORD00777_0
U00778,2024-05-18,918.03,ORD00777_6
U00778,2024-06-05,775.83,ORD00777_16
U00778,2024-07-05,945.99,ORD00777_21
U00778,2024-07-14,1281.72,ORD00777_3
U00778,2024-08-05,602.47,ORD00777_5
U00778,2024-08-21,873.0,ORD00777_20
U00778,2024-09-15,385.5,ORD00777_1
U00778,2024-10-05,438.22,ORD00777_17
U00778,2024-10-16,562.71,ORD00777_9
U00778,2024-11-24,1333.9,ORD00777_22
U00778,2024-11-30,854.36,ORD00777_7
U00778,2024-12-16,1078.93,ORD00777_2
U00778,2024-12-21,966.0,ORD00777_15
U00778,2024-12-30,1003.35,ORD00777_14
U00779,2024-01-09,676.36,ORD00778_3
U00779,2024-01-23,401.27,ORD00778_7
U00779,2024-03-28,731.05,ORD00778_8
U00779,2024-05-09,707.39,ORD00778_4
U00779,2024-06-20,526.62,ORD00778_1
U00779,2024-09-25,623.15,ORD00778_6
U00779,2024-10-16,653.25,ORD00778_5
U00779,2024-11-29,344.04,ORD00778_0
U00779,2024-12-11,392.17,ORD00778_2
U00780,2024-04-22,137.85,ORD00779_0
U00781,2024-04-13,921.39,ORD00780_8
U00781,2024-05-09,647.87,ORD00780_6
U00781,2024-05-25,893.89,ORD00780_13
U00781,2024-05-30,791.22,ORD00780_5
U00781,2024-06-06,330.32,ORD00780_10
U00781,2024-06-07,928.6,ORD00780_0
U00781,2024-06-25,488.89,ORD00780_1
U00781,2024-07-10,645.73,ORD00780_12
U00781,2024-08-12,553.83,ORD00780_4
U00781,2024-10-14,867.05,ORD00780_15
U00781,2024-10-19,335.45,ORD00780_2
U00781,2024-10-27,401.31,ORD00780_16
U00781,2024-11-03,294.72,ORD00780_3
U00781,2024-11-10,351.56,ORD00780_9
U00781,2024-11-16,407.23,ORD00780_11
U00781,2024-12-08,952.07,ORD00780_7
U00781,2024-12-17,578.74,ORD00780_14
U00782,2024-03-01,75.31,ORD00781_2
U00782,2024-04-30,56.88,ORD00781_1
U00782,2024-05-05,81.46,ORD00781_0
U00783,2024-06-06,112.66,ORD00782_1
U00783,2024-07-14,109.57,ORD00782_0
U00783,2024-09-25,230.68,ORD00782_3
U00783,2024-10-05,96.79,ORD00782_2
U00784,2024-01-04,770.32,ORD00783_14
U00784,2024-01-31,263.6,ORD00783_11
U00784,2024-04-07,383.07,ORD00783_2
U00784,2024-05-14,453.25,ORD00783_13
U00784,2024-06-09,511.62,ORD00783_8
U00784,2024-06-15,723.54,ORD00783_7
U00784,2024-07-10,749.44,ORD00783_0
U00784,2024-08-13,823.01,ORD00783_9
U00784,2024-08-17,356.48,ORD00783_3
U00784,2024-08-29,300.81,ORD00783_4
U00784,2024-09-04,386.36,ORD00783_10
U00784,2024-09-10,257.2,ORD00783_5
U00784,2024-09-15,713.32,ORD00783_15
U00784,2024-10-09,374.46,ORD00783_16
U00784,2024-10-10,342.9,ORD00783_1
U00784,2024-10-22,226.1,ORD00783_12
U00784,2024-11-02,324.72,ORD00783_6
U00785,2024-03-29,211.47,ORD00784_4
U00785,2024-04-12,281.15,ORD00784_3
U00785,2024-05-25,310.74,ORD00784_2
U00785,2024-08-21,297.9,ORD00784_1
U00785,2024-10-16,637.04,ORD00784_0
U00785,2024-12-06,519.33,ORD00784_5
U00786,2024-01-25,204.36,ORD00785_4
U00786,2024-04-21,565.28,ORD00785_0
U00786,2024-05-21,782.88,ORD00785_2
U00786,2024-09-11,481.83,ORD00785_5
U00786,2024-09-25,775.24,ORD00785_1
U00786,2024-10-16,733.31,ORD00785_3
U00787,2024-01-09,277.83,ORD00786_7
U00787,2024-02-12,246.22,ORD00786_0
U00787,2024-03-23,145.16,ORD00786_2
U00787,2024-06-24,97.94,ORD00786_1
U00787,2024-06-27,281.9,ORD00786_5
U00787,2024-10-10,130.25,ORD00786_4
U00787,2024-10-13,167.99,ORD00786_3
U00787,2024-10-29,336.15,ORD00786_6
U00788,2024-02-18,197.84,ORD00787_5
U00788,2024-03-28,277.02,ORD00787_7
U00788,2024-04-27,316.87,ORD00787_1
U00788,2024-06-09,219.96,ORD00787_3
U00788,2024-06-17,343.09,ORD00787_4
U00788,2024-07-05,105.41,ORD00787_0
U00788,2024-10-09,301.34,ORD00787_6
U00788,2024-11-11,339.65,ORD00787_8
U00788,2024-12-21,189.36,ORD00787_2
U00789,2024-04-21,295.5,ORD00788_1
U00789,2024-06-13,313.37,ORD00788_3
U00789,2024-06-16,413.34,ORD00788_7
U00789,2024-07-03,429.07,ORD00788_2
U00789,2024-07-15,352.87,ORD00788_0
U00789,2024-11-06,211.61,ORD00788_5
U00789,2024-11-13,288.55,ORD00788_8
U00789,2024-11-25,254.61,ORD00788_4
U00789,2024-12-18,185.93,ORD00788_6
U00790,2024-04-29,58.75,ORD00789_0
U00791,2024-03-26,82.38,ORD00790_1
U00791,2024-05-07,72.42,ORD00790_0
U00792,2024-01-11,79.74,ORD00791_1
U00792,2024-05-07,72.11,ORD00791_2
U00792,2024-11-04,62.73,ORD00791_0
U00793,2024-01-03,413.48,ORD00792_7
U00793,2024-01-08,260.89,ORD00792_0
U00793,2024-06-02,260.64,ORD00792_4
U00793,2024-06-30,213.82,ORD00792_1
U00793,2024-07-30,451.75,ORD00792_3
U00793,2024-09-29,154.16,ORD00792_2
U00793,2024-12-12,470.16,ORD00792_5
U00793,2024-12-19,486.36,ORD00792_6
U00794,2024-02-09,415.68,ORD00793_21
U00794,2024-02-22,320.33,ORD00793_11
U00794,2024-03-09,448.26,ORD00793_9
U00794,2024-03-22,457.53,ORD00793_23
U00794,2024-03-29,254.26,ORD00793_22
U00794,2024-04-12,495.31,ORD00793_20
U00794,2024-04-17,478.3,ORD00793_16
U00794,2024-04-22,443.13,ORD00793_13
U00794,2024-04-25,181.42,ORD00793_8
U00794,2024-05-05,292.53,ORD00793_10
U00794,2024-05-17,307.58,ORD00793_14
U00794,2024-06-01,151.75,ORD00793_4
U00794,2024-06-21,375.09,ORD00793_7
U00794,2024-07-08,375.91,ORD00793_6
U00794,2024-07-15,432.64,ORD00793_1
U00794,2024-08-02,504.02,ORD00793_18
U00794,2024-08-08,470.93,ORD00793_0
U00794,2024-08-08,348.62,ORD00793_2
U00794,2024-08-16,251.35,ORD00793_24
U00794,2024-08-19,351.3,ORD00793_3
U00794,2024-08-27,179.46,ORD00793_12
U00794,2024-09-14,231.63,ORD00793_5
U00794,2024-10-30,438.64,ORD00793_15
U00794,2024-11-17,539.37,ORD00793_19
U00794,2024-11-21,146.73,ORD00793_17
U00795,2024-01-12,691.05,ORD00794_12
U00795,2024-02-02,993.47,ORD00794_5
U00795,2024-02-02,990.24,ORD00794_10
U00795,2024-02-11,744.66,ORD00794_9
U00795,2024-02-19,767.63,ORD00794_2
U00795,2024-03-01,303.72,ORD00794_19
U00795,2024-03-09,319.49,ORD00794_15
U00795,2024-03-20,1180.2,ORD00794_3
U00795,2024-03-30,326.58,ORD00794_11
U00795,2024-05-05,366.28,ORD00794_7
U00795,2024-05-25,995.78,ORD00794_17
U00795,2024-07-14,874.94,ORD00794_13
U00795,2024-08-01,974.18,ORD00794_16
U00795,2024-08-08,361.87,ORD00794_6
U00795,2024-08-21,827.29,ORD00794_18
U00795,2024-09-18,971.41,ORD00794_14
U00795,2024-09-30,1109.21,ORD00794_0
U00795,2024-10-14,1145.86,ORD00794_1
U00795,2024-10-23,868.88,ORD00794_8
U00795,2024-11-02,372.47,ORD00794_4
U00796,2024-03-17,109.41,ORD00795_4
U00796,2024-03-23,312.92,ORD00795_2
U00796,2024-04-01,142.42,ORD00795_5
U00796,2024-04-09,108.1,ORD00795_6
U00796,2024-07-24,264.48,ORD00795_3
U00796,2024-12-08,189.74,ORD00795_1
U00796,2024-12-17,235.34,ORD00795_0
U00797,2024-01-10,232.05,ORD00796_0
U00797,2024-02-19,306.84,ORD00796_3
U00797,2024-02-28,225.32,ORD00796_2
U00797,2024-11-15,152.06,ORD00796_1
U00798,2024-03-17,180.38,ORD00797_0
U00798,2024-05-25,251.83,ORD00797_1
U00799,2024-01-11,106.35,ORD00798_1
U00799,2024-03-01,255.37,ORD00798_6
U00799,2024-03-09,153.84,ORD00798_4
U00799,2024-04-22,240.3,ORD00798_7
U00799,2024-05-16,273.55,ORD00798_0
U00799,2024-06-10,347.66,ORD00798_3
U00799,2024-07-29,165.9,ORD00798_5
U00799,2024-08-03,234.0,ORD00798_2
U00800,2024-01-29,457.36,ORD00799_6
U00800,2024-02-26,468.97,ORD00799_1
U00800,2024-04-06,185.64,ORD00799_5
U00800,2024-04-15,180.01,ORD00799_4
U00800,2024-06-18,270.78,ORD00799_0
U00800,2024-11-20,383.54,ORD00799_3
U00800,2024-12-23,479.08,ORD00799_2
U00801,2024-04-22,131.7,ORD00800_1
U00801,2024-05-15,63.35,ORD00800_2
U00801,2024-08-24,46.95,ORD00800_0
U00802,2024-01-17,40.91,ORD00801_2
U00802,2024-05-12,76.32,ORD00801_0
U00802,2024-10-03,98.51,ORD00801_1
U00803,2024-03-28,196.51,ORD00802_2
U00803,2024-04-25,336.87,ORD00802_0
U00803,2024-06-21,462.93,ORD00802_1
U00803,2024-06-29,195.75,ORD00802_5
U00803,2024-06-30,328.49,ORD00802_4
U00803,2024-11-06,431.81,ORD00802_3
U00804,2024-05-16,86.27,ORD00803_0
U00804,2024-07-29,183.07,ORD00803_1
U00805,2024-03-08,97.19,ORD00804_2
U00805,2024-03-30,114.26,ORD00804_0
U00805,2024-08-17,237.44,ORD00804_1
U00806,2024-01-08,1186.71,ORD00805_4
U00806,2024-01-28,876.92,ORD00805_11
U00806,2024-02-15,1221.9,ORD00805_2
U00806,2024-03-18,816.45,ORD00805_5
U00806,2024-03-28,1027.48,ORD00805_0
U00806,2024-04-12,1511.82,ORD00805_1
U00806,2024-05-28,1349.92,ORD00805_10
U00806,2024-06-19,602.86,ORD00805_9
U00806,2024-09-14,724.13,ORD00805_6
U00806,2024-09-24,1201.9,ORD00805_3
U00806,2024-11-25,1295.98,ORD00805_7
U00806,2024-12-08,1040.32,ORD00805_8
U00807,2024-02-02,551.94,ORD00806_3
U00807,2024-03-01,281.97,ORD00806_2
U00807,2024-04-09,558.18,ORD00806_5
U00807,2024-04-21,435.71,ORD00806_4
U00807,2024-07-24,425.04,ORD00806_9
U00807,2024-07-27,473.57,ORD00806_8
U00807,2024-08-05,439.06,ORD00806_6
U00807,2024-09-27,548.83,ORD00806_7
U00807,2024-11-23,605.39,ORD00806_10
U00807,2024-11-25,219.84,ORD00806_1
U00807,2024-12-01,268.71,ORD00806_12
U00807,2024-12-04,600.29,ORD00806_0
U00807,2024-12-30,355.93,ORD00806_11
U00808,2024-03-15,262.44,ORD00807_1
U00808,2024-05-22,145.66,ORD00807_3
U00808,2024-07-26,305.19,ORD00807_2
U00808,2024-10-08,171.37,ORD00807_0
U00808,2024-12-26,387.08,ORD00807_4
U00809,2024-01-04,433.57,ORD00808_17
U00809,2024-01-07,752.81,ORD00808_20
U00809,2024-01-15,316.98,ORD00808_14
U00809,2024-02-05,766.61,ORD00808_24
U00809,2024-02-24,742.82,ORD00808_12
U00809,2024-03-09,307.5,ORD00808_10
U00809,2024-03-13,737.37,ORD00808_0
U00809,2024-03-21,445.19,ORD00808_7
U00809,2024-04-05,503.68,ORD00808_22
U00809,2024-04-22,294.54,ORD00808_4
U00809,2024-05-17,598.5,ORD00808_19
U00809,2024-06-25,554.51,ORD00808_23
U00809,2024-07-02,481.52,ORD00808_5
U00809,2024-07-03,888.43,ORD00808_16
U00809,2024-07-19,846.11,ORD00808_13
U00809,2024-07-22,243.19,ORD00808_11
U00809,2024-08-17,466.92,ORD00808_18
U00809,2024-08-21,667.96,ORD00808_3
U00809,2024-08-30,269.37,ORD00808_6
U00809,2024-09-22,779.41,ORD00808_1
U00809,2024-09-27,628.54,ORD00808_2
U00809,2024-10-19,336.79,ORD00808_9
U00809,2024-10-25,269.37,ORD00808_25
U00809,2024-11-04,274.52,ORD00808_15
U00809,2024-11-16,430.57,ORD00808_8
U00809,2024-12-30,802.76,ORD00808_21
U00810,2024-01-03,249.95,ORD00809_11
U00810,2024-01-25,607.76,ORD00809_12
U00810,2024-02-08,445.34,ORD00809_16
U00810,2024-04-22,170.97,ORD00809_18
U00810,2024-04-23,403.79,ORD00809_4
U00810,2024-05-02,395.37,ORD00809_14
U00810,2024-05-26,368.47,ORD00809_9
U00810,2024-06-11,499.25,ORD00809_15
U00810,2024-06-21,458.39,ORD00809_0
U00810,2024-06-27,642.59,ORD00809_5
U00810,2024-07-02,528.03,ORD00809_13
U00810,2024-07-13,522.06,ORD00809_17
U00810,2024-08-17,333.89,ORD00809_19
U00810,2024-09-10,668.85,ORD00809_2
U00810,2024-10-13,274.65,ORD00809_20
U00810,2024-11-08,189.89,ORD00809_6
U00810,2024-12-03,659.29,ORD00809_7
U00810,2024-12-11,351.4,ORD00809_3
U00810,2024-12-16,623.36,ORD00809_1
U00810,2024-12-23,619.75,ORD00809_8
U00810,2024-12-28,239.99,ORD00809_10
U00811,2024-09-16,183.13,ORD00810_2
U00811,2024-09-22,175.52,ORD00810_0
U00811,2024-11-05,76.26,ORD00810_1
U00812,2024-01-19,98.19,ORD00811_1
U00812,2024-07-14,72.11,ORD00811_0
U00812,2024-07-22,222.06,ORD00811_4
U00812,2024-08-14,229.49,ORD00811_3
U00812,2024-10-07,146.45,ORD00811_2
U00813,2024-01-07,108.34,ORD00812_4
U00813,2024-02-18,292.22,ORD00812_2
U00813,2024-06-27,216.72,ORD00812_5
U00813,2024-07-17,122.22,ORD00812_0
U00813,2024-08-27,221.77,ORD00812_1
U00813,2024-12-08,137.34,ORD00812_3
U00814,2024-01-19,379.65,ORD00813_25
U00814,2024-02-10,994.33,ORD00813_6
U00814,2024-02-17,852.88,ORD00813_23
U00814,2024-03-07,829.05,ORD00813_14
U00814,2024-03-11,1030.33,ORD00813_9
U00814,2024-03-20,476.04,ORD00813_19
U00814,2024-04-07,1015.92,ORD00813_7
U00814,2024-04-08,371.11,ORD00813_10
U00814,2024-04-24,358.64,ORD00813_5
U00814,2024-04-24,976.63,ORD00813_16
U00814,2024-05-09,803.79,ORD00813_18
U00814,2024-05-16,723.67,ORD00813_22
U00814,2024-06-09,1018.74,ORD00813_1
U00814,2024-06-22,1283.41,ORD00813_28
U00814,2024-06-23,546.94,ORD00813_11
U00814,2024-08-12,1005.12,ORD00813_21
U00814,2024-09-07,865.9,ORD00813_2
U00814,2024-09-13,1106.2,ORD00813_12
U00814,2024-09-23,1016.95,ORD00813_24
U00814,2024-09-24,686.91,ORD00813_0
U00814,2024-09-25,478.49,ORD00813_27
U00814,2024-10-23,561.12,ORD00813_4
U00814,2024-10-25,1123.79,ORD00813_3
U00814,2024-11-05,534.23,ORD00813_20
U00814,2024-11-09,373.78,ORD00813_15
U00814,2024-11-25,861.24,ORD00813_13
U00814,2024-11-30,1185.3,ORD00813_8
U00814,2024-12-07,759.48,ORD00813_17
U00814,2024-12-11,367.68,ORD00813_26
U00815,2024-05-31,128.97,ORD00814_1
U00815,2024-06-24,241.3,ORD00814_0
U00816,2024-01-06,468.82,ORD00815_1
U00816,2024-02-07,553.54,ORD00815_2
U00816,2024-02-24,199.68,ORD00815_5
U00816,2024-02-27,156.57,ORD00815_15
U00816,2024-03-11,471.78,ORD00815_10
U00816,2024-04-05,144.89,ORD00815_22
U00816,2024-04-10,358.93,ORD00815_23
U00816,2024-04-11,345.97,ORD00815_3
U00816,2024-04-21,359.2,ORD00815_17
U00816,2024-04-24,554.24,ORD00815_19
U00816,2024-04-30,511.94,ORD00815_0
U00816,2024-05-23,193.78,ORD00815_9
U00816,2024-06-08,506.31,ORD00815_21
U00816,2024-06-12,217.77,ORD00815_8
U00816,2024-07-04,485.42,ORD00815_24
U00816,2024-07-19,470.78,ORD00815_16
U00816,2024-07-22,506.96,ORD00815_14
U00816,2024-07-25,275.7,ORD00815_4
U00816,2024-08-10,542.85,ORD00815_20
U00816,2024-08-15,158.5,ORD00815_6
U00816,2024-08-21,171.38,ORD00815_18
U00816,2024-09-04,319.09,ORD00815_12
U00816,2024-10-14,287.15,ORD00815_11
U00816,2024-11-03,441.69,ORD00815_7
U00816,2024-11-20,383.56,ORD00815_13
U00817,2024-02-18,51.12,ORD00816_0
U00818,2024-01-11,656.05,ORD00817_0
U00818,2024-02-01,473.1,ORD00817_3
U00818,2024-10-22,178.91,ORD00817_2
U00818,2024-10-23,559.37,ORD00817_1
U00819,2024-01-12,390.22,ORD00818_21
U00819,2024-01-29,420.62,ORD00818_11
U00819,2024-02-09,275.05,ORD00818_1
U00819,2024-03-01,257.9,ORD00818_19
U00819,2024-03-01,281.47,ORD00818_20
U00819,2024-03-05,928.56,ORD00818_4
U00819,2024-03-20,294.93,ORD00818_12
U00819,2024-03-29,310.56,ORD00818_8
U00819,2024-03-29,656.95,ORD00818_16
U00819,2024-03-30,875.05,ORD00818_14
U00819,2024-03-30,538.05,ORD00818_18
U00819,2024-04-21,434.02,ORD00818_2
U00819,2024-04-21,804.5,ORD00818_13
U00819,2024-05-01,448.78,ORD00818_6
U00819,2024-06-19,281.75,ORD00818_7
U00819,2024-06-30,594.21,ORD00818_23
U00819,2024-07-07,279.98,ORD00818_3
U00819,2024-07-24,944.17,ORD00818_24
U00819,2024-07-29,584.42,ORD00818_26
U00819,2024-08-19,1001.77,ORD00818_22
U00819,2024-08-25,581.18,ORD00818_9
U00819,2024-08-29,380.03,ORD00818_25
U00819,2024-08-30,399.91,ORD00818_15
U00819,2024-09-11,854.03,ORD00818_10
U00819,2024-09-14,845.97,ORD00818_5
U00819,2024-10-17,339.3,ORD00818_0
U00819,2024-11-28,622.69,ORD00818_17
U00820,2024-06-18,374.33,ORD00819_0
U00820,2024-08-19,728.64,ORD00819_2
U00820,2024-10-01,707.92,ORD00819_3
U00820,2024-12-22,723.82,ORD00819_1
U00821,2024-03-22,250.44,ORD00820_3
U00821,2024-03-25,168.93,ORD00820_1
U00821,2024-05-12,101.61,ORD00820_2
U00821,2024-07-28,299.33,ORD00820_6
U00821,2024-07-31,269.02,ORD00820_7
U00821,2024-10-29,160.18,ORD00820_0
U00821,2024-11-22,269.12,ORD00820_5
U00821,2024-11-23,251.21,ORD00820_4
U00822,2024-03-23,111.01,ORD00821_0
U00822,2024-08-21,73.41,ORD00821_1
U00823,2024-09-27,99.12,ORD00822_0
U00824,2024-06-28,146.94,ORD00823_0
U00825,2024-04-19,111.89,ORD00824_0
U00826,2024-01-07,183.89,ORD00825_8
U00826,2024-01-13,409.02,ORD00825_20
U00826,2024-01-18,632.56,ORD00825_4
U00826,2024-02-10,202.86,ORD00825_11
U00826,2024-04-21,401.66,ORD00825_3
U00826,2024-04-25,177.08,ORD00825_15
U00826,2024-04-25,375.37,ORD00825_19
U00826,2024-04-27,652.88,ORD00825_16
U00826,2024-05-18,335.76,ORD00825_9
U00826,2024-06-06,497.53,ORD00825_2
U00826,2024-06-25,558.3,ORD00825_10
U00826,2024-06-28,372.46,ORD00825_12
U00826,2024-06-29,389.16,ORD00825_18
U00826,2024-07-11,623.89,ORD00825_7
U00826,2024-08-31,396.1,ORD00825_22
U00826,2024-09-23,362.49,ORD00825_17
U00826,2024-09-23,402.13,ORD00825_21
U00826,2024-10-07,523.68,ORD00825_6
U00826,2024-10-13,198.84,ORD00825_5
U00826,2024-11-18,636.44,ORD00825_14
U00826,2024-11-20,370.68,ORD00825_1
U00826,2024-12-13,424.03,ORD00825_13
U00826,2024-12-19,207.47,ORD00825_0
U00827,2024-01-04,920.65,ORD00826_9
U00827,2024-02-06,493.9,ORD00826_2
U00827,2024-02-15,804.11,ORD00826_7
U00827,2024-03-03,973.47,ORD00826_11
U00827,2024-03-11,440.81,ORD00826_18
U00827,2024-03-29,550.56,ORD00826_19
U00827,2024-04-06,718.05,ORD00826_0
U00827,2024-05-15,729.92,ORD00826_8
U00827,2024-05-16,423.39,ORD00826_1
U00827,2024-05-17,547.29,ORD00826_12
U00827,2024-05-21,595.96,ORD00826_4
U00827,2024-05-31,779.68,ORD00826_14
U00827,2024-07-06,899.65,ORD00826_20
U00827,2024-07-26,634.77,ORD00826_6
U00827,2024-08-13,503.44,ORD00826_17
U00827,2024-08-21,807.15,ORD00826_15
U00827,2024-09-11,554.35,ORD00826_5
U00827,2024-09-18,543.32,ORD00826_13
U00827,2024-10-16,808.75,ORD00826_10
U00827,2024-10-29,688.55,ORD00826_3
U00827,2024-12-26,503.08,ORD00826_16
U00828,2024-01-17,81.28,ORD00827_4
U00828,2024-04-26,238.68,ORD00827_3
U00828,2024-05-11,198.64,ORD00827_7
U00828,2024-05-18,208.84,ORD00827_2
U00828,2024-09-26,110.28,ORD00827_5
U00828,2024-09-30,174.88,ORD00827_1
U00828,2024-11-14,183.44,ORD00827_0
U00828,2024-12-14,100.39,ORD00827_6
U00829,2024-01-08,72.28,ORD00828_0
U00829,2024-06-06,57.63,ORD00828_2
U00829,2024-11-16,96.53,ORD00828_1
U00830,2024-02-28,71.13,ORD00829_0
U00831,2024-01-31,180.79,ORD00830_7
U00831,2024-04-07,446.49,ORD00830_2
U00831,2024-04-15,447.87,ORD00830_1
U00831,2024-05-19,152.51,ORD00830_4
U00831,2024-06-11,259.17,ORD00830_6
U00831,2024-07-08,246.43,ORD00830_5
U00831,2024-09-04,326.17,ORD00830_0
U00831,2024-11-03,464.62,ORD00830_3
U00832,2024-01-23,389.67,ORD00831_6
U00832,2024-03-25,491.32,ORD00831_4
U00832,2024-04-16,303.67,ORD00831_7
U00832,2024-05-07,304.24,ORD00831_5
U00832,2024-06-25,339.85,ORD00831_1
U00832,2024-08-02,476.58,ORD00831_3
U00832,2024-10-20,584.01,ORD00831_2
U00832,2024-11-10,519.31,ORD00831_0
U00833,2024-01-07,465.66,ORD00832_2
U00833,2024-03-20,366.99,ORD00832_3
U00833,2024-04-21,596.93,ORD00832_0
U00833,2024-05-29,333.79,ORD00832_5
U00833,2024-07-18,515.53,ORD00832_1
U00833,2024-09-28,430.05,ORD00832_4
U00833,2024-10-22,518.81,ORD00832_6
U00833,2024-11-14,270.33,ORD00832_8
U00833,2024-11-29,496.67,ORD00832_7
U00834,2024-01-20,193.43,ORD00833_0
U00835,2024-03-02,516.91,ORD00834_14
U00835,2024-03-23,327.92,ORD00834_1
U00835,2024-05-12,288.18,ORD00834_15
U00835,2024-06-27,222.59,ORD00834_13
U00835,2024-06-28,334.69,ORD00834_6
U00835,2024-07-07,279.81,ORD00834_16
U00835,2024-07-17,289.7,ORD00834_11
U00835,2024-07-20,508.84,ORD00834_10
U00835,2024-07-21,161.16,ORD00834_8
U00835,2024-08-26,228.46,ORD00834_4
U00835,2024-09-08,200.28,ORD00834_3
U00835,2024-09-13,290.42,ORD00834_9
U00835,2024-09-30,547.95,ORD00834_2
U00835,2024-10-21,334.4,ORD00834_7
U00835,2024-11-09,402.59,ORD00834_5
U00835,2024-11-11,457.29,ORD00834_12
U00835,2024-12-01,567.27,ORD00834_0
U00836,2024-01-20,708.06,ORD00835_4
U00836,2024-01-23,1111.86,ORD00835_17
U00836,2024-02-17,597.13,ORD00835_13
U00836,2024-03-02,852.58,ORD00835_6
U00836,2024-04-03,1097.34,ORD00835_2
U00836,2024-04-03,781.81,ORD00835_18
U00836,2024-04-07,990.78,ORD00835_11
U00836,2024-05-21,618.3,ORD00835_1
U00836,2024-07-11,634.75,ORD00835_3
U00836,2024-07-20,762.56,ORD00835_8
U00836,2024-08-13,514.08,ORD00835_14
U00836,2024-09-06,797.11,ORD00835_0
U00836,2024-09-17,832.83,ORD00835_12
U00836,2024-10-11,797.46,ORD00835_20
U00836,2024-10-16,403.48,ORD00835_19
U00836,2024-10-26,342.48,ORD00835_5
U00836,2024-10-27,777.41,ORD00835_7
U00836,2024-10-28,678.83,ORD00835_9
U00836,2024-10-28,427.65,ORD00835_16
U00836,2024-11-23,1043.07,ORD00835_15
U00836,2024-12-02,1080.02,ORD00835_10
U00837,2024-02-13,376.32,ORD00836_5
U00837,2024-02-20,235.3,ORD00836_8
U00837,2024-02-25,272.34,ORD00836_9
U00837,2024-03-04,419.44,ORD00836_7
U00837,2024-05-05,279.98,ORD00836_6
U00837,2024-05-15,271.2,ORD00836_0
U00837,2024-05-17,240.87,ORD00836_4
U00837,2024-06-23,320.09,ORD00836_13
U00837,2024-08-24,313.22,ORD00836_3
U00837,2024-09-30,138.1,ORD00836_1
U00837,2024-11-12,298.58,ORD00836_11
U00837,2024-11-21,150.13,ORD00836_10
U00837,2024-12-03,387.66,ORD00836_2
U00837,2024-12-22,113.46,ORD00836_12
U00838,2024-01-02,729.83,ORD00837_12
U00838,2024-01-17,535.45,ORD00837_8
U00838,2024-01-21,410.48,ORD00837_19
U00838,2024-01-24,307.22,ORD00837_11
U00838,2024-01-28,653.56,ORD00837_7
U00838,2024-01-30,358.28,ORD00837_18
U00838,2024-03-03,484.56,ORD00837_17
U00838,2024-03-09,752.51,ORD00837_22
U00838,2024-03-17,809.51,ORD00837_9
U00838,2024-03-23,452.11,ORD00837_0
U00838,2024-03-26,858.83,ORD00837_26
U00838,2024-03-27,368.07,ORD00837_21
U00838,2024-04-04,350.8,ORD00837_2
U00838,2024-04-10,791.48,ORD00837_4
U00838,2024-04-19,367.42,ORD00837_3
U00838,2024-05-14,476.6,ORD00837_20
U00838,2024-05-20,583.24,ORD00837_1
U00838,2024-05-25,370.87,ORD00837_24
U00838,2024-06-13,798.79,ORD00837_10
U00838,2024-07-15,422.98,ORD00837_15
U00838,2024-08-04,705.93,ORD00837_6
U00838,2024-09-19,764.87,ORD00837_25
U00838,2024-09-21,458.81,ORD00837_16
U00838,2024-11-10,312.13,ORD00837_23
U00838,2024-11-14,558.18,ORD00837_5
U00838,2024-12-02,277.04,ORD00837_14
U00838,2024-12-07,805.53,ORD00837_13
U00839,2024-04-30,59.48,ORD00838_4
U00839,2024-06-04,147.83,ORD00838_3
U00839,2024-06-15,220.25,ORD00838_1
U00839,2024-07-06,164.14,ORD00838_0
U00839,2024-09-28,193.13,ORD00838_2
U00840,2024-03-13,278.77,ORD00839_2
